"","Top","p.value","FDR","summary.AUC","AUC.1","AUC.2","AUC.3","AUC.5"
"Chd2",9416,1,1,0.580638080030138,0.580638080030138,0.506667483611426,0.604540280617896,0.59147680732057
"Gm44686",9417,1,1,0.500082196284728,0.500082196284728,0.500082196284728,0.499795991362003,0.500082196284728
"Gm44739",9418,1,1,0.500082196284728,0.500082196284728,0.500005883708415,0.499891393002911,0.499932897986729
"Fam174b",9419,1,1,0.485395003199029,0.485395003199029,0.502938993897403,0.498333160973637,0.505753371777993
"Gm21269",9420,1,1,0.50012872248363,0.50012872248363,0.500375879896676,0.500413757371435,0.500687587016021
"Gm45004",9422,1,1,0.500246588854184,0.500246588854184,0.500017651125246,0.496048775504334,0.497559170403133
"Slco3a1",9423,1,1,0.513272373673616,0.513272373673616,0.501311138630307,0.451174622705565,0.522271781610485
"Gm30459",9424,1,1,0.500082196284728,0.500082196284728,0.500082196284728,0.49998679464382,0.500082196284728
"Sv2b",9425,1,1,0.500584256267431,0.500584256267431,0.501385920689718,0.500965716166458,0.501107232306041
"AU020206",9427,1,1,0.432514735411146,0.432514735411146,0.427431017846931,0.320844846067108,0.303389800307452
"Klhl25",9428,1,1,0.476618752201183,0.476618752201183,0.495326667003882,0.492943540703534,0.479768841172774
"Ntrk3",9429,1,1,0.498908044210604,0.498908044210604,0.498503443010676,0.497853878687568,0.496701079478481
"Gm9885",9430,1,1,0.500082196284728,0.500082196284728,0.500082196284728,0.500082196284728,0.500082196284728
"Mrpl46",9431,1,1,0.511341536419158,0.511341536419158,0.455932077767521,0.404321125028595,0.396876330105974
"Mrps11",9432,1,1,0.487621775276203,0.487621775276203,0.444171673715073,0.419400826253804,0.401226769118564
"5330411O13Rik",9433,1,1,0.500246588854184,0.500246588854184,0.499788713396308,0.499864982290551,0.499649395662186
"Det1",9434,1,1,0.494523302435238,0.494523302435238,0.475981911899633,0.455965500834462,0.472179858724491
"1700011D18Rik",9435,1,1,0.499306900624833,0.499306900624833,0.500011767416831,0.49997360497096,0.499716497675458
"Aen",9436,1,1,0.544281380299792,0.544281380299792,0.47622358302738,0.482024687240863,0.447493214572751
"Isg20",9437,1,1,0.553306757944489,0.553306757944489,0.499278298554971,0.503418995318309,0.529326475936271
"Acan",9438,1,1,0.481213143848574,0.481213143848574,0.500005883708415,0.500082196284728,0.498738437972141
"Hapln3",9439,1,1,0.497755463374153,0.497755463374153,0.500023534833661,0.499851776934371,0.500030188542913
"Abhd2",9441,1,1,0.524824828861132,0.524824828861132,0.493546688392981,0.481737666785452,0.447224904693788
"Rlbp1",9442,1,1,0.49501789002842,0.49501789002842,0.500088079993143,0.500068990928548,0.499865795973457
"Fanci",9443,1,1,0.462906353476734,0.462906353476734,0.432616195839523,0.440562284066157,0.446472890909356
"Polg",9444,1,1,0.469222637448966,0.469222637448966,0.45493108207846,0.46266113396746,0.456383740460605
"Mir9-3hg",9445,1,1,0.500082196284728,0.500082196284728,0.500082196284728,0.500082196284728,0.499932897986729
"Rhcg",9446,1,1,0.5,0.5,0.499847374847375,0.499904598359092,0.5
"Ticrr",9447,1,1,0.445400095702981,0.445400095702981,0.41425055755978,0.412564105966177,0.417482882237145
"Kif7",9448,1,1,0.495659528607832,0.495659528607832,0.490411386885166,0.499800116075394,0.495826814367017
"9330171B17Rik",9449,1,1,0.5,0.5,0.5,0.499904598359092,0.5
"Plin1",9450,1,1,0.499224704340105,0.499224704340105,0.500005883708415,0.500082196284728,0.499783599688729
"Pex11a",9451,1,1,0.550086722014985,0.550086722014985,0.496056861563191,0.516267650048526,0.524008383677433
"Gm44706",9452,1,1,0.500246588854184,0.500246588854184,0.500246588854184,0.500246588854184,0.500246588854184
"Wdr93",9453,1,1,0.501608537585696,0.501608537585696,0.500711389273776,0.501416893941511,0.501719617943618
"Mesp1",9454,1,1,0.501726121979287,0.501726121979287,0.498522461564957,0.500963206835117,0.50157692185541
"Mesp2",9455,1,1,0.500575373993095,0.500575373993095,0.499812336046513,0.500384617761242,0.499828857959568
"Anpep",9456,1,1,0.616297732707833,0.616297732707833,0.517734701505045,0.604602355201936,0.641925077730589
"Ap3s2",9457,1,1,0.492622777704307,0.492622777704307,0.46760201823493,0.462048496403956,0.446875110292492
"Gm26646",9458,1,1,0.5,0.5,0.499847374847375,0.499904598359092,0.5
"Arpin",9459,1,1,0.462733219621423,0.462733219621423,0.411627991759095,0.430445820666307,0.435791300859657
"Zfp710",9460,1,1,0.507359739723984,0.507359739723984,0.488444183403496,0.490382532820564,0.503534243895054
"Gm21057",9461,1,1,0.5,0.5,0.5,0.499904598359092,0.5
"Gm44949",9462,1,1,0.5016199576527,0.5016199576527,0.498241523897039,0.497515573772883,0.499862948923882
"Sema4b",9464,1,1,0.511464337386564,0.511464337386564,0.502346633675748,0.501271023374014,0.527878873944769
"Cib1",9465,1,1,0.568639114321638,0.568639114321638,0.561893325681752,0.587977188170648,0.618801267447566
"Gdpgp1",9466,1,1,0.518714670048886,0.518714670048886,0.499329671232926,0.509434489874738,0.511316702996819
"Ttll13",9467,1,1,0.498459418862398,0.498459418862398,0.49960151361598,0.501031899780568,0.501293370443807
"Ngrn",9468,1,1,0.603427599172003,0.603427599172003,0.483154478633683,0.530716897457712,0.518731892703341
"Vps33b",9469,1,1,0.511299521851664,0.511299521851664,0.495513778967667,0.508140866835338,0.509524558919617
"Rccd1",9470,1,1,0.500889496329929,0.500889496329929,0.496694409669093,0.50161362551862,0.500300805513773
"6330403N20Rik",9471,1,1,0.500501637017259,0.500501637017259,0.501532749950471,0.500979470438869,0.50162191014741
"Unc45a",9472,1,1,0.548128673983593,0.548128673983593,0.511430765838542,0.468208199095869,0.497736914653357
"Hddc3",9473,1,1,0.518613863284597,0.518613863284597,0.495411874141531,0.504811501695853,0.518456857896933
"Man2a2",9474,1,1,0.579511159097324,0.579511159097324,0.471953691777381,0.476211366373887,0.504035152815631
"Fes",9475,1,1,0.487782925110584,0.487782925110584,0.500322838704394,0.500933596725297,0.500091081042886
"Gm44851",9477,1,1,0.499717318094546,0.499717318094546,0.499583486134119,0.499716853324847,0.499082587361348
"Blm",9478,1,1,0.381066064664649,0.381066064664649,0.30562841819623,0.316625091751348,0.313759049383891
"Crtc3",9479,1,1,0.464870605001313,0.464870605001313,0.468167456413388,0.504074699280948,0.508361220102114
"Gm15880",9480,1,1,0.499351734961957,0.499351734961957,0.499923950873318,0.498969950851295,0.49987394442569
"Gm44649",9482,1,1,0.5,0.5,0.499771062271062,0.5,0.499552105106002
"Zscan2",9483,1,1,0.522762026387968,0.522762026387968,0.500523060423603,0.510995952668114,0.508223825416564
"Wdr73",9484,1,1,0.570297561829794,0.570297561829794,0.491233788815163,0.506905428916399,0.517044304067447
"Nmb",9485,1,1,0.495548006718947,0.495548006718947,0.497111851881291,0.49354424325985,0.499625392089041
"Sec11a",9486,1,1,0.447498850238933,0.447498850238933,0.529821983822888,0.541704710482289,0.532539911339931
"Gm44899",9487,1,1,0.500164392569456,0.500164392569456,0.500011767416831,0.499973589287639,0.499865795973457
"Zfp592",9488,1,1,0.463533329254067,0.463533329254067,0.458475558498162,0.477977010321789,0.47098706767
"Alpk3",9489,1,1,0.507808647049153,0.507808647049153,0.501027139928587,0.493421866307029,0.486776191027602
"Slc28a1",9490,1,1,0.500164392569456,0.500164392569456,0.500011779962051,0.500068990928548,0.500164392569456
"Gm44968",9491,1,1,0.5,0.5,0.499923687423687,0.5,0.5
"Pde8a",9492,1,1,0.44828359212709,0.44828359212709,0.479421899177776,0.579943736400012,0.620000120754172
"Cpeb1",9494,1,1,0.490830391138705,0.490830391138705,0.503099710717251,0.583355250774262,0.598935659968426
"Ap3b2",9495,1,1,0.500828307328948,0.500828307328948,0.500106345834194,0.500734826316474,0.501353796616694
"2900076A07Rik",9496,1,1,0.496434824267727,0.496434824267727,0.497850815549731,0.506830321492708,0.499042507775513
"Fsd2",9497,1,1,0.500082196284728,0.500082196284728,0.500082196284728,0.500082196284728,0.500082196284728
"Whamm",9498,1,1,0.481393609104923,0.481393609104923,0.485403322315619,0.512522551439175,0.510286586464626
"Homer2",9499,1,1,0.434877984338435,0.434877984338435,0.467600550444131,0.485761944189773,0.504415626630457
"Fam103a1",9500,1,1,0.459990147724911,0.459990147724911,0.481780864805277,0.490087074738521,0.454020051181116
"3110040N11Rik",9501,1,1,0.450065968510505,0.450065968510505,0.50137046497806,0.488801669759261,0.467528933264029
"Gm45016",9502,1,1,0.499142367066895,0.499142367066895,0.5,0.5,0.5
"Btbd1",9503,1,1,0.499457758300062,0.499457758300062,0.476890574765801,0.561028710420434,0.558823529411765
"Gm10160",9504,1,1,0.500082196284728,0.500082196284728,0.500082196284728,0.500082196284728,0.500082196284728
"Tm6sf1",9505,1,1,0.504948272736014,0.504948272736014,0.500430200701448,0.495040839838069,0.491459194882851
"Bnc1",9507,1,1,0.500082196284728,0.500082196284728,0.500005896253636,0.500082196284728,0.500082196284728
"Gm20744",9508,1,1,0.498284734133791,0.498284734133791,0.499847374847375,0.499141385231826,0.499850701702001
"Sh3gl3",9509,1,1,0.47606029682587,0.47606029682587,0.499709904321116,0.501005724318021,0.501156343911219
"Adamtsl3",9510,1,1,0.464205562333968,0.464205562333968,0.493907564205937,0.505772497182727,0.503881706660923
"Saxo2",9511,1,1,0.509210918486381,0.509210918486381,0.499849858801034,0.508081082016146,0.507771782665857
"Efl1",9512,1,1,0.575464930666094,0.575464930666094,0.490216383977686,0.450334702455879,0.482197963505439
"4933406J10Rik",9513,1,1,0.500082196284728,0.500082196284728,0.500082196284728,0.500082196284728,0.500082196284728
"Gm36584",9514,1,1,0.498859685161442,0.498859685161442,0.499964923563477,0.500193814479425,0.500127503642628
"4933430H16Rik",9516,1,1,0.500575373993095,0.500575373993095,0.500041185958907,0.50009828737195,0.500575373993095
"Gm10610",9517,1,1,0.499799937344719,0.499799937344719,0.500504970215639,0.499035585549175,0.500209773557948
"Tmc3",9518,1,1,0.497427101200686,0.497427101200686,0.5,0.499904598359092,0.499850701702001
"Gm16638",9519,1,1,0.497130461435562,0.497130461435562,0.500058322730113,0.503146152584974,0.502024522227039
"Stard5",9520,1,1,0.552579821333757,0.552579821333757,0.476904449779676,0.590103172099071,0.6063780439071
"Il16",9521,1,1,0.48925992044302,0.48925992044302,0.499876793389452,0.500220162458502,0.500112384827641
"Cfap161",9522,1,1,0.500328785138912,0.500328785138912,0.500099847409974,0.500042580216187,0.500179486840912
"Gm39043",9523,1,1,0.500492754742923,0.500492754742923,0.499882677097867,0.500111571144735,0.500343879410368
"Tlnrd1",9524,1,1,0.45151518911208,0.45151518911208,0.440654646237829,0.478470486013254,0.481672511054038
"Mesd",9525,1,1,0.507001487992434,0.507001487992434,0.477854386421294,0.516310841914227,0.511409502086863
"Cemip",9526,1,1,0.500553943743904,0.500553943743904,0.500425684422068,0.502751999364637,0.503505699768707
"Abhd17c",9527,1,1,0.53877225538428,0.53877225538428,0.431458798886466,0.441040562619689,0.43520426868942
"Arnt2",9528,1,1,0.514038928047656,0.514038928047656,0.493860281269865,0.499925331709294,0.468164610712358
"Gm30873",9529,1,1,0.50012872248363,0.50012872248363,0.500070629591425,0.499364543204616,0.500687636103082
"Gm45175",9530,1,1,0.500082196284728,0.500082196284728,0.500082196284728,0.500082196284728,0.500082196284728
"Gm2115",9531,1,1,0.337552930600676,0.337552930600676,0.50152521027295,0.446187875582208,0.416930873685393
"Fah",9532,1,1,0.509492472483983,0.509492472483983,0.503686212320932,0.50383642258683,0.534284490054397
"Zfand6",9533,1,1,0.463929647875628,0.463929647875628,0.500043544460362,0.473426996634955,0.441759183097047
"2610206C17Rik",9534,1,1,0.500246588854184,0.500246588854184,0.499559775667371,0.499674147642093,0.500097290556184
"Olfr290",9535,1,1,0.5,0.5,0.499923687423687,0.5,0.5
"Folh1",9536,1,1,0.5,0.5,0.5,0.5,0.5
"Vmn2r78",9537,1,1,0.499142367066895,0.499142367066895,0.5,0.5,0.5
"Vmn2r79",9538,1,1,0.476843910806175,0.476843910806175,0.5,0.5,0.499850701702001
"Nox4",9539,1,1,0.439918181564403,0.439918181564403,0.49982976135779,0.499677158839701,0.4975373266607
"Tyr",9540,1,1,0.5,0.5,0.5,0.499904598359092,0.5
"Ctsc",9541,1,1,0.322445168874593,0.322445168874593,0.48282091376576,0.496100750029728,0.499630153534021
"Gm26522",9542,1,1,0.495100509278593,0.495100509278593,0.499636113334124,0.499864982290551,0.499649322031594
"Gm44751",9543,1,1,0.497509297485414,0.497509297485414,0.499929571132103,0.499891393002911,0.499932897986729
"Rab38",9544,1,1,0.497848797748921,0.497848797748921,0.499657038761921,0.493302280985325,0.507076439894096
"Tmem135",9545,1,1,0.505408036174261,0.505408036174261,0.497696735151527,0.507424860503918,0.505677360463032
"Fzd4",9546,1,1,0.507899443631254,0.507899443631254,0.468212067217492,0.481382220001046,0.506526173933033
"AI314278",9547,1,1,0.5,0.5,0.499847374847375,0.499809196718184,0.5
"Prss23os",9549,1,1,0.498002898159226,0.498002898159226,0.500346473899819,0.499812239282434,0.499828956133691
"Gm45064",9550,1,1,0.5,0.5,0.499923687423687,0.5,0.5
"A230065N10Rik",9551,1,1,0.498612955318776,0.498612955318776,0.500328785138912,0.500137981857095,0.499432995350915
"Me3",9552,1,1,0.500227555409178,0.500227555409178,0.502052686614169,0.50515695820486,0.506546839585986
"Ccdc81",9553,1,1,0.496733719848556,0.496733719848556,0.500011779962051,0.499973589287639,0.500015118814987
"Hikeshi",9554,1,1,0.456818752821532,0.456818752821532,0.454659478054596,0.489613422764648,0.480226578022633
"Ccdc83",9557,1,1,0.501150747986191,0.501150747986191,0.49970099721456,0.497239233658991,0.496820680104184
"Ccdc89",9559,1,1,0.499283778513863,0.499283778513863,0.499355250937529,0.498229541272588,0.497188514000636
"Crebzf",9560,1,1,0.54212425653249,0.54212425653249,0.492684380116568,0.51588510248564,0.465946783636553
"Tmem126b",9562,1,1,0.478499397556218,0.478499397556218,0.491078115173956,0.48580308154044,0.460881808811098
"Dlg2",9563,1,1,0.496513072874972,0.496513072874972,0.4976985542085,0.501949060385585,0.502856179768993
"Gm45159",9564,1,1,0.503246823740994,0.503246823740994,0.500909114494105,0.497251105932897,0.498738977929819
"Ccdc90b",9565,1,1,0.492886426164755,0.492886426164755,0.501572693932549,0.543342864714764,0.521945352650532
"Ankrd42",9566,1,1,0.498376376646781,0.498376376646781,0.502682607226007,0.50640169633308,0.506870887823449
"Gm26944",9567,1,1,0.498941599469207,0.498941599469207,0.499589144028565,0.499321696371974,0.499612384017704
"Pcf11",9568,1,1,0.449716458064809,0.449716458064809,0.429710722771301,0.451581683298985,0.459339149724717
"Gm26981",9569,1,1,0.498646369588897,0.498646369588897,0.499862918375577,0.49902176854348,0.496104573505347
"Rab30",9570,1,1,0.496058666999024,0.496058666999024,0.506957491473766,0.502400332260563,0.50725182796536
"Ddias",9571,1,1,0.425624487330634,0.425624487330634,0.372190535504279,0.362070336996612,0.351804590101682
"Prcp",9572,1,1,0.466152049309875,0.466152049309875,0.477968108845143,0.479928752555244,0.527184046587156
"Gm9934",9573,1,1,0.5,0.5,0.499923687423687,0.5,0.5
"Fam181b",9574,1,1,0.514620364545457,0.514620364545457,0.508744244503738,0.551516007824472,0.563823046640513
"Gm32647",9575,1,1,0.500082196284728,0.500082196284728,0.500082196284728,0.500082196284728,0.500082196284728
"Tenm4",9576,1,1,0.612492030626082,0.612492030626082,0.441294866475698,0.582546681483014,0.608292292050149
"Gm15412",9577,1,1,0.5,0.5,0.499923687423687,0.5,0.5
"Gm15413",9578,1,1,0.508378804468433,0.508378804468433,0.50076548426458,0.507907702903826,0.508384021042249
"Gm15416",9579,1,1,0.500950826319391,0.500950826319391,0.500053618272425,0.501617593398802,0.501659044509546
"Gm44633",9580,1,1,0.500986355416735,0.500986355416735,0.499536378831135,0.500509347212194,0.500986355416735
"Nars2",9581,1,1,0.513610041086863,0.513610041086863,0.479183100905524,0.497283868390213,0.494826493681243
"Gab2",9582,1,1,0.501252541669851,0.501252541669851,0.48863651417901,0.51677753049363,0.511680487210685
"Usp35",9583,1,1,0.50258178107365,0.50258178107365,0.503032882327638,0.506497333223801,0.503522757522629
"Kctd21",9584,1,1,0.503851100372802,0.503851100372802,0.501751475869921,0.50758650849222,0.506368579921615
"Alg8",9585,1,1,0.466918180718472,0.466918180718472,0.412894444313974,0.405441572838847,0.409795332969075
"Thrsp",9587,1,1,0.500164392569456,0.500164392569456,0.500011792507272,0.500069006611868,0.500164392569456
"Kctd14",9588,1,1,0.493678076488507,0.493678076488507,0.500377222235269,0.500357877699143,0.501779602332951
"Ints4",9589,1,1,0.500537448091566,0.500537448091566,0.482526301807495,0.479607495410355,0.489149795893543
"Aamdc",9590,1,1,0.594506412015151,0.594506412015151,0.536454767354406,0.391521182693029,0.457833355021633
"Rsf1",9591,1,1,0.521066498909172,0.521066498909172,0.486761743881997,0.454922528629353,0.436735048706882
"Rsf1os1",9592,1,1,0.499553348490535,0.499553348490535,0.500029393451636,0.500220178141823,0.500261609495048
"Rsf1os2",9593,1,1,0.499471575171252,0.499471575171252,0.499184171765546,0.499279398455563,0.499134374211386
"Clns1a",9594,1,1,0.53709209564997,0.53709209564997,0.496375698342244,0.421921778935249,0.392879121588995
"Aqp11",9595,1,1,0.505917568546485,0.505917568546485,0.502377520008623,0.497640475740365,0.50799898213069
"Myo7a",9597,1,1,0.505183582511676,0.505183582511676,0.490657197935679,0.504902747256728,0.511769948380537
"Capn5",9598,1,1,0.519969185557478,0.519969185557478,0.505666099020529,0.493426241953555,0.50793939043785
"Omp",9599,1,1,0.499600015677919,0.499600015677919,0.500170665179707,0.49845345204478,0.49937352637573
"B3gnt6",9600,1,1,0.500164392569456,0.500164392569456,0.499935454840518,0.500164392569456,0.500015094271457
"Acer3",9601,1,1,0.490033383252655,0.490033383252655,0.469280681645058,0.489644977606257,0.496718652646551
"Tsku",9602,1,1,0.507640306802215,0.507640306802215,0.503076652601969,0.532950108250986,0.543287474400484
"Lrrc32",9603,1,1,0.345626072041166,0.345626072041166,0.499313186813187,0.499618393436367,0.498656315318005
"Emsy",9604,1,1,0.449254861776303,0.449254861776303,0.428043400240507,0.415115139257068,0.417414356699086
"Gm19656",9606,1,1,0.5,0.5,0.499923687423687,0.5,0.499850701702001
"Wnt11",9607,1,1,0.478740064894178,0.478740064894178,0.498075412632375,0.499505928342342,0.500844567439168
"Uvrag",9608,1,1,0.48650599243343,0.48650599243343,0.489721525209771,0.533275568525871,0.54219803615429
"Gm45188",9609,1,1,0.500164392569456,0.500164392569456,0.499935479930959,0.500164392569456,0.500164392569456
"Gm45187",9610,1,1,0.494204809455477,0.494204809455477,0.500534338576834,0.499923684960602,0.500172590108751
"Dgat2",9611,1,1,0.560164296697288,0.560164296697288,0.504484979055503,0.536249816230688,0.531896232700554
"Gm45012",9612,1,1,0.500246588854184,0.500246588854184,0.500246588854184,0.500246588854184,0.500246564310653
"Mogat2",9613,1,1,0.499199185424949,0.499199185424949,0.500799858168755,0.500246243821124,0.502182410760826
"Gm26705",9614,1,1,0.496088556557106,0.496088556557106,0.499859531166041,0.500946817764799,0.500934274044328
"Gdpd5",9617,1,1,0.461785213071662,0.461785213071662,0.502491079344606,0.491571046243432,0.478322736336653
"Klhl35",9618,1,1,0.499553348490535,0.499553348490535,0.499876793389452,0.500029406226648,0.500112335740579
"Arrb1",9620,1,1,0.476723788619917,0.476723788619917,0.497936160684804,0.496944857726088,0.496431296987669
"Tpbgl",9621,1,1,0.499189316231243,0.499189316231243,0.499988408216256,0.500331796336521,0.500904159132007
"Gm10605",9622,1,1,0.499224563351623,0.499224563351623,0.499700620857945,0.499795991362003,0.499932897986729
"Slco2b1",9623,1,1,0.500082196284728,0.500082196284728,0.500082196284728,0.49998679464382,0.500082196284728
"Gm15635",9624,1,1,0.500575373993095,0.500575373993095,0.500422686114368,0.500002964147646,0.500575373993095
"Neu3",9625,1,1,0.49818096661139,0.49818096661139,0.500041148323246,0.502101800247627,0.500392721036707
"Spcs2",9626,1,1,0.468997055878529,0.468997055878529,0.558038969770435,0.466435623120138,0.465547092237092
"Xrra1",9627,1,1,0.495918383459908,0.495918383459908,0.500076412938077,0.500686819671263,0.500321912950281
"Gm38405",9628,1,1,0.497509156496933,0.497509156496933,0.500082196284728,0.49998679464382,0.499932897986729
"Rnf169",9629,1,1,0.50259475201395,0.50259475201395,0.479127412671716,0.482687401647934,0.468382090938985
"Chrdl2",9630,1,1,0.500657570277823,0.500657570277823,0.499818207209708,0.4992265456642,0.499313983769952
"Pold3",9631,1,1,0.441676448917476,0.441676448917476,0.361306540556088,0.343722968816257,0.343170838633304
"Lipt2",9632,1,1,0.50607914134631,0.50607914134631,0.481683538984624,0.479289955212513,0.491822046442545
"Gm34821",9633,1,1,0.500164392569456,0.500164392569456,0.500164367479015,0.500068990928548,0.499865795973457
"Kcne3",9634,1,1,0.501150747986191,0.501150747986191,0.500387597132624,0.500673708415008,0.499807087847727
"Pgm2l1",9635,1,1,0.488070823589854,0.488070823589854,0.463115345574658,0.476399440757871,0.474607042118221
"Ppme1",9637,1,1,0.474060657192429,0.474060657192429,0.519609873249114,0.497808977339891,0.504300640188549
"C2cd3",9638,1,1,0.501533108748082,0.501533108748082,0.463102348726219,0.458428237028804,0.458429885538299
"Gm10603",9639,1,1,0.500293538018531,0.500293538018531,0.500540259920911,0.500197092293489,0.500702853092193
"Ucp3",9640,1,1,0.500164392569456,0.500164392569456,0.500088079993143,0.499973589287639,0.500164392569456
"Ucp2",9641,1,1,0.338803357443304,0.338803357443304,0.499027343964053,0.487369735513026,0.469250931930137
"Dnajb13",9642,1,1,0.499224704340105,0.499224704340105,0.500082196284728,0.49998679464382,0.499932897986729
"Coa4",9643,1,1,0.482788267164149,0.482788267164149,0.494144756689965,0.500699507477854,0.507092123210292
"Gm39059",9644,1,1,0.5,0.5,0.499923687423687,0.499904598359092,0.5
"Mrpl48",9645,1,1,0.497940863227356,0.497940863227356,0.488114946636646,0.507486307755123,0.480222479252985
"Rab6a",9646,1,1,0.438051776046001,0.438051776046001,0.505756085887189,0.63875898132816,0.585401326244049
"Plekhb1",9647,1,1,0.438067707744413,0.438067707744413,0.499594990101319,0.499881010644489,0.497753064296639
"Gm35082",9648,1,1,0.5,0.5,0.499236874236874,0.5,0.499253508510003
"Fam168a",9649,1,1,0.435321252124344,0.435321252124344,0.477725885727694,0.462858304677554,0.461999030334184
"Relt",9650,1,1,0.447104505456113,0.447104505456113,0.488831943623987,0.474398468580176,0.465862869304668
"Arhgef17",9651,1,1,0.347997921265828,0.347997921265828,0.50436113263871,0.469737699281293,0.429424561702854
"P2ry6",9652,1,1,0.49930661864787,0.49930661864787,0.499859142264206,0.499305777801282,0.500015094271457
"P2ry2",9653,1,1,0.448544984771834,0.448544984771834,0.500660254955011,0.496137307850697,0.498669617911712
"Fchsd2",9654,1,1,0.461574012326341,0.461574012326341,0.498386885366994,0.512276621284468,0.52084344629068
"Atg16l2",9655,1,1,0.513757938003981,0.513757938003981,0.490986886330467,0.485733714212191,0.485466155526366
"Stard10",9656,1,1,0.506942554807157,0.506942554807157,0.508451652325974,0.49970852548146,0.516957567229517
"Gm20476",9657,1,1,0.500082196284728,0.500082196284728,0.500082196284728,0.500082196284728,0.500082196284728
"Gm45620",9658,1,1,0.502749980332107,0.502749980332107,0.501332427869498,0.50512593659616,0.505205952866505
"Arap1",9659,1,1,0.474043879563127,0.474043879563127,0.504604434645122,0.524270535026768,0.533942279604125
"Pde2a",9660,1,1,0.502999529944403,0.502999529944403,0.500506550913423,0.498424767250892,0.501472759110595
"Gm35363",9661,1,1,0.500164392569456,0.500164392569456,0.500164392569456,0.500164392569456,0.500164392569456
"Clpb",9662,1,1,0.555003413331138,0.555003413331138,0.457907611275604,0.559071933840977,0.57494298415072
"Phox2a",9663,1,1,0.499286034329567,0.499286034329567,0.500805930055478,0.49603674639722,0.499428602058898
"Gm10602",9665,1,1,0.497173039956982,0.497173039956982,0.502490740623652,0.500817712667321,0.500097585078554
"Folr2",9666,1,1,0.489708404802744,0.489708404802744,0.499923687423687,0.5,0.499552105106002
"Folr1",9667,1,1,0.459242626795876,0.459242626795876,0.500105706027948,0.49993400458574,0.499813837318704
"Tomt",9669,1,1,0.500293115053086,0.500293115053086,0.500235197793968,0.499910573704347,0.499060817249508
"Lamtor1",9670,1,1,0.480180262232936,0.480180262232936,0.535859157920641,0.547955533268511,0.593707200684156
"Lrrc51",9671,1,1,0.561451239556631,0.561451239556631,0.506427054460508,0.561511380303813,0.577019415945451
"Numa1",9672,1,1,0.488716268858267,0.488716268858267,0.43810774066199,0.406373648282019,0.407581702837041
"Il18bp",9673,1,1,0.503651460682965,0.503651460682965,0.500204374187195,0.498331153508564,0.498526283691702
"Rnf121",9674,1,1,0.42950096563011,0.42950096563011,0.460399782054393,0.474790002685926,0.432673388877962
"Xndc1",9675,1,1,0.495011122581307,0.495011122581307,0.462232312593976,0.483248566552313,0.480276818630228
"Xntrpc",9676,1,1,0.498167290728682,0.498167290728682,0.498984552216921,0.499976522068644,0.49969482573774
"Art5",9677,1,1,0.501232944270919,0.501232944270919,0.500393531021922,0.500660424642223,0.500785049376921
"Art1",9678,1,1,0.500164392569456,0.500164392569456,0.500088079993143,0.500068990928548,0.500164392569456
"Chrna10",9679,1,1,0.500082196284728,0.500082196284728,0.500005883708415,0.499891408686232,0.499932897986729
"Nup98",9680,1,1,0.465762216158464,0.465762216158464,0.442500198716293,0.405545929655977,0.430809675864878
"Pgap2",9681,1,1,0.527945890876607,0.527945890876607,0.485869866520861,0.508308192185798,0.538258799457117
"Rhog",9682,1,1,0.403460534081287,0.403460534081287,0.47022572565068,0.482387740435895,0.499384914574032
"Stim1",9683,1,1,0.408209449104427,0.408209449104427,0.470860162541899,0.460636025158932,0.479656431801603
"Olfr543",9684,1,1,0.500246588854184,0.500246588854184,0.499483438000617,0.49938797408601,0.499649395662186
"Olfr544",9685,1,1,0.499388955921079,0.499388955921079,0.499559775667371,0.500055754205726,0.500246588854184
"Olfr545",9686,1,1,0.500164392569456,0.500164392569456,0.499782817142672,0.499878187646731,0.499716497675458
"Trim21",9687,1,1,0.502398214070707,0.502398214070707,0.501230410136378,0.501171591119639,0.503681873232958
"Olfr552",9688,1,1,0.499471293194289,0.499471293194289,0.499718297073632,0.500137981857095,0.500030163999382
"Trim68",9689,1,1,0.493051946642063,0.493051946642063,0.491893579597015,0.497060381067685,0.497118466763666
"Olfr591",9690,1,1,0.500082196284728,0.500082196284728,0.500082196284728,0.500082196284728,0.500082196284728
"Olfr592",9691,1,1,0.5,0.5,0.499923687423687,0.5,0.5
"Olfr594",9692,1,1,0.5,0.5,0.5,0.499904598359092,0.5
"Usp17ld",9693,1,1,0.500082196284728,0.500082196284728,0.499929571132103,0.500082196284728,0.500082196284728
"Olfr596",9694,1,1,0.5,0.5,0.5,0.5,0.5
"Usp17lc",9695,1,1,0.500164392569456,0.500164392569456,0.500164392569456,0.500164392569456,0.500164392569456
"Olfr624",9696,1,1,0.500164392569456,0.500164392569456,0.500088079993143,0.499973589287639,0.500164392569456
"Hbb-y",9697,1,1,0.5,0.5,0.499923687423687,0.5,0.5
"Olfr633",9698,1,1,0.500082196284728,0.500082196284728,0.500082196284728,0.500082196284728,0.500082196284728
"Olfr635",9699,1,1,0.500082196284728,0.500082196284728,0.500082196284728,0.49998679464382,0.500082196284728
"Olfr639",9700,1,1,0.500082196284728,0.500082196284728,0.499624320826852,0.499891393002911,0.500082196284728
"Trim6",9701,1,1,0.498695433580467,0.498695433580467,0.499876718118129,0.499838524528228,0.499813788231642
"Trim34a",9702,1,1,0.493877857166825,0.493877857166825,0.499366290731571,0.499976694585174,0.500142647001146
