"","Top","p.value","FDR","summary.logFC","logFC.1","logFC.2","logFC.3","logFC.5"
"Cenpf",17,0,0,1.42931455322433,-0.571555263010968,-0.339358230994733,1.42931455322433,0.406518380919494
"Gadd45a",17,0,0,1.64357933498736,1.39047351104839,1.64357933498736,0.176623942815749,1.71801281174876
"Chchd10",17,0,0,1.90341546255459,0.605968437816481,1.90341546255459,-0.165876257784646,2.61696053250651
"Cyb5r1",18,0,0,1.50623261593662,1.25683227580555,1.50623261593662,0.285506723839468,1.17766245484986
"Tm4sf1",18,2.59833360132752e-234,4.23626798743718e-232,-3.23879631111708,-0.664858566147717,-0.0250686401798166,-0.34020118344926,-3.23879631111708
"Incenp",18,0,0,1.16933131914965,-0.208723174724909,0.0738919561760292,1.16933131914965,0.525459356047202
"Col1a2",19,4.71110858600847e-234,7.62314044206658e-232,-3.87494739483901,-0.122191345153135,-0.306853745605498,-0.0222424915970021,-3.87494739483901
"Anln",19,0,0,1.25723788087949,-0.315178794860717,0.0677647551305178,1.25723788087949,0.323356988273269
"Serpinb6a",19,0,0,1.65217696507398,0.381305247364494,1.65217696507398,-0.388305769963305,0.71913151228599
"Atf5",20,0,0,1.63385151138535,1.23224226858523,1.63385151138535,0.043968234283061,0.72871481692734
"Rrm1",20,0,0,1.19163360037046,-0.352341394074971,-0.392788945765062,1.19163360037046,0.131853389685416
"Nnmt",20,0,0,1.36806729322433,0.936321190136417,1.36806729322433,-0.0135703960549871,0.46681820997209
"Cst6",20,1.47482053491199e-232,2.36862781580909e-230,2.44304754373595,-0.266417661426391,1.15627241530695,-0.1349085000746,2.44304754373595
"Gclm",21,0,0,1.73677193973911,0.686835389269387,1.73677193973911,-0.0827054038376582,1.93265210330311
"Stbd1",21,2.42941959373058e-319,5.07606404183688e-317,1.22814767652173,1.22814767652173,1.17700413621864,0.279460843590505,1.55326518483321
"Gmnn",21,2.97936406411647e-319,6.16529598662787e-317,1.12312004399194,-0.269748292068149,-0.144107681740185,1.12312004399194,0.374313692348768
"Crip1",21,4.3378907639703e-227,6.71624080082016e-225,-3.49794809982407,-0.318664073798101,-1.14737129678279,0.0487074683539053,-3.49794809982407
"Tpx2",22,1.97991256766668e-311,3.90914663933517e-309,1.29270679023775,-0.344191191288121,-0.100804991966701,1.29270679023775,0.240118059221962
"Atp6v1g1",22,5.65045092785383e-318,1.1581274524849e-315,1.15244921936449,1.15244921936449,0.949680942855732,-0.0541880535072883,1.39090657899842
"Col4a2",22,8.13099621513018e-226,1.24104375564404e-223,-2.62443546828198,-0.353581576721902,-0.182798967961482,-0.011982013273207,-2.62443546828198
"Lgals3",22,0,0,1.55938064681243,0.847538330979554,1.55938064681243,-0.18445161749895,3.54131153193337
"Sat1",23,0,0,1.32787609351853,1.20318726373375,1.32787609351853,-0.0988010700998916,0.575053572728357
"Tagln",23,1.36857095596097e-215,1.9635343695491e-213,-4.87918871897564,0.0181855391295086,-0.192685818640248,0.0251740254813424,-4.87918871897564
"Tuba1b",23,1.11298272524883e-305,2.17750011182541e-303,1.11802963375152,-0.401148093966395,-0.481848032197032,1.11802963375152,-0.0774253919428278
"Usp1",24,5.13348770210617e-288,9.52394731353627e-286,1.1016239032026,0.0663370454427736,-0.0508987829488052,1.1016239032026,0.191448295413421
"Asns",24,2.3525173295643e-282,4.32722439739762e-280,1.12292687952655,1.12292687952655,1.18301304491925,-0.0355236236919705,1.23983653755548
"Ctsb",24,0,0,1.69488109717681,0.58356510255527,1.69488109717681,-0.125632697697234,1.21677778616196
"Capg",25,0,0,1.73662840450247,0.229050529481446,1.73662840450247,-0.357540826628025,-1.03428363209482
"Pck2",25,0,0,1.38252883006207,1.11253301984338,1.38252883006207,0.248388744832146,1.03429641006785
"Tipin",25,7.94744862187395e-276,1.40194296550286e-273,1.11862087094622,-0.344060301030078,-0.223070253240037,1.11862087094622,0.425790004096456
"Eno3",25,0,0,-1.53950818199474,-0.975126682387783,-1.53950818199474,-0.178192174167412,2.17966884637319
"Hes6",26,5.94286812135574e-272,1.01505130825158e-269,-1.23447664471943,-1.23447664471943,-1.05823681028651,-0.144390299116142,1.55155168080942
"Ccna2",26,4.55849146177396e-275,7.91155602813182e-273,1.11522841695918,-0.3841903581531,-0.296146948171121,1.11522841695918,0.000340450826710192
"Ptgr1",26,7.68300768255244e-212,1.05991030984753e-209,2.28079001919697,-0.134315469106575,1.36396856395929,-0.047488291807706,2.28079001919697
"Emp2",26,0,0,1.56476351663053,0.800456259926715,1.56476351663053,0.0503077932102944,0.646884360709074
"Klf4",27,0,0,1.18818498530567,1.10315056717268,1.18818498530567,0.0681782095317067,0.489492873815559
"Taldo1",27,0,0,1.62772641173282,0.109215789024161,1.62772641173282,-0.25252495200016,1.03716227812343
"Gsta1",27,0,0,1.22259281914136,0.301327343158719,1.22259281914136,-0.118949453564242,1.19013012639268
"Hells",27,2.73355485659389e-232,4.35769141250032e-230,1.07775396949945,-0.441304921951732,-0.236255467374328,1.07775396949945,0.493104815807039
"Tmpo",28,1.44299171325816e-226,2.21818747578782e-224,1.05054208690629,-0.19697319027414,-0.247635025401461,1.05054208690629,0.707832703963886
"Ddit3",28,9.54906010940896e-260,1.59306451639217e-257,1.06811087222029,1.06811087222029,1.01518626622355,0.0883990164933715,0.727072607344255
"Ghitm",28,0,0,1.5955844638217,1.00967317081801,1.5955844638217,0.0504700733490342,1.64004238379065
"Ezh2",29,1.40045733866062e-215,1.9959763169083e-213,1.03820608432876,-0.232582684306984,-0.24893917187255,1.03820608432876,0.309738952622711
"Col1a1",29,1.29572829801564e-190,1.71075881604872e-188,-3.2681378671727,0.0029191557607713,-0.037307753965107,-0.0116603193466119,-3.2681378671727
"Cks2",30,4.48610041373439e-213,6.3101547061423e-211,1.15172661721607,-0.382144880212014,-0.0682281842904784,1.15172661721607,0.524963441375782
"Slc38a1",30,2.87557933898441e-189,3.72803270808934e-187,1.35691872920528,0.134711283271554,-0.063671024022494,0.222950767122032,1.35691872920528
"Sgo2a",31,5.30566307454297e-198,7.22678322957195e-196,0.976223796880012,-0.12435827101796,0.0892450981404798,0.976223796880012,0.342086437891901
"Aldh1l2",31,0,0,1.33990637007912,0.909722152883247,1.33990637007912,0.197021456155922,0.971471364760728
"Cenpe",32,2.85235686045901e-196,3.83659824962113e-194,1.12542311282721,-0.512400594772972,-0.364970098830213,1.12542311282721,0.0829457661726465
"Gars",32,8.62980969691599e-232,1.36560393005394e-229,1.01322020552647,1.01322020552647,0.889927782440151,0.156301838556657,0.777413838264148
"Gm3776",32,6.23739908990338e-224,9.45317364885988e-222,1.07362309073781,0.287996552498144,1.07362309073781,-0.120186050449108,1.0707117329877
"Thbs1",33,0,0,-2.05745507797117,-1.09072172162085,-2.05745507797117,-0.262191324423442,-2.7957740471257
"Aebp1",33,8.22315202952838e-186,1.04716245460048e-183,-2.55006502562956,0.304311033474524,0.310543050174487,-0.0172690483619122,-2.55006502562956
"Aurkb",33,9.34227762526087e-194,1.24878979362261e-191,0.93968495759494,0.0104858245496358,0.0755960621149361,0.93968495759494,0.353896872294421
"Ifrd1",33,1.44276693384435e-230,2.26640782359585e-228,1.0956833331646,1.0956833331646,0.390309669387019,0.275887753228615,0.67974092848639
"Jund",34,3.39086475111407e-228,5.28802900787891e-226,1.1307001237636,1.1307001237636,1.03406903746746,-0.205512563664552,0.150973865017819
"Lsm2",34,3.7918545523062e-192,5.03731492717171e-190,1.00925323492243,-0.125629029049596,-0.179499123026977,1.00925323492243,0.428427559708839
"Tubb5",35,1.01553871753624e-178,1.24178458750555e-176,0.908390334285428,-0.118790291960406,-0.2568362546458,0.908390334285428,-0.171737536506647
"Neat1",35,0,0,1.67479915283524,1.28867597185077,1.67479915283524,-0.511058376772964,1.1492916755381
"Ehd4",36,1.71126339328508e-214,2.42290128203214e-212,-1.05253937815039,-1.05253937815039,-0.797468241991394,-0.149875554297043,0.630318013516801
"Spc24",36,9.00299140684358e-175,1.07640765592601e-172,1.02626403218217,-0.416296264502161,-0.983968066488666,1.02626403218217,0.421580570322839
"Dynap",36,0,0,-2.33312133539612,-0.763099409437847,-2.33312133539612,-0.0056217404530241,0.295440123926139
"Gstm1",37,0,0,1.39872541646678,0.11175599705961,1.39872541646678,-0.374579829785048,1.70959013435997
"Fam111a",37,1.76577268188575e-172,2.07656797195975e-170,0.999277389586936,-0.232291297922052,0.337053402607281,0.999277389586936,0.0651548323008315
"Trp53i11",38,0,0,-1.3565271861463,-1.03998279036713,-1.3565271861463,-0.0380948806302189,0.170149693506111
"Stmn1",38,5.34690771079483e-170,6.12078727893707e-168,1.02688426702054,0.0699948387200831,0.114305925153493,1.02688426702054,0.688362731118823
"Vat1",38,0,0,1.47347835621341,0.477754985164504,1.47347835621341,-0.129675425872012,0.138491485903745
"Sox11",38,1.34188189269739e-180,1.65020801215657e-178,1.21460074624567,-0.713951596816445,-0.829625513835243,0.462284077841443,1.21460074624567
"Bgn",39,2.80432618312744e-172,3.27999477103719e-170,-3.77383255180956,-0.0198289411432334,-0.294340762057543,-0.0480675366894665,-3.77383255180956
"Ccnd1",39,1.97996879997544e-212,2.74909087382392e-210,-0.981877632448757,-0.981877632448757,-0.21201882163861,-0.339352262617407,0.534941315854245
"Dnmt1",39,1.84239995535291e-166,2.06511924162236e-164,0.997056501099222,-0.186000728292927,-0.174671373018721,0.997056501099222,0.473622978197729
"Cebpg",40,1.96931423177756e-197,2.66551016239531e-195,1.00616101273848,1.00616101273848,0.764396160779725,0.232241996128891,0.639683158747481
"Myf5",40,6.13171799542331e-172,7.09466145051085e-170,1.05715220148967,-0.306513256451693,-0.056616679995702,0.179526314428346,1.05715220148967
"Hist1h1e",40,3.09918773590537e-164,3.42039073150864e-162,1.03483169552549,-0.0851123118633794,-0.3718845470639,1.03483169552549,0.288235169722539
"Srxn1",41,0,0,1.64402307368007,0.753762720300366,1.64402307368007,-0.0112707259589309,1.26680324872735
"Clspn",41,2.54412021495228e-157,2.68392211499938e-155,0.923121481817351,-0.293900259035329,-0.106757171724745,0.923121481817351,0.213195759694127
"Snrpa1",41,1.65802226125443e-184,2.08668404002673e-182,-0.980127029099009,-0.980127029099009,-0.954224051168107,0.0872491626083773,-0.37458482897159
"Snai2",41,8.97091330641068e-167,1.0161211856172e-164,1.59423999063958,0.638003332734265,0.975889968005412,0.236081771218858,1.59423999063958
"Dut",42,3.82626593752689e-152,3.95889755968836e-150,0.973077638166977,-0.313463398054511,-0.495015191602428,0.973077638166977,0.5421277046605
"Akr1b3",42,1.1265585311781e-166,1.26935424866406e-164,1.95542189891433,0.270554019003808,0.83790633114332,-0.123914114915665,1.95542189891433
"Aars",42,1.68498148166862e-182,2.10828409691804e-180,0.99818416646977,0.99818416646977,0.693299811485522,0.0960900244235674,0.734464927146366
"Cyb5a",42,0,0,1.5357351868227,-0.0959903909793489,1.5357351868227,-0.239949264335339,0.138327203386877
"Tubb4b",43,2.76254248822072e-178,3.35890829881342e-176,-0.988953419704495,-0.988953419704495,-0.646164495919758,0.743432767179017,-0.299623024569283
"Ccnb1",43,2.59541688882772e-143,2.6100919095543e-141,1.03278506543573,-0.359778363655409,-0.383768261347412,1.03278506543573,0.252158763816723
"Errfi1",44,1.36642528478749e-176,1.6520695816804e-174,-1.08317997705301,-1.08317997705301,-0.795139897731822,-0.436810645902402,1.01356900059441
"Dbf4",44,1.59590504076292e-128,1.51301640450475e-126,0.956972538278914,0.157173804969917,0.183052651735856,0.956972538278914,0.479887207871059
"Hbegf",44,7.27333154329599e-165,8.0685241310964e-163,-2.44538868169067,-0.037748269043967,-0.126116753731769,-0.160104008166562,-2.44538868169067
"Ppp1r14b",44,0,0,-0.8893852705055,-0.560609245739063,-0.8893852705055,-0.163156399168417,0.675663928887525
"Gpnmb",45,0,0,1.1925482084995,0.575652998681965,1.1925482084995,-0.0877974200832954,1.17065348503864
"Lig1",45,5.2904984834606e-124,4.90762145959291e-122,0.905925752272309,-0.253774260862218,-0.436270690007067,0.905925752272309,0.257441661474103
"Akap12",45,3.86417028729408e-160,4.15804043764283e-158,-2.88039079142192,0.0959153041547303,-0.0665957030041702,-0.0513885167614282,-2.88039079142192
"Cenpa",46,6.3193622124554e-163,6.90350224234779e-161,-1.15264322418094,-1.14803182711405,-1.15264322418094,0.441972421541084,-0.342491049937407
"Gpx4",46,0,0,1.11240563514249,0.396717331769705,1.11240563514249,-0.059425743602187,0.559407164244793
"Kif20b",46,8.31590739622553e-123,7.58333233365111e-121,0.885256412845958,-0.203761491428609,-0.117450029202531,0.885256412845958,0.226007548557781
"Hsp90b1",47,6.93218052206763e-158,7.38551767403039e-156,-0.915105076238758,-0.915105076238758,-0.789537577424135,-0.254349916399292,-1.18224660757866
"Dnajc9",47,2.43341797850934e-122,2.20968727069614e-120,0.947876190473566,-0.266865153349524,-0.229658196172933,0.947876190473566,0.489416037723148
"Fam129a",48,0,0,1.14097636937487,0.806690977785985,1.14097636937487,0.0727297315729536,0.806905590275986
"Spc25",48,2.90507869387102e-122,2.62689909961339e-120,0.878903784712908,-0.0827126410989869,0.0138927462157283,0.878903784712908,0.245897292917539
"Sfpq",48,5.63092102908284e-172,6.5504352144264e-170,-0.998805768792009,-0.943813581636451,-0.998805768792009,0.0579068338509456,-0.286526532696881
"Csrp2",48,6.71585191462101e-153,6.98221493017184e-151,-2.3216411262166,0.122439683806001,-0.153645937713845,0.22413277384719,-2.3216411262166
"Pak1",49,3.18560342820999e-154,3.32802773682064e-152,-0.97967969423435,-0.97967969423435,-0.682422880231328,-0.142977132484809,0.557806049410888
"Sgo1",49,6.89195670617406e-122,6.20593306583992e-120,0.862427848106932,0.0867691609761821,0.124044519339942,0.862427848106932,0.369993188700431
"Tyms",50,1.74762015175974e-118,1.54775857144121e-116,0.914994917974274,-0.472263003939641,-0.577606253119298,0.914994917974274,-0.0582928941931646
"Shmt2",50,5.5984555250773e-173,6.62001985468061e-171,1.06131243105711,0.95979828715622,1.06131243105711,0.41928204320269,1.40549734081561
"Nqo1",50,0,0,1.28612973019184,-0.0798724612393715,1.28612973019184,-0.0808793930630769,0.442859852796912
"Hjurp",51,3.9818356129482e-118,3.51201164861714e-116,0.881080730892046,0.0132828476297384,-0.114778094785089,0.881080730892046,0.0965882731770984
"Psap",51,0,0,1.37517147610366,0.411670570737224,1.37517147610366,-0.0758135612852504,0.393057494828185
"Itgb1",51,3.76244193812293e-146,3.81941098822378e-144,-1.63686649614049,0.148818171207386,0.0353502414704687,-0.0727057025258939,-1.63686649614049
"Gnpnat1",51,3.75519212938505e-141,3.75885999146495e-139,1.00395781307876,0.959571264305744,1.00395781307876,0.169369848287801,0.566722648168363
"G0s2",52,1.38952680797714e-138,1.37806481264865e-136,1.60263012488873,-0.112275220525106,-0.564839400709857,0.028589147163917,1.60263012488873
"Knl1",52,1.04127273238859e-117,9.1466246831569e-116,0.889633024680117,-0.206829093614262,-0.133687207557143,0.889633024680117,0.367583004830942
"H19",52,0,0,-1.9862187316226,-1.09314094622908,-1.9862187316226,0.111083156823978,0.1754558653226
"Rrm2",52,9.5111725358667e-274,1.63751955315514e-271,-1.10267328039612,-0.913350596229714,-1.10267328039612,0.910547205273566,0.746503840075205
"Rfc5",53,7.91258251353488e-101,6.30691438051057e-99,0.865240798588416,-0.228320133183789,-0.0228340388664652,0.865240798588416,0.2357374303241
"Six1",53,9.90383567033403e-135,9.73244052334541e-133,1.17669367584606,-0.302633061233644,-0.278795078020368,0.121043113302807,1.17669367584606
"Slc7a3",54,0,0,1.06758758808324,0.705519343066256,1.06758758808324,0.0212461960177275,1.03171994135905
"Nasp",54,1.03956273806033e-100,8.25550910914991e-99,0.906940145948138,-0.581947871998883,-0.744802131094383,0.906940145948138,0.665760385993068
"Ccnd3",54,8.15342494695496e-182,1.0142766374764e-179,-1.1201400121907,-0.985917549151543,-1.1201400121907,-0.0196864085353663,-0.369747457324475
"Lonp1",54,0,0,1.32580641900191,0.935265843250375,1.32580641900191,0.207024071990132,1.61058704887586
"Esd",55,0,0,1.01919724242193,0.147207131476955,1.01919724242193,-0.215864321688686,1.14631809532051
"Selenom",55,1.12810598800502e-133,1.10354404399343e-131,-1.9329692470821,-0.087992132464106,0.110268976061827,-0.0848495398424882,-1.9329692470821
"Fen1",55,1.13521361314713e-98,8.91639860165659e-97,0.850005371055463,-0.122286262787719,-0.0569412673752705,0.850005371055463,0.330166839658578
"Htatip2",56,0,0,1.26640628285282,0.616208973965564,1.26640628285282,-0.0644564937507841,0.965298081638574
"Oaf",56,1.82546547913179e-132,1.76963254848631e-130,-2.38008045560389,-0.0450644667966278,0.565759497434503,-0.174184470228506,-2.38008045560389
"Trip13",56,4.73923834743708e-98,3.68206312184814e-96,0.861117475017983,-0.0975507387896435,-0.0713297872152172,0.861117475017983,0.393076003871235
"Serpine1",57,2.07332716074846e-132,2.00090017159044e-130,-3.05206668936734,-0.108981098681669,-0.366479736154266,-0.090275655374663,-3.05206668936734
"Lmnb1",57,1.82908116406325e-85,1.33436121124763e-83,0.858120091218495,-0.525502704120653,-0.66976132271316,0.858120091218495,0.0158731547205644
"Chac1",58,5.97199218997914e-119,5.33291468549958e-117,0.849156713481644,0.849156713481644,0.733823668554202,0.0849885567108287,0.714315034885399
"Cks1b",58,1.09216031864003e-82,7.7317046767935e-81,0.879121926240669,-0.156941850962547,-0.328602695658614,0.879121926240669,0.229784594647586
"Actn4",58,4.94076861461938e-127,4.64324372730231e-125,-1.40092440287951,-0.504365389492128,-0.364476350921886,-0.036799117726515,-1.40092440287951
"Pbk",59,5.69530151332324e-82,4.00550927673949e-80,0.82669633222316,-0.380705721974825,-0.156862088936612,0.82669633222316,0.127983311342277
"Prune2",59,4.24375092248623e-123,3.88637291926931e-121,1.15804691030681,0.543575117138257,0.494139058600025,-0.123151543646304,1.15804691030681
"Plin2",61,0,0,1.37083674819186,0.754919914231934,1.37083674819186,-0.285151130354061,0.794315480816454
"Lsm3",61,7.28551173124591e-75,4.82435378363515e-73,0.859668343032982,-0.32621492911033,-0.464222551132178,0.859668343032982,0.370411491675393
"Id2",61,3.22411409170688e-116,2.79782900675909e-114,-0.965668795384394,-0.965668795384394,-0.728643565477743,-0.143888418678148,0.653124421901738
"Hat1",62,9.89181551673134e-75,6.5301153906619e-73,0.852112072580039,-0.179729926004922,-0.277736664493197,0.852112072580039,0.203087014116476
"Hmgb1",62,0,0,-0.940953232807401,-0.572423999664322,-0.940953232807401,0.479925539818702,0.306163365303484
"Fermt2",62,2.8467087398322e-116,2.48032464736551e-114,-1.81395684511266,-0.0441017483218171,-0.298135896337696,-0.0745077258462752,-1.81395684511266
"Cars",63,1.89318773599869e-103,1.520272136807e-101,0.899811445404172,0.899811445404172,0.600437033877591,0.119046178957684,0.667027233414975
"Cspg4",63,7.29952988511545e-116,6.28372730630293e-114,-1.78103401702532,0.0588726435304404,-0.0373010160443735,0.0222568346986873,-1.78103401702532
"Mis18bp1",63,8.42608967998993e-74,5.52859378058116e-72,0.801863746455258,-0.0594682052043604,0.144190898355091,0.801863746455258,0.388081511413509
"Serpinh1",64,2.54125372900857e-115,2.1788972709958e-113,-1.25917454751458,0.0608169012364441,-0.277899092229909,-0.202424761010798,-1.25917454751458
"Eea1",64,1.07003824973354e-125,9.96895808333999e-124,1.00345245574634,0.91203415727963,1.00345245574634,0.197839010863986,0.175550538525637
"Dhfr",64,3.19842407209546e-71,2.0795554216183e-69,0.817337101973196,-0.255836800574105,-0.220187586380059,0.817337101973196,0.183737668193921
"Npnt",65,4.33164302672754e-158,4.6378751033931e-156,-1.14694981190799,-0.929623165952021,-1.14694981190799,-0.0777365026142531,0.16665508099999
"Selenow",65,0,0,1.2097635471476,0.2039684271966,1.2097635471476,-0.0749101717529994,0.684527581312698
"Ctgf",65,3.64109514972406e-115,3.10952415544494e-113,-2.85779035440966,0.0061565724659888,-0.0480917240013069,-0.0184508533848923,-2.85779035440966
"Topbp1",65,1.72043044135059e-70,1.10854441701513e-68,0.827682985742585,-0.0176408631193368,0.0376856780745638,0.827682985742585,0.292955380618823
"Cnn2",66,8.73659537634668e-114,7.40237279899037e-112,-1.89393074324414,0.0333674384737458,-0.180177632349654,-0.0791180575354034,-1.89393074324414
"Mcm5",66,2.02074558406546e-63,1.2425275918478e-61,0.797542862769395,-0.444764823418009,-0.46216795087403,0.797542862769395,0.0264713042751228
"Calr",66,5.67978708337986e-109,4.68332175560993e-107,-1.34568576091365,-0.827778572620319,-0.729923374973649,-0.303384398079963,-1.34568576091365
"Hmmr",67,3.75667766545366e-62,2.29680284199509e-60,0.874721494374991,-0.793338773091245,-0.570367128004631,0.874721494374991,-0.239733973521221
"Lars",67,2.90438764523082e-94,2.21650094017772e-92,0.861953318268866,0.861953318268866,0.898951901768561,0.127643048279492,1.11310413085151
