"","Top","p.value","FDR","summary.AUC","AUC.1","AUC.2","AUC.4","AUC.5"
"Fjx1",2287,1,1,0.317481933416527,0.317481933416527,0.488124184746967,0.495336470436642,0.498307382890569
"Pamr1",2288,1,1,0.500095401640908,0.500095401640908,0.500095401640908,0.500013189672859,0.500095401640908
"Slc1a2",2289,1,1,0.493889222167349,0.493889222167349,0.499107109367556,0.498644600359656,0.504757348532874
"Gm13872",2290,1,1,0.5,0.5,0.5,0.499917803715272,0.5
"Cd44",2291,1,1,0.441761634663753,0.441761634663753,0.556812710969837,0.508021124680425,0.566775565261132
"Pdhx",2292,1,1,0.550733708983431,0.550733708983431,0.521437223390572,0.541848275601618,0.49722631622217
"Apip",2293,1,1,0.504548187319731,0.504548187319731,0.433532634233836,0.494364825974892,0.50179559618733
"Elf5",2294,1,1,0.5,0.5,0.5,0.499835607430544,0.5
"Abtb2",2295,1,1,0.474563926135893,0.474563926135893,0.475366195529332,0.482703100652134,0.505064434137231
"Nat10",2296,1,1,0.532846146771906,0.532846146771906,0.540165532330673,0.574431347094067,0.457531570707543
"Lmo2",2298,1,1,0.515359664186224,0.515359664186224,0.503391024534413,0.501453875212144,0.470761490827114
"4931422A03Rik",2299,1,1,0.499428244711264,0.499428244711264,0.5001335797701,0.500121796669948,0.500136906624725
"Fbxo3",2300,1,1,0.447031634398657,0.447031634398657,0.514923964659225,0.533452115669008,0.503952573448581
"Gm10912",2301,1,1,0.5,0.5,0.5,0.499917803715272,0.499850701702001
"Cd59b",2302,1,1,0.510408106292155,0.510408106292155,0.500771250628148,0.50143202834616,0.504626680474694
"Cd59a",2303,1,1,0.329861728167179,0.329861728167179,0.486509200375829,0.479811190381934,0.506647748142403
"A930018P22Rik",2304,1,1,0.498475537415607,0.498475537415607,0.499961865552879,0.499697594206807,0.499892178199212
"D430041D05Rik",2305,1,1,0.498474228302181,0.498474228302181,0.500839642189098,0.499853000233399,0.494595464282953
"Gm13883",2306,1,1,0.502385041022706,0.502385041022706,0.502308815810533,0.50148072505749,0.501338927418921
"Hipk3",2307,1,1,0.43818906412463,0.43818906412463,0.478947266189682,0.507944245041475,0.478990758318559
"Cstf3",2308,1,1,0.50091719759398,0.50091719759398,0.53711359714508,0.566330457043651,0.489949441403309
"Tcp11l1",2309,1,1,0.569154080359273,0.569154080359273,0.518372605843985,0.509131739048486,0.536080222610286
"Pin1rt1",2310,1,1,0.500095401640908,0.500095401640908,0.499942776488283,0.499848812786724,0.500095401640908
"Depdc7",2311,1,1,0.514764017577466,0.514764017577466,0.503376070705779,0.534702813459162,0.520377038451619
"Ccdc73",2314,1,1,0.516384209081123,0.516384209081123,0.5104791829892,0.509264263109915,0.509584318328926
"Eif3m",2315,1,1,0.611312932764262,0.611312932764262,0.56337717964793,0.520677878296363,0.434543506993946
"Wt1",2316,1,1,0.500190803281816,0.500190803281816,0.500190803281816,0.500190803281816,0.500190803281816
"Them7",2317,1,1,0.5,0.5,0.5,0.499917803715272,0.5
"Pax6",2319,1,1,0.5,0.5,0.498855311355311,0.499506822291632,0.499850701702001
"Elp4",2320,1,1,0.521058889485626,0.521058889485626,0.497656806400367,0.540294576052077,0.460615131777042
"Immp1l",2321,1,1,0.433059139526291,0.433059139526291,0.513752338738029,0.530111223288678,0.462633122891386
"Dnajc24",2322,1,1,0.474532834692029,0.474532834692029,0.490904315532249,0.511645320569118,0.503518181205461
"Mpped2",2323,1,1,0.506463420261738,0.506463420261738,0.484916275450048,0.492438051588277,0.497327927943018
"Arl14ep",2324,1,1,0.475222246549913,0.475222246549913,0.363893542485414,0.394911367750883,0.469689425925967
"Kcna4",2325,1,1,0.497617577204146,0.497617577204146,0.499885552976566,0.500108606997089,0.499892206685818
"Gm13912",2326,1,1,0.5,0.5,0.5,0.499917803715272,0.5
"Mettl15",2327,1,1,0.515136787625474,0.515136787625474,0.492741204819053,0.521140144179278,0.51414043748247
"Kif18a",2328,1,1,0.564414926118547,0.564414926118547,0.513942384863965,0.675869576625303,0.52660902459072
"Gm45346",2329,1,1,0.500095401640908,0.500095401640908,0.500019089064596,0.500095401640908,0.500095401640908
"Lin7c",2331,1,1,0.464854231856424,0.464854231856424,0.516484448367677,0.532543000607603,0.421989317636986
"Lgr4",2332,1,1,0.417445180057097,0.417445180057097,0.493884029695421,0.505459269898127,0.494526897024169
"Gm13936",2334,1,1,0.5,0.5,0.5,0.5,0.499850701702001
"Bbox1",2335,1,1,0.500190803281816,0.500190803281816,0.499885552976566,0.500190803281816,0.500041504983817
"Fibin",2336,1,1,0.378399072100404,0.378399072100404,0.476010258530293,0.475574309879774,0.509445759481097
"Ano3",2337,1,1,0.488265925446645,0.488265925446645,0.501601151715634,0.497496267604881,0.492322347132188
"Muc15",2338,1,1,0.5,0.5,0.5,0.5,0.499850701702001
"Olfr1279",2339,1,1,0.500190803281816,0.500190803281816,0.500114490705504,0.499779821858177,0.499892206685818
"Olfr1284",2340,1,1,0.500095401640908,0.500095401640908,0.500095401640908,0.500095401640908,0.500095401640908
"Olfr1307",2341,1,1,0.5,0.5,0.5,0.5,0.5
"Olfr1309",2342,1,1,0.5,0.5,0.5,0.5,0.499850701702001
"Olfr1310",2343,1,1,0.500190803281816,0.500190803281816,0.500190803281816,0.500190803281816,0.500190803281816
"Olfr1313",2344,1,1,0.500095401640908,0.500095401640908,0.500095401640908,0.500095401640908,0.500095401640908
"Olfr1315-ps1",2345,1,1,0.5,0.5,0.5,0.5,0.499701403404001
"Olfr1316",2346,1,1,0.500095401640908,0.500095401640908,0.500095401640908,0.500095401640908,0.499796805044909
"Olfr1318",2347,1,1,0.5,0.5,0.5,0.5,0.499552105106002
"Lpcat4",2348,1,1,0.498194241668229,0.498194241668229,0.506226849958962,0.515659325398263,0.49213692781876
"Nutm1",2349,1,1,0.500095401640908,0.500095401640908,0.500095401640908,0.50001320535618,0.499946103342909
"Nop10",2350,1,1,0.514337901157354,0.514337901157354,0.492897237173139,0.525592121427296,0.467406452409793
"Slc12a6",2351,1,1,0.454557727483822,0.454557727483822,0.483932729961637,0.486478013254476,0.504098567300374
"Emc4",2352,1,1,0.478286881079809,0.478286881079809,0.466862388549567,0.456368123048074,0.514245752461998
"Katnbl1",2353,1,1,0.49959777489991,0.49959777489991,0.48401249342148,0.523878593154676,0.431769652296485
"Aven",2355,1,1,0.507229578894211,0.507229578894211,0.476361054673877,0.514851179556678,0.453210152694471
"Ryr3",2356,1,1,0.50104941804999,0.50104941804999,0.500515230015802,0.499651689126594,0.500750821453992
"Fmn1",2357,1,1,0.487793171860738,0.487793171860738,0.532891317379011,0.520630138267607,0.525986677726306
"Gm13963",2358,1,1,0.499523973630528,0.499523973630528,0.500381606563633,0.500135017709449,0.500232308265633
"Gm13966",2359,1,1,0.500095401640908,0.500095401640908,0.500019089064596,0.499931009071452,0.499946103342909
"Gm13964",2360,1,1,0.5,0.5,0.5,0.499917803715272,0.5
"Grem1",2361,1,1,0.369742232293668,0.369742232293668,0.437037450560633,0.474508894842487,0.516909534916858
"Scg5",2362,1,1,0.500381279285276,0.500381279285276,0.500152683395385,0.500135017709449,0.500083009967634
"Actc1",2364,1,1,0.499619866188971,0.499619866188971,0.499485002955238,0.499490433221314,0.498087779650867
"Aqr",2365,1,1,0.562627168096382,0.562627168096382,0.520527981103253,0.576992872526627,0.498884635458907
"Zfp770",2366,1,1,0.545523110270224,0.545523110270224,0.512444526683222,0.550025276808261,0.504910378576159
"Dph6",2367,1,1,0.524606259591301,0.524606259591301,0.456273883899814,0.47582147901683,0.501850205009552
"Gm13974",2368,1,1,0.5,0.5,0.5,0.499917803715272,0.5
"3110099E03Rik",2369,1,1,0.500286204922725,0.500286204922725,0.499904642041162,0.500204008637997,0.499838310028726
"Gm13977",2370,1,1,0.500477008204541,0.500477008204541,0.499408588454095,0.500477008204541,0.499730516714544
"BC052040",2371,1,1,0.508353289131119,0.508353289131119,0.476228071892067,0.514388160874361,0.509560161687692
"Meis2",2372,1,1,0.504130743776066,0.504130743776066,0.433886196908521,0.430327897776616,0.514277458053616
"2700033N17Rik",2373,1,1,0.495727544695587,0.495727544695587,0.496530551589224,0.494678947208781,0.499180468854199
"G630016G05Rik",2374,1,1,0.499619375271436,0.499619375271436,0.49925594874078,0.499490574371202,0.499730516714544
"Gm13990",2375,1,1,0.497427101200686,0.497427101200686,0.5,0.499917803715272,0.5
"D330050G23Rik",2376,1,1,0.469955683237752,0.469955683237752,0.50236609756501,0.502037310432172,0.501791978388466
"Gm29340",2377,1,1,0.462154185415626,0.462154185415626,0.500917032256471,0.501156205781857,0.495836169887049
"Fam98b",2379,1,1,0.492662582887335,0.492662582887335,0.581132324871592,0.616382489597332,0.458012396117185
"Rasgrp1",2380,1,1,0.50028571400519,0.50028571400519,0.500286204922725,0.500286204922725,0.500136849651515
"Gm13982",2381,1,1,0.5,0.5,0.5,0.499917803715272,0.5
"Gm28183",2382,1,1,0.499524137269707,0.499524137269707,0.500381606563633,0.500381606563633,0.500083009967634
"4930412B13Rik",2383,1,1,0.499237768707804,0.499237768707804,0.500095401640908,0.500095401640908,0.499796805044909
"Gm29233",2384,1,1,0.5,0.5,0.5,0.5,0.5
"Fsip1",2385,1,1,0.497625759163058,0.497625759163058,0.502175046751464,0.500911938059163,0.501088729565205
"A930104D05Rik",2386,1,1,0.5,0.5,0.5,0.499917803715272,0.499850701702001
"Gpr176",2387,1,1,0.393673971192305,0.393673971192305,0.4938154488455,0.491763951090246,0.511572455480991
"1700054M17Rik",2388,1,1,0.5,0.5,0.499923687423687,0.5,0.499850701702001
"Eif2ak4",2389,1,1,0.564544364708528,0.564544364708528,0.537010390974329,0.546332858473744,0.509912825860414
"Srp14",2390,1,1,0.448308674545566,0.448308674545566,0.529748785580211,0.448807460668662,0.577563271741305
"Bmf",2391,1,1,0.496186225312166,0.496186225312166,0.49956125728879,0.499161867648894,0.500178383121937
"Pak6",2393,1,1,0.501432661005406,0.501432661005406,0.501068943935286,0.50064555685403,0.501095708783486
"Ankrd63",2394,1,1,0.500190803281816,0.500190803281816,0.500114490705504,0.500026410712361,0.500190803281816
"Plcb2",2395,1,1,0.5,0.5,0.5,0.499917803715272,0.5
"Inafm2",2396,1,1,0.524022558642554,0.524022558642554,0.49320449685361,0.507628947558519,0.455573287517756
"A430105I19Rik",2397,1,1,0.557652046160649,0.557652046160649,0.532792217322841,0.49230431991114,0.562973856873838
"Phgr1",2398,1,1,0.499333170348712,0.499333170348712,0.500038178129191,0.499862018142905,0.500041504983817
"Disp2",2399,1,1,0.546981462626612,0.546981462626612,0.520102211966837,0.511017736800815,0.524555453706446
"Gm14091",2401,1,1,0.500095401640908,0.500095401640908,0.499484886469718,0.50001320535618,0.499199611852912
"Ivd",2402,1,1,0.593216076043781,0.593216076043781,0.501748389412957,0.519541841265157,0.547227316102014
"Bahd1",2403,1,1,0.516026002919977,0.516026002919977,0.481953728340391,0.495537138527292,0.508653490016499
"Chst14",2404,1,1,0.46815188857612,0.46815188857612,0.503831034025653,0.512081003223142,0.507251892066076
"Ccdc32",2405,1,1,0.504589751671002,0.504589751671002,0.486122322842414,0.493563078928226,0.509744669429753
"Rpusd2",2406,1,1,0.510385851363916,0.510385851363916,0.502235793950161,0.508781326610082,0.492881852545469
"Rmdn3",2409,1,1,0.518572392172418,0.518572392172418,0.491328847010015,0.513706501015668,0.504893827858521
"Dnajc17",2411,1,1,0.54108521575662,0.54108521575662,0.500480109631512,0.516444401074834,0.500325345518308
"Gm14137",2412,1,1,0.517054966072689,0.517054966072689,0.509079565783916,0.493049904985737,0.506887747791448
"Zfyve19",2413,1,1,0.518114366112552,0.518114366112552,0.483619791612064,0.503222389207767,0.493649566556361
"Ppp1r14d",2414,1,1,0.5,0.5,0.499847374847375,0.499753411145816,0.5
"Spint1",2415,1,1,0.500193585147846,0.500193585147846,0.49881640519162,0.498444402768633,0.500191031174658
"Rhov",2416,1,1,0.500286204922725,0.500286204922725,0.499752016888537,0.499546438360173,0.499987551353515
"Vps18",2417,1,1,0.495739653994776,0.495739653994776,0.477000443693346,0.482946427375575,0.505950937291923
"Dll4",2418,1,1,0.499428244711264,0.499428244711264,0.499980954617474,0.499957419783813,0.500136906624725
"Ino80",2420,1,1,0.522820628878453,0.522820628878453,0.46944398432664,0.507530989536308,0.495637077003111
"Exd1",2421,1,1,0.495891347512995,0.495891347512995,0.496583814593259,0.498573727432603,0.501273579146529
"Chp1",2422,1,1,0.461751142119644,0.461751142119644,0.469305133586759,0.466007484143457,0.574707176214551
"1700020I14Rik",2423,1,1,0.488013266555457,0.488013266555457,0.447287288121575,0.476038583227761,0.523015154475169
"Oip5",2424,1,1,0.51367810799073,0.51367810799073,0.497654360204446,0.57369289793047,0.498012802905907
"Itpka",2428,1,1,0.502765174833734,0.502765174833734,0.501738910403764,0.503334023085786,0.501948255904746
"Ltk",2429,1,1,0.5,0.5,0.499923687423687,0.5,0.5
"Rpap1",2430,1,1,0.543997502211583,0.543997502211583,0.531562275838177,0.562914190623174,0.529357127397055
"Tyro3",2431,1,1,0.51777890579718,0.51777890579718,0.493415583176602,0.521572941102261,0.522767577389133
"Mga",2432,1,1,0.568132480969582,0.568132480969582,0.467915068194118,0.495471974329039,0.512029152736005
"Mapkbp1",2433,1,1,0.470318144017532,0.470318144017532,0.494983245305226,0.495436906423553,0.501799413392431
"Gm13999",2434,1,1,0.499237605068625,0.499237605068625,0.49986646391197,0.500013189672859,0.499796805044909
"Jmjd7",2435,1,1,0.517680722290242,0.517680722290242,0.497420602887117,0.501912878964316,0.503841418714982
"Gm28042",2436,1,1,0.5,0.5,0.5,0.499835607430544,0.5
"Pla2g4b",2437,1,1,0.500477008204541,0.500477008204541,0.500248070475603,0.500065885631014,0.500029084823938
"Pla2g4d",2439,1,1,0.500095401640908,0.500095401640908,0.500095401640908,0.500095401640908,0.500095401640908
"Pla2g4f",2440,1,1,0.5,0.5,0.49969476425544,0.499506853658274,0.499850730188606
"Vps39",2441,1,1,0.497019803286071,0.497019803286071,0.47677810195698,0.483289829369546,0.513575975399879
"Tmem87a",2442,1,1,0.498367044640441,0.498367044640441,0.501069599166336,0.504447993684515,0.482473787053168
"Ganc",2443,1,1,0.490948298856195,0.490948298856195,0.496569224781875,0.505103415347378,0.493007934260208
"Capn3",2444,1,1,0.5,0.5,0.499923687423687,0.5,0.5
"Gm26899",2446,1,1,0.502960232734185,0.502960232734185,0.500174466187632,0.499413412432476,0.498704286761209
"Lrrc57",2448,1,1,0.458780600117231,0.458780600117231,0.499795771762,0.517239278826955,0.498769122274708
"Haus2",2449,1,1,0.537299914285798,0.537299914285798,0.509107828083214,0.558518234197337,0.504446759076075
"Stard9",2450,1,1,0.487952229141978,0.487952229141978,0.492128156087801,0.490591277821466,0.505007346980354
"Cdan1",2451,1,1,0.486803809389158,0.486803809389158,0.484579530372318,0.516604982597317,0.489734253587418
"Ttbk2",2452,1,1,0.488855844684165,0.488855844684165,0.475713235014895,0.493524717525355,0.484287557694634
"Ubr1",2453,1,1,0.514046950698461,0.514046950698461,0.498539067729108,0.511783129909683,0.510426980598172
"Tmem62",2454,1,1,0.484681409247512,0.484681409247512,0.491326226085814,0.494067595677589,0.505007033627697
"Ccndbp1",2455,1,1,0.475137317816412,0.475137317816412,0.460217035238501,0.452223366372758,0.529224607709535
"Epb42",2456,1,1,0.499142367066895,0.499142367066895,0.5,0.5,0.5
"Tgm5",2457,1,1,0.5,0.5,0.5,0.5,0.499850701702001
"Lcmt2",2458,1,1,0.525501693174577,0.525501693174577,0.502438566119161,0.511044790529332,0.50011873217059
"Adal",2459,1,1,0.519576645809217,0.519576645809217,0.491003430149108,0.505118832051802,0.497559723449758
"Zscan29",2460,1,1,0.501487480130113,0.501487480130113,0.462950440769559,0.467360594018952,0.494905512494254
"Tubgcp4",2461,1,1,0.537600192177851,0.537600192177851,0.496478700972118,0.523769186308223,0.513936672795275
"Trp53bp1",2462,1,1,0.559694099465784,0.559694099465784,0.512478787986802,0.506941249621287,0.491727546815029
"Ppip5k1",2464,1,1,0.502933395908955,0.502933395908955,0.506777506133545,0.517655200496672,0.489989294164023
"Ckmt1",2465,1,1,0.500095401640908,0.500095401640908,0.499942776488283,0.499766600818676,0.499946103342909
"Catsper2",2466,1,1,0.499508427908596,0.499508427908596,0.499312604385587,0.500460634817543,0.495211800473664
"Ell3",2468,1,1,0.500095401640908,0.500095401640908,0.500095401640908,0.500095401640908,0.500095401640908
"Serinc4",2469,1,1,0.497332845034025,0.497332845034025,0.499542211906265,0.499776810660568,0.499568826743271
"Hypk",2471,1,1,0.528767767532874,0.528767767532874,0.4980724995393,0.495119742625412,0.509107082231543
"Mfap1b",2472,1,1,0.522789373795411,0.522789373795411,0.468580084027995,0.483460118867653,0.503805724998631
"Mfap1a",2473,1,1,0.519590555139367,0.519590555139367,0.466143585526814,0.512179149445204,0.499624375623465
"Wdr76",2474,1,1,0.525033194207304,0.525033194207304,0.517877353094869,0.59201788601193,0.478886041557741
"Frmd5",2475,1,1,0.489303234197446,0.489303234197446,0.50223240130939,0.501857328641762,0.502418626730269
"Gm14019",2476,1,1,0.499619866188971,0.499619866188971,0.499790340624628,0.500148254432271,0.49958124690315
"Casc4",2477,1,1,0.579770008407781,0.579770008407781,0.548077709354183,0.556351818667687,0.561113026360536
"Mageb3",2478,1,1,0.500668793321427,0.500668793321427,0.501221015781691,0.501444041769953,0.500181972434196
"Ctdspl2",2479,1,1,0.553562703096675,0.553562703096675,0.528814193131594,0.611873456427955,0.505897353987489
"Eif3j1",2480,1,1,0.531814401753165,0.531814401753165,0.567330829244109,0.620700797901496,0.416294161573404
"Spg11",2481,1,1,0.485223545844989,0.485223545844989,0.464736294837898,0.475001492267982,0.502926428955062
"Patl2",2482,1,1,0.5,0.5,0.499771062271062,0.499835607430544,0.5
"Trim69",2483,1,1,0.497904109405227,0.497904109405227,0.499942907534493,0.499326307268313,0.500178468581753
"Sord",2484,1,1,0.536206968214399,0.536206968214399,0.46339261980361,0.473900115375918,0.582503618226163
"Duox2",2485,1,1,0.499142367066895,0.499142367066895,0.499847374847375,0.499342429722177,0.5
"Duoxa1",2486,1,1,0.503801829027823,0.503801829027823,0.496659486499212,0.494205169768341,0.498097037797566
"Duox1",2487,1,1,0.500954016409082,0.500954016409082,0.49912242721344,0.498817054156044,0.500804632651267
"Shf",2488,1,1,0.47054020238239,0.47054020238239,0.507868130936248,0.502380555592934,0.491580214092791
"Slc28a2",2489,1,1,0.500286204922725,0.500286204922725,0.500286204922725,0.500286204922725,0.500286204922725
"Gm14085",2490,1,1,0.500095401640908,0.500095401640908,0.500095401640908,0.500095401640908,0.500095401640908
"Gatm",2491,1,1,0.527013882820603,0.527013882820603,0.583105007153376,0.635101176082823,0.502462296696084
"AA467197",2492,1,1,0.630757521756647,0.630757521756647,0.472155840036493,0.462494357533231,0.636439843212004
"Slc30a4",2493,1,1,0.607289372649937,0.607289372649937,0.479231898557886,0.48852089126556,0.465155070538817
"Bloc1s6os",2494,1,1,0.502005398129211,0.502005398129211,0.500601822439258,0.503459097569797,0.500735125334511
"Bloc1s6",2495,1,1,0.552809962876816,0.552809962876816,0.492389899051319,0.501730560359095,0.49913568791078
"Sqor",2496,1,1,0.539190437711892,0.539190437711892,0.442035669497032,0.422253277288672,0.649569917780251
"Sema6d",2497,1,1,0.401404940528613,0.401404940528613,0.536421614913315,0.532666193093109,0.512065843483538
"Slc24a5",2498,1,1,0.548563853480098,0.548563853480098,0.543488208986206,0.641264893704881,0.516604699754314
"Ctxn2",2500,1,1,0.499619211632258,0.499619211632258,0.500248070475603,0.499983830496174,0.499879815012544
"Slc12a1",2501,1,1,0.49427377423619,0.49427377423619,0.500095168669868,0.500359289198022,0.500657869661133
"Gm14002",2502,1,1,0.485737209225453,0.485737209225453,0.485520136385906,0.476797891208128,0.49456820260175
"A530010F05Rik",2504,1,1,0.499142367066895,0.499142367066895,0.5,0.5,0.5
"Gm14003",2505,1,1,0.499142367066895,0.499142367066895,0.5,0.5,0.5
"Gm9913",2507,1,1,0.489985445931488,0.489985445931488,0.501659729371521,0.501912032064989,0.498493599828944
"Cep152",2508,1,1,0.505399438324885,0.505399438324885,0.491195456528885,0.537458294521035,0.501527480258925
"Shc4",2509,1,1,0.44087241936925,0.44087241936925,0.498109440009841,0.498712477772421,0.501070156298596
"Secisbp2l",2510,1,1,0.396146231897007,0.396146231897007,0.495352650010635,0.513398182610503,0.511160083383712
"Galk2",2512,1,1,0.537810959439411,0.537810959439411,0.496154725619522,0.452268063837264,0.552842111452248
"Fam227b",2513,1,1,0.500381606563633,0.500381606563633,0.500228981411008,0.500217213994177,0.500083009967634
"Dtwd1",2515,1,1,0.497600067812075,0.497600067812075,0.497572019502472,0.519878060298166,0.492567816209437
"Atp8b4",2516,1,1,0.497808544125141,0.497808544125141,0.50030530854801,0.500217229677498,0.499485902235452
"Hdc",2517,1,1,0.499905580194161,0.499905580194161,0.500763140323816,0.500516624273082,0.500613914829266
"Gabpb1",2518,1,1,0.526250669693337,0.526250669693337,0.515896458583923,0.579440317483111,0.474654527270768
"Gm27003",2519,1,1,0.499892979977437,0.499892979977437,0.496457704457132,0.497611398863455,0.496807363719084
"Usp8",2520,1,1,0.528928788484253,0.528928788484253,0.462079129079702,0.481302156647957,0.527829333785473
"Usp50",2521,1,1,0.474120136684533,0.474120136684533,0.54347043038371,0.555865149537485,0.450656015183133
"Trpm7",2522,1,1,0.445988925554974,0.445988925554974,0.457828121072254,0.5022422443861,0.462421837740411
"Sppl2a",2523,1,1,0.516088513086061,0.516088513086061,0.499003699347145,0.500804413211215,0.486149698591776
"Ap4e1",2524,1,1,0.503600225560243,0.503600225560243,0.49888569951535,0.514213197746633,0.494782649765906
"Blvra",2525,1,1,0.523977066951006,0.523977066951006,0.531170287502571,0.60243510845628,0.516874040606744
"Itpripl1",2527,1,1,0.55736715035135,0.55736715035135,0.517091381609126,0.554370403591129,0.502576357063416
"1810024B03Rik",2528,1,1,0.506376527858097,0.506376527858097,0.50351432445737,0.499279618022055,0.49199318440878
"Ciao1",2530,1,1,0.474132082344544,0.474132082344544,0.517030241271798,0.546635091750407,0.505667694976142
"Tmem127",2531,1,1,0.448737081914173,0.448737081914173,0.495923647469154,0.505477368450422,0.507476765327745
"Stard7",2532,1,1,0.589128533010768,0.589128533010768,0.537706333713775,0.597503707772306,0.476333755675742
"Dusp2",2533,1,1,0.594622718419848,0.594622718419848,0.554167412173995,0.541008120102119,0.398299771269652
"Astl",2534,1,1,0.500190803281816,0.500190803281816,0.500114490705504,0.500108606997089,0.500041476497212
"Adra2b",2535,1,1,0.5,0.5,0.499923687423687,0.499917803715272,0.5
"Gpat2",2536,1,1,0.499333170348712,0.499333170348712,0.500038178129191,0.500026426395682,0.499295127440241
"Fahd2a",2537,1,1,0.523333964980561,0.523333964980561,0.488574255675,0.485649886862092,0.510377869690759
"Kcnip3",2538,1,1,0.485187054308243,0.485187054308243,0.496779335538637,0.498568426470146,0.502460929339033
"Prom2",2539,1,1,0.5,0.5,0.499923687423687,0.49958901857636,0.5
"Zfp661",2540,1,1,0.500857469293926,0.500857469293926,0.494832891620241,0.499370785166326,0.496421398704851
"Mal",2542,1,1,0.371145765525349,0.371145765525349,0.49969458952716,0.500510743027752,0.498621931985495
"Mall",2543,1,1,0.502947468878283,0.502947468878283,0.500917163302681,0.501925880437325,0.500232422212054
"Nphp1",2544,1,1,0.536786087266156,0.536786087266156,0.477100126177115,0.504607257808043,0.539608801426655
"Acoxl",2547,1,1,0.500095401640908,0.500095401640908,0.499942776488283,0.500095401640908,0.500095401640908
"Bcl2l11",2548,1,1,0.473354141691237,0.473354141691237,0.513644312978887,0.534957792890017,0.526018126938478
"Gm14009",2550,1,1,0.5,0.5,0.499923687423687,0.5,0.5
"Gm14012",2551,1,1,0.5,0.5,0.499923687423687,0.5,0.5
"Gm14010",2552,1,1,0.501143019659938,0.501143019659938,0.500610719020851,0.500569226131311,0.499054899898354
"Gm29010",2553,1,1,0.5,0.5,0.5,0.499917803715272,0.499850701702001
"Gm39929",2554,1,1,0.500191457838529,0.500191457838529,0.500362721348697,0.500638562092918,0.499855487451679
"Anapc1",2555,1,1,0.522190454403088,0.522190454403088,0.499575701493274,0.557010361311405,0.485278492744091
"Mertk",2556,1,1,0.453240432099068,0.453240432099068,0.506716030900347,0.505969950192596,0.495209521545246
"Gm14011",2557,1,1,0.500095401640908,0.500095401640908,0.500095401640908,0.500095401640908,0.500095401640908
"Tmem87b",2558,1,1,0.448281837720336,0.448281837720336,0.489714139291987,0.475015074023863,0.462248411287783
"Fbln7",2559,1,1,0.495998040257202,0.495998040257202,0.499141836613216,0.499382124207322,0.500286204922725
"Zc3h8",2560,1,1,0.532595942468392,0.532595942468392,0.493111526847932,0.540644110224512,0.435062931753671
"4933427J07Rik",2561,1,1,0.500095401640908,0.500095401640908,0.500095401640908,0.50001320535618,0.500095401640908
"Gm10762",2562,1,1,0.508041720135768,0.508041720135768,0.501469654124205,0.506776794318548,0.475738043787217
"Zc3h6",2563,1,1,0.49917804040775,0.49917804040775,0.497184923558707,0.489562906788096,0.506223069831665
"Gm14025",2564,1,1,0.5,0.5,0.499923687423687,0.499917803715272,0.499850701702001
"Ttl",2565,1,1,0.470217015005385,0.470217015005385,0.487521226573888,0.538520823827281,0.475427084004549
"Polr1b",2566,1,1,0.579572168641301,0.579572168641301,0.535928342418039,0.572692945074532,0.488225631461154
"Chchd5",2567,1,1,0.472037009945662,0.472037009945662,0.433084936698274,0.464786098480026,0.461542456237025
"AI847159",2568,1,1,0.49714105991714,0.49714105991714,0.500419813814204,0.500243624706538,0.498183409184617
"Gm14029",2569,1,1,0.48026642421886,0.48026642421886,0.501640916960035,0.50130627947935,0.494102930878563
"Gm14024",2571,1,1,0.500095401640908,0.500095401640908,0.500019089064596,0.500095401640908,0.499796805044909
"Il1a",2573,1,1,0.500095401640908,0.500095401640908,0.500095401640908,0.500095401640908,0.500095401640908
"Il1b",2574,1,1,0.527189467658844,0.527189467658844,0.517605548694558,0.516640803302205,0.503295615358815
"Il1bos",2575,1,1,0.500190803281816,0.500190803281816,0.500190803281816,0.500190803281816,0.499892206685818
"Sirpa",2576,1,1,0.538457825110956,0.538457825110956,0.495480099730243,0.532343273516207,0.554968864425352
"Stk35",2577,1,1,0.501892323457054,0.501892323457054,0.4753905701244,0.508909882791329,0.500194734433338
"Gm28196",2578,1,1,0.500190803281816,0.500190803281816,0.499828533314509,0.500145164818058,0.50000441542381
"Tgm3",2579,1,1,0.500286204922725,0.500286204922725,0.499980954617474,0.500121812353269,0.500286204922725
"Snrpb",2580,1,1,0.575851668285058,0.575851668285058,0.54735710080587,0.628088426201647,0.46629801011377
"Tmc2",2581,1,1,0.500381606563633,0.500381606563633,0.500228966850318,0.500381606563633,0.500381606563633
"Ebf4",2584,1,1,0.497997056458462,0.497997056458462,0.499065276505173,0.49838958956216,0.500535149365811
"Cpxm1",2585,1,1,0.484167254949512,0.484167254949512,0.501470207430425,0.500459317418589,0.500774921122014
"1700020A23Rik",2586,1,1,0.5,0.5,0.5,0.5,0.5
"Pced1a",2587,1,1,0.502336767465128,0.502336767465128,0.494226904823642,0.512543629822437,0.501950278453717
"Vps16",2588,1,1,0.495477013113716,0.495477013113716,0.453270523176076,0.515172609218098,0.52275219462231
"Ptpra",2589,1,1,0.444744940522068,0.444744940522068,0.466860830555736,0.464367934095424,0.533983067220013
"4930473A02Rik",2590,1,1,0.5,0.5,0.5,0.5,0.499850701702001
"Mrps26",2591,1,1,0.584737930219672,0.584737930219672,0.577634832571868,0.626750246847629,0.484781316023049
"Oxt",2592,1,1,0.500477008204541,0.500477008204541,0.49956131553155,0.500065964047618,0.500327738393147
