"","Top","p.value","FDR","summary.AUC","AUC.2","AUC.3","AUC.4","AUC.5"
"Gm14326",4556,1,1,0.511556315801599,0.511556315801599,0.513049897185504,0.510005106602801,0.513492929714049
"Zfp971",4557,1,1,0.498664726259066,0.498664726259066,0.499181313191314,0.502609837781473,0.497399956055595
"Gm26869",4558,1,1,0.499504949976648,0.499504949976648,0.500666502372932,0.499660922701937,0.500820244337036
"Zfp931",4559,1,1,0.507187257187257,0.507187257187257,0.532364556670375,0.499409681227863,0.529692947435219
"Phactr3",4560,1,1,0.499618437118437,0.499618437118437,0.499713795077275,0.499835607430544,0.498805613616005
"Sycp2",4561,1,1,0.499847374847375,0.499847374847375,0.499904598359092,0.5,0.499850701702001
"Ppp1r3d",4562,1,1,0.507355197213688,0.507355197213688,0.507621985643608,0.506022463976738,0.507374004272543
"Fam217b",4563,1,1,0.526084240706882,0.526084240706882,0.52320829009168,0.528696090586791,0.522747375499816
"Cdh26",4564,1,1,0.500857632933105,0.500857632933105,0.500762231292196,0.500775436648377,0.500857632933105
"Cdh4",4565,1,1,0.488083981008509,0.488083981008509,0.491497144659979,0.493807644903027,0.49357121016642
"Taf4",4566,1,1,0.490479253450952,0.490479253450952,0.500307805294251,0.524318680212464,0.489769353336062
"Lsm14b",4567,1,1,0.466786620088507,0.466786620088507,0.495255936583927,0.50005921516224,0.495542306220797
"Psma7",4568,1,1,0.597017893008459,0.597017893008459,0.393760536317588,0.542300069168949,0.358687240296507
"Ss18l1",4569,1,1,0.494949364053138,0.494949364053138,0.501906723704739,0.49488916754479,0.498911121161075
"Mtg2",4570,1,1,0.518338710555692,0.518338710555692,0.496174934208868,0.535850833058641,0.476665930845438
"Osbpl2",4571,1,1,0.48897734864716,0.48897734864716,0.513691199124989,0.502348445136729,0.527924159537652
"Adrm1",4572,1,1,0.523759521401031,0.523759521401031,0.482223548790494,0.542773508489903,0.436563844612995
"Lama5",4573,1,1,0.430992749388976,0.430992749388976,0.405671341183432,0.417747037902497,0.407725713161861
"Cables2",4575,1,1,0.486889944437114,0.486889944437114,0.473412888156222,0.505192605774493,0.473444365512964
"B230312C02Rik",4576,1,1,0.499608881684353,0.499608881684353,0.471659167083128,0.51242023929129,0.492318948284401
"Slco4a1",4577,1,1,0.503982914360273,0.503982914360273,0.504001959742798,0.503712226718502,0.504138866367524
"Ntsr1",4578,1,1,0.5,0.5,0.499904598359092,0.5,0.5
"Mrgbp",4579,1,1,0.40122259815656,0.40122259815656,0.389768394925484,0.429985966006549,0.398371905901611
"Ogfr",4580,1,1,0.529712556835198,0.529712556835198,0.538241330478157,0.538199137206888,0.478882869723278
"Col9a3",4581,1,1,0.51374424841406,0.51374424841406,0.51460463301787,0.513452133987558,0.513943129384517
"Tcfl5",4582,1,1,0.507812025500705,0.507812025500705,0.50943036220223,0.509540126590738,0.510812730765744
"Dido1",4583,1,1,0.480376541697296,0.480376541697296,0.422974384250318,0.491443832021812,0.416953782061361
"Gid8",4584,1,1,0.521990064442895,0.521990064442895,0.501880050518687,0.540916408211282,0.494538448024986
"Slc17a9",4585,1,1,0.499712813392059,0.499712813392059,0.500380624728564,0.499706884946914,0.499513436078561
"Gm27032",4586,1,1,0.499923687423687,0.499923687423687,0.5,0.5,0.499850701702001
"Ythdf1",4587,1,1,0.482957294278049,0.482957294278049,0.456034734706528,0.528128893925624,0.442790070203491
"Birc7",4588,1,1,0.500857632933105,0.500857632933105,0.500762231292196,0.500857632933105,0.500708334635105
"Nkain4",4589,1,1,0.504212244778283,0.504212244778283,0.504098179579598,0.504288164665523,0.504139122453798
"Gm14341",4590,1,1,0.5,0.5,0.5,0.499671214861088,0.499402806808002
"Arfgap1",4591,1,1,0.58756338001621,0.58756338001621,0.591350425772778,0.595727231276659,0.568507687966045
"Col20a1",4592,1,1,0.502092378271624,0.502092378271624,0.504003759773759,0.500289308364085,0.504140146798896
"Chrna4",4593,1,1,0.499923687423687,0.499923687423687,0.5,0.5,0.5
"Kcnq2",4594,1,1,0.5,0.5,0.5,0.499917803715272,0.5
"Eef1a2",4595,1,1,0.499313186813187,0.499313186813187,0.49895058195001,0.499260233437449,0.5
"Ppdpf",4596,1,1,0.560288244250508,0.560288244250508,0.49366438193646,0.513348084488193,0.481459865902983
"Ptk6",4597,1,1,0.499847505743732,0.499847505743732,0.49990476199827,0.499917803715272,0.5
"Srms",4598,1,1,0.5,0.5,0.5,0.499917803715272,0.5
"Fndc11",4599,1,1,0.5,0.5,0.499713795077275,0.499753411145816,0.5
"Helz2",4600,1,1,0.497148815545042,0.497148815545042,0.510544908645156,0.498819080478763,0.513542610451291
"Gmeb2",4601,1,1,0.479717740330948,0.479717740330948,0.485643443976327,0.49847069794092,0.486686586764335
"Stmn3",4602,1,1,0.499847374847375,0.499847374847375,0.499809196718184,0.499835607430544,0.499850701702001
"Rtel1",4603,1,1,0.516168710744182,0.516168710744182,0.487618732496744,0.598564201501866,0.480284173817022
"Zgpat",4605,1,1,0.471674028277802,0.471674028277802,0.490619220468774,0.43417952740097,0.471672760666377
"Lime1",4606,1,1,0.499847374847375,0.499847374847375,0.5,0.5,0.499850701702001
"Zbtb46",4607,1,1,0.511511811040113,0.511511811040113,0.514650288348596,0.512370470357313,0.514838663086239
"Tpd52l2",4608,1,1,0.491471840528444,0.491471840528444,0.534965765047522,0.500747097963591,0.544906776913515
"Dnajc5",4609,1,1,0.525466933485801,0.525466933485801,0.531757782597497,0.527490921046732,0.507582458499939
"Uckl1",4610,1,1,0.436552964854852,0.436552964854852,0.508915880625874,0.419625850407273,0.578422836339872
"Uckl1os",4611,1,1,0.500399757475229,0.500399757475229,0.499808051243936,0.500528847794193,0.49951394825111
"Zfp512b",4612,1,1,0.506465625569399,0.506465625569399,0.52089950492603,0.511285986957438,0.505373970469155
"Samd10",4614,1,1,0.50729956626183,0.50729956626183,0.507192923718288,0.507422761575225,0.506313551010081
"Gm29797",4615,1,1,0.499847374847375,0.499847374847375,0.5,0.49958901857636,0.499402806808002
"Sox18",4616,1,1,0.505546471348358,0.505546471348358,0.506003430531732,0.505757405631475,0.505555535637734
"Tcea2",4617,1,1,0.496455981125793,0.496455981125793,0.495638361343452,0.498986292817849,0.499519582149148
"Rgs19",4618,1,1,0.433733195525648,0.433733195525648,0.487909682955638,0.458782581380666,0.477081302782582
"Oprl1",4619,1,1,0.5,0.5,0.5,0.499835607430544,0.5
"Myt1",4620,1,1,0.499847374847375,0.499847374847375,0.5,0.5,0.5
"Pcmtd2",4621,1,1,0.471463023349816,0.471463023349816,0.485497314190168,0.469090954207223,0.476033653833842
"Nudt11",4623,1,1,0.473151455462776,0.473151455462776,0.462121457579979,0.476867878848034,0.48467349256095
"AU022751",4624,1,1,0.5,0.5,0.5,0.499917803715272,0.5
"Nudt10",4625,1,1,0.466823663757626,0.466823663757626,0.468518113056999,0.468861283970822,0.494605798715164
"Bmp15",4626,1,1,0.500857632933105,0.500857632933105,0.500857632933105,0.500857632933105,0.500857632933105
"Shroom4",4627,1,1,0.549870726757519,0.549870726757519,0.548015498593849,0.551250722918439,0.544882704803717
"Dgkk",4628,1,1,0.497187822659521,0.497187822659521,0.500098674424473,0.500391806990153,0.501644073881915
"Ccnb3",4629,1,1,0.499771062271062,0.499771062271062,0.499904598359092,0.499671214861088,0.499850701702001
"Usp27x",4630,1,1,0.484298589251419,0.484298589251419,0.482878432781771,0.490092034460969,0.492212672480508
"Ppp1r3f",4631,1,1,0.492250804750805,0.492250804750805,0.49263247327854,0.494783144206685,0.491394989006216
"Flicr",4632,1,1,0.498558962002358,0.498558962002358,0.497908364023861,0.500721015094509,0.496724400463619
"Foxp3",4633,1,1,0.499618437118437,0.499618437118437,0.499522991795459,0.499753411145816,0.499701403404001
"Ccdc22",4634,1,1,0.438900852815947,0.438900852815947,0.45022505296182,0.478699037246055,0.442533727842775
"Syp",4635,1,1,0.502467003646249,0.502467003646249,0.504395511966442,0.503503704754329,0.504194181002803
"Gm14703",4636,1,1,0.500495442712424,0.500495442712424,0.500857960211461,0.500811388711165,0.501267627058485
"Prickle3",4637,1,1,0.533788276712805,0.533788276712805,0.536354898031519,0.52955315956597,0.536597545566711
"Magix",4638,1,1,0.49969474969475,0.49969474969475,0.5,0.5,0.499552105106002
"Gpkow",4639,1,1,0.509534752459281,0.509534752459281,0.5066388414608,0.530976579275426,0.495181736746383
"Wdr45",4640,1,1,0.455064720394909,0.455064720394909,0.486941593577228,0.450198215706173,0.519311722041909
"Ccdc120",4642,1,1,0.488601414308961,0.488601414308961,0.489991173302726,0.493844865862149,0.487424115234726
"Tfe3",4643,1,1,0.471796154579173,0.471796154579173,0.536405135259236,0.487255346212725,0.537757360303657
"Gripap1",4644,1,1,0.480647758949646,0.480647758949646,0.510379796714322,0.483570612248121,0.50465872150464
"Kcnd1",4645,1,1,0.51576227755473,0.51576227755473,0.515248716823384,0.516125980539642,0.515840472591854
"Otud5",4646,1,1,0.50734145309617,0.50734145309617,0.501518571573977,0.535183816552555,0.499689111262828
"Pim2",4647,1,1,0.493313028690387,0.493313028690387,0.493617090213952,0.492069820879774,0.493150972590062
"Slc35a2",4648,1,1,0.5937334416108,0.5937334416108,0.618914299871412,0.570775230805194,0.622544452735949
"Pqbp1",4649,1,1,0.546200523794863,0.546200523794863,0.50344705928942,0.551247762160327,0.482998688326102
"Timm17b",4650,1,1,0.536235776801815,0.536235776801815,0.568329666179349,0.538799889126658,0.531488880477877
"Gm10490",4651,1,1,0.499923687423687,0.499923687423687,0.499904598359092,0.499835607430544,0.5
"Pcsk1n",4652,1,1,0.500494264645208,0.500494264645208,0.500475044534402,0.500153113490934,0.500520879482214
"Eras",4653,1,1,0.5,0.5,0.5,0.5,0.5
"Hdac6",4654,1,1,0.440795315795316,0.440795315795316,0.429910394458785,0.472866907719373,0.439881698384659
"Glod5",4655,1,1,0.498092185592186,0.498092185592186,0.495611524518222,0.496465559756699,0.499104210212004
"Gm14820",4656,1,1,0.499313186813187,0.499313186813187,0.499427590154551,0.499753411145816,0.498656315318005
"Was",4657,1,1,0.499007936507937,0.499007936507937,0.497233352413662,0.499424626006905,0.498059122126008
"Wdr13",4658,1,1,0.492192555871801,0.492192555871801,0.505506949264982,0.490436610309811,0.512938502929883
"Rbm3",4659,1,1,0.608675260797902,0.608675260797902,0.571728942828726,0.629580821506045,0.509648818648407
"Rbm3os",4660,1,1,0.503291388904596,0.503291388904596,0.502467187890177,0.50294468542509,0.501745227960319
"Tbc1d25",4661,1,1,0.485182270559629,0.485182270559629,0.499100802715625,0.497455721862435,0.49870906909054
"Porcn",4662,1,1,0.470290584677377,0.470290584677377,0.481141239265679,0.46496013268708,0.491292042323891
"Ftsj1",4663,1,1,0.501167071921789,0.501167071921789,0.506612659192283,0.5337901454127,0.508150713942924
"Slc38a5",4664,1,1,0.499847374847375,0.499847374847375,0.499904598359092,0.499917803715272,0.499850701702001
"B630019K06Rik",4665,1,1,0.512512382795402,0.512512382795402,0.498569302664733,0.505747395449287,0.507580665896018
"Lancl3",4666,1,1,0.486108493183965,0.486108493183965,0.477449212126448,0.481520921703739,0.500612558368464
"Gm14862",4667,1,1,0.500323444898917,0.500323444898917,0.499617411601298,0.499378099808002,0.500559036337106
"Xk",4668,1,1,0.498008019234434,0.498008019234434,0.498575848231862,0.496825080384583,0.497951821977017
"H2al1m",4669,1,1,0.500857632933105,0.500857632933105,0.500762231292196,0.500857632933105,0.500857632933105
"Hypm",4670,1,1,0.499712289806629,0.499712289806629,0.495991494690072,0.499295903523274,0.495481869860028
"H2al3",4671,1,1,0.499847374847375,0.499847374847375,0.499522991795459,0.499835607430544,0.499850701702001
"Sytl5",4672,1,1,0.491284527841132,0.491284527841132,0.472518600047194,0.4936682072948,0.45627608558813
"Srpx",4673,1,1,0.518257162125087,0.518257162125087,0.518297805631348,0.518538152470019,0.517375453720857
"Rpgr",4674,1,1,0.496243798130591,0.496243798130591,0.493343812786307,0.502494932169032,0.486669941156496
"Tspan7",4675,1,1,0.545004916467181,0.545004916467181,0.546357179161663,0.559247730578907,0.569205010891349
"Gm10489",4676,1,1,0.501656755194491,0.501656755194491,0.502191455874859,0.501750653975072,0.501827431654415
"Gm14493",4678,1,1,0.499771062271062,0.499771062271062,0.5,0.499671214861088,0.5
"H2al1b",4679,1,1,0.500857632933105,0.500857632933105,0.500857632933105,0.500857632933105,0.500857632933105
"Bcor",4680,1,1,0.504873271382705,0.504873271382705,0.451128177586473,0.542294429629688,0.463805278142985
"Gm14635",4681,1,1,0.5,0.5,0.5,0.5,0.5
"1810030O07Rik",4682,1,1,0.435503568758286,0.435503568758286,0.446692574021364,0.418689827878442,0.48272237123598
"2010308F09Rik",4683,1,1,0.499580477174817,0.499580477174817,0.500190312364282,0.500236578671996,0.500373117701861
"Nyx",4685,1,1,0.498168498168498,0.498168498168498,0.499904598359092,0.498602663159625,0.499850701702001
"Cask",4686,1,1,0.495776236342274,0.495776236342274,0.57121167938634,0.540225282674856,0.569217559118797
"Gpr34",4687,1,1,0.499771062271062,0.499771062271062,0.499904598359092,0.499753411145816,0.499850701702001
"Gpr82",4688,1,1,0.500628695204167,0.500628695204167,0.500857632933105,0.500693240363649,0.500857632933105
"Drr1",4689,1,1,0.500857502036747,0.500857502036747,0.500762231292196,0.500775436648377,0.500857632933105
"Maob",4690,1,1,0.487511440341629,0.487511440341629,0.490758804687804,0.490526842937986,0.499850445615726
"Ndp",4691,1,1,0.50519436014719,0.50519436014719,0.500419079935448,0.50514692550648,0.502262010062142
"Efhc2",4692,1,1,0.500628695204167,0.500628695204167,0.500666829651288,0.500446651509465,0.500111141443108
"Fundc1",4693,1,1,0.499655218994842,0.499655218994842,0.474748674768115,0.504058212452159,0.472608499913187
"Kdm6a",4694,1,1,0.448513488607828,0.448513488607828,0.479654740970636,0.477971113715952,0.460936599696691
"Gm26652",4695,1,1,0.49203390948674,0.49203390948674,0.48638014755672,0.499467204528324,0.488100695171801
"Chst7",4696,1,1,0.432539682539683,0.432539682539683,0.469929500969235,0.452985135020439,0.490420068559417
"Slc9a7",4697,1,1,0.487484737484738,0.487484737484738,0.487693188322839,0.488574716422818,0.490146312332039
"Rp2",4698,1,1,0.512310802405142,0.512310802405142,0.507836352967089,0.533782391046216,0.508419092358539
"Jade3",4699,1,1,0.411621397470454,0.411621397470454,0.438227846609871,0.44465201082002,0.45023705906425
"Rgn",4700,1,1,0.499618437118437,0.499618437118437,0.499332188513642,0.49958901857636,0.499850701702001
"Ndufb11",4701,1,1,0.430769309307045,0.430769309307045,0.486240072420155,0.410551126794043,0.50243025874445
"Uba1",4703,1,1,0.426620549262059,0.426620549262059,0.405062276162059,0.401292272223944,0.462124327837551
"Cdk16",4704,1,1,0.438593115479908,0.438593115479908,0.479460992183611,0.460593014471904,0.553517677891611
"Usp11",4705,1,1,0.472682453814529,0.472682453814529,0.5013703144785,0.481023373352444,0.485773127023402
"Araf",4706,1,1,0.527881971278198,0.527881971278198,0.564084047700166,0.52060899128663,0.569586067267718
"Syn1",4707,1,1,0.484945740841967,0.484945740841967,0.498540338530186,0.48245511138231,0.493678766401686
"Cfp",4708,1,1,0.491900264305925,0.491900264305925,0.497133859793297,0.491290859519359,0.500315754376386
"Elk1",4709,1,1,0.463929283504755,0.463929283504755,0.489375726353402,0.463451696923265,0.485990288184128
"Uxt",4710,1,1,0.44255901331373,0.44255901331373,0.483174946972724,0.471208460211218,0.482216344757683
"Zfp182",4711,1,1,0.496079130513093,0.496079130513093,0.503341512019461,0.498613519272702,0.504668708869343
"Spaca5",4712,1,1,0.5,0.5,0.499904598359092,0.5,0.5
"Zfp300",4713,1,1,0.50201999258603,0.50201999258603,0.50181132206383,0.502845288545616,0.503054340995264
"Gm6938",4714,1,1,0.499923687423687,0.499923687423687,0.5,0.499753411145816,0.5
"Gm26593",4715,1,1,0.499847374847375,0.499847374847375,0.499713795077275,0.499671214861088,0.499253508510003
"Agtr2",4716,1,1,0.499923687423687,0.499923687423687,0.49675634420912,0.499506822291632,0.499253508510003
"Klhl13",4717,1,1,0.503547029490426,0.503547029490426,0.486704807686329,0.518243063578192,0.495267269562046
"Wdr44",4718,1,1,0.501564735055301,0.501564735055301,0.476082334070691,0.496231800854334,0.496246031302962
"Gm4907",4719,1,1,0.499847374847375,0.499847374847375,0.5,0.499835607430544,0.5
"Slx",4720,1,1,0.5,0.5,0.5,0.499917803715272,0.5
"Dock11",4721,1,1,0.541990504254655,0.541990504254655,0.55225849884618,0.590339497443738,0.537050050013649
"Il13ra1",4722,1,1,0.528762249281117,0.528762249281117,0.516680723272077,0.522293662652349,0.484644042639389
"Zcchc12",4723,1,1,0.499542124542125,0.499542124542125,0.498759778668193,0.499506822291632,0.499104210212004
"Lonrf3",4724,1,1,0.442362406985048,0.442362406985048,0.474699583014646,0.479515924508,0.510943846938258
"Gm14569",4725,1,1,0.5,0.5,0.5,0.499835607430544,0.499850701702001
"Akap17b",4727,1,1,0.483896082952687,0.483896082952687,0.484793338445421,0.472092880955812,0.499437378455052
"Slc25a43",4728,1,1,0.466091298638468,0.466091298638468,0.483914268779968,0.461624909168171,0.48914424674015
"Mdrl",4730,1,1,0.486070795033059,0.486070795033059,0.492337431840191,0.49456151031373,0.494867518887643
"Gm14549",4731,1,1,0.5,0.5,0.5,0.5,0.499850701702001
"C330007P06Rik",4732,1,1,0.459721358306264,0.459721358306264,0.493523488604004,0.516602380618708,0.505386774782877
"Ube2a",4733,1,1,0.526016436393795,0.526016436393795,0.510335941414556,0.520174323798094,0.506252602476764
"Nkrf",4734,1,1,0.466502313200426,0.466502313200426,0.459379192231197,0.496289324154795,0.459662058308796
"Sept6",4735,1,1,0.54102383465591,0.54102383465591,0.534798853085728,0.567472998590961,0.549580351422073
"Sowahd",4736,1,1,0.499923687423687,0.499923687423687,0.5,0.5,0.5
"Rpl39",4737,1,1,0.484216124546313,0.484216124546313,0.533569104661327,0.423382911462899,0.446707934116172
"Nkap",4738,1,1,0.476753854112345,0.476753854112345,0.470970573421136,0.549398839213634,0.460876419422198
"Akap14",4739,1,1,0.499771062271062,0.499771062271062,0.499713795077275,0.499753411145816,0.499253508510003
"Rnf113a1",4741,1,1,0.513828676564526,0.513828676564526,0.521254765581968,0.515267783652611,0.511831954138021
"Rhox5",4742,1,1,0.512863839514783,0.512863839514783,0.512864493996569,0.512864493996569,0.511972801588964
"Rhox8",4743,1,1,0.499923687423687,0.499923687423687,0.5,0.5,0.499701403404001
"Btg1-ps2",4744,1,1,0.499923687423687,0.499923687423687,0.499904598359092,0.5,0.5
"Zbtb33",4745,1,1,0.475833390927731,0.475833390927731,0.459549540615735,0.486778241191251,0.47149068332525
"Tmem255a",4746,1,1,0.500247001426247,0.500247001426247,0.500093928888304,0.499953050835653,0.499961587058834
"Atp1b4",4747,1,1,0.499847374847375,0.499847374847375,0.499809196718184,0.499917803715272,0.5
"Gm7598",4749,1,1,0.499390284767643,0.499390284767643,0.499809360357362,0.499015195456562,0.49970191557655
"Mcts1",4751,1,1,0.527811156348892,0.527811156348892,0.553719142151063,0.50058228242869,0.56804673267205
"C1galt1c1",4752,1,1,0.607657410723448,0.607657410723448,0.604422414247343,0.598061436576754,0.610072795084373
"Gm14565",4753,1,1,0.5,0.5,0.5,0.5,0.499850701702001
"Gria3",4754,1,1,0.544829384452026,0.544829384452026,0.540304329598105,0.539381889578385,0.527651427655371
"Thoc2",4755,1,1,0.455203601430016,0.455203601430016,0.42445270058645,0.48162285637588,0.435379189507428
"Xiap",4756,1,1,0.523348114150001,0.523348114150001,0.494181154461311,0.560345043930601,0.504586249088973
"Stag2",4757,1,1,0.503452129631375,0.503452129631375,0.476322556384333,0.565388342903161,0.452811750467485
"Sh2d1a",4758,1,1,0.499923687423687,0.499923687423687,0.5,0.5,0.5
"Tenm1",4759,1,1,0.499771062271062,0.499771062271062,0.499713795077275,0.499506822291632,0.5
"Dcaf12l2",4760,1,1,0.499923687423687,0.499923687423687,0.499904598359092,0.5,0.499850701702001
"Dcaf12l1",4761,1,1,0.505698311122839,0.505698311122839,0.505812954528272,0.505756700689067,0.505555535637734
"Prr32",4762,1,1,0.496625491908511,0.496625491908511,0.516098658715112,0.499609602894663,0.518720162747949
"Smarca1",4763,1,1,0.504395237885804,0.504395237885804,0.503387003711009,0.508041982986074,0.501827687740689
"Ocrl",4764,1,1,0.510180595086255,0.510180595086255,0.536773323410254,0.539961070260482,0.552645448040863
"Apln",4765,1,1,0.514424516783007,0.514424516783007,0.399317886449465,0.516439256945586,0.40004338101489
"Xpnpep2",4766,1,1,0.5,0.5,0.499904598359092,0.499835607430544,0.499850701702001
"Sash3",4767,1,1,0.500857632933105,0.500857632933105,0.500857632933105,0.500857632933105,0.500857632933105
"Zdhhc9",4768,1,1,0.59317647761044,0.59317647761044,0.600942299843921,0.594760332270374,0.605697048912991
"9530027J09Rik",4769,1,1,0.499236874236874,0.499236874236874,0.499522991795459,0.49958901857636,0.499552105106002
"Bcorl1",4770,1,1,0.501343127522373,0.501343127522373,0.485766009720822,0.508115296996466,0.473259215136543
"Elf4",4771,1,1,0.492810779367383,0.492810779367383,0.485611534336573,0.52550411136511,0.50016261478427
"Rab33a",4773,1,1,0.501048872511137,0.501048872511137,0.501524298945215,0.500682807216016,0.502125516077865
"Zfp280c",4774,1,1,0.442808632667123,0.442808632667123,0.419637945045382,0.484059842279005,0.419643712288095
"Slc25a14",4775,1,1,0.512015107533975,0.512015107533975,0.517699704434916,0.518560851615545,0.507321250500008
"Enox2",4777,1,1,0.489143325228231,0.489143325228231,0.496512849111914,0.505070368761013,0.504055126155781
"Arhgap36",4778,1,1,0.5,0.5,0.5,0.499917803715272,0.5
"Igsf1",4779,1,1,0.499847374847375,0.499847374847375,0.499522991795459,0.499753411145816,0.499402806808002
"Olfr1322",4780,1,1,0.500476070051542,0.500476070051542,0.500762231292196,0.500528847794193,0.500559036337106
"Olfr1324",4781,1,1,0.499847374847375,0.499847374847375,0.5,0.5,0.5
"Stk26",4782,1,1,0.501158170969492,0.501158170969492,0.500182948601261,0.503054938417641,0.500400006760678
"Rap2c",4783,1,1,0.514412474318135,0.514412474318135,0.48814434153722,0.507990240213355,0.471768536933019
"Mbnl3",4784,1,1,0.440805002125757,0.440805002125757,0.450615659680256,0.486842108973381,0.441035879223567
"Usp26",4786,1,1,0.5,0.5,0.5,0.499835607430544,0.5
"Gpc3",4788,1,1,0.541595851737361,0.541595851737361,0.541004050724218,0.542068284105325,0.540666244295038
"Gm14582",4789,1,1,0.500781320356792,0.500781320356792,0.500857632933105,0.500775577636858,0.500857632933105
"Ccdc160",4790,1,1,0.50226830297585,0.50226830297585,0.502572898799314,0.50240864721834,0.502275070462138
"Phf6",4791,1,1,0.461341593417065,0.461341593417065,0.422504248891263,0.537710048164485,0.416765814735921
"Hprt",4792,1,1,0.490950087648201,0.490950087648201,0.490874170308457,0.528630530942883,0.487753954356207
"Gm28730",4793,1,1,0.499923818320045,0.499923818320045,0.499809360357362,0.5,0.499403318980551
"Plac1",4794,1,1,0.500323444898917,0.500323444898917,0.496850436736603,0.500117866370553,0.493989399052583
"Fam122b",4795,1,1,0.49263079687608,0.49263079687608,0.489837025196833,0.525024468550968,0.492228037656975
"Mospd1",4796,1,1,0.482306739382211,0.482306739382211,0.490537728158015,0.459618784064579,0.501016918595807
"Gm14597",4797,1,1,0.500399888371587,0.500399888371587,0.500762394931375,0.500611044078921,0.500409994125381
"Rtl8c",4798,1,1,0.5,0.5,0.49980952399654,0.499753552134298,0.499850957788275
"Rtl8a",4799,1,1,0.597255862586051,0.597255862586051,0.59915503273929,0.594426189569165,0.587750266713855
"Rtl8b",4800,1,1,0.547226882132543,0.547226882132543,0.552581358944828,0.54408582927592,0.541033984185136
"4930502E18Rik",4801,1,1,0.498855311355311,0.498855311355311,0.498091967181836,0.497945092881802,0.499701403404001
"Xlr",4802,1,1,0.541013101154611,0.541013101154611,0.540982941270226,0.541083479561887,0.540591723189175
"3830403N18Rik",4803,1,1,0.526290533366005,0.526290533366005,0.526401217737309,0.526507103422665,0.526151530345967
"1600025M17Rik",4804,1,1,0.499923687423687,0.499923687423687,0.499332188513642,0.499835607430544,0.499402806808002
"Zfp449",4805,1,1,0.507067748813032,0.507067748813032,0.511306812658996,0.517034510314576,0.513731602121828
"Smim10l2a",4806,1,1,0.500400281060658,0.500400281060658,0.499714122355632,0.500365019178663,0.500112165788205
"Ints6l",4807,1,1,0.456040029153237,0.456040029153237,0.50674618876172,0.477054829574533,0.506891025558947
"Gm648",4808,1,1,0.500247132322604,0.500247132322604,0.499617247962119,0.500528706805711,0.499513179992287
"Mmgt1",4809,1,1,0.560847433488943,0.560847433488943,0.517669922104478,0.628302337955594,0.520275630778907
"Slc9a6",4810,1,1,0.515551534419459,0.515551534419459,0.521411531914713,0.526234431699399,0.520456427688663
"Fhl1",4811,1,1,0.522643891747665,0.522643891747665,0.56930970121777,0.554709875312607,0.611092530629199
"Map7d3",4812,1,1,0.514374907063586,0.514374907063586,0.52503728518676,0.528890513702811,0.520047713994654
"Htatsf1",4813,1,1,0.509790785734182,0.509790785734182,0.4546060010414,0.551151185050484,0.46736590170282
"Arhgef6",4814,1,1,0.487617859080123,0.487617859080123,0.511308449050778,0.494950215557289,0.543078064827728
"Rbmx",4815,1,1,0.494468450836375,0.494468450836375,0.561228216761692,0.561906914328913,0.53055211688597
"Gm364",4816,1,1,0.5,0.5,0.5,0.499917803715272,0.5
"Fgf13",4817,1,1,0.429798843713938,0.429798843713938,0.429617480329753,0.459557595063599,0.442110417231124
"Mcf2",4818,1,1,0.5,0.5,0.499904598359092,0.499917803715272,0.5
"Atp11c",4819,1,1,0.495702279900393,0.495702279900393,0.479513029442288,0.544825736826953,0.464909522158377
"Sox3",4820,1,1,0.499847374847375,0.499847374847375,0.499809196718184,0.499917803715272,0.499850701702001
"C230004F18Rik",4821,1,1,0.499465811965812,0.499465811965812,0.499236786872734,0.499671214861088,0.499701403404001
"Ldoc1",4822,1,1,0.5,0.5,0.5,0.499835607430544,0.499850701702001
"4930447F04Rik",4823,1,1,0.5,0.5,0.5,0.499835607430544,0.499850701702001
"Slitrk2",4824,1,1,0.502820685603705,0.502820685603705,0.503144490448872,0.502854734773878,0.502683784156147
"Fmr1os",4825,1,1,0.499619091600224,0.499619091600224,0.499237932346982,0.499671496838051,0.498658364008201
"Fmr1nb",4827,1,1,0.5,0.5,0.499904598359092,0.5,0.5
"Gm14698",4828,1,1,0.498489848725698,0.498489848725698,0.500280477551487,0.499847732439955,0.497267303365435
"Gm14705",4829,1,1,0.5,0.5,0.5,0.499917803715272,0.5
"Aff2",4830,1,1,0.482899961673547,0.482899961673547,0.494432504239073,0.482924744014263,0.496694694455783
"Ids",4831,1,1,0.553053209892832,0.553053209892832,0.551235426703885,0.555528313447848,0.543129538168891
"1110012L19Rik",4832,1,1,0.510632580208052,0.510632580208052,0.544507401890949,0.491784037227727,0.536463100272629
"Tmem185a",4833,1,1,0.569854542731901,0.569854542731901,0.56273926093347,0.585506835262573,0.534013378971322
"Mamld1",4834,1,1,0.533547689208067,0.533547689208067,0.53739318861739,0.536532371378323,0.538683624358312
"Mtm1",4835,1,1,0.478451972555746,0.478451972555746,0.525757461210151,0.479766038074221,0.527403792227986
"Mtmr1",4836,1,1,0.507578899088333,0.507578899088333,0.498020784139305,0.517137995860014,0.496531055326415
"Cd99l2",4837,1,1,0.53175244566754,0.53175244566754,0.548347849764834,0.536166647257252,0.559471171599827
"Gm16189",4838,1,1,0.5,0.5,0.5,0.5,0.499701403404001
"Gpr50",4839,1,1,0.500552513524212,0.500552513524212,0.500666829651288,0.500775436648377,0.500708334635105
"Vma21",4840,1,1,0.551576306293287,0.551576306293287,0.536942526320544,0.538939890688811,0.518901471830254
