"","Top","p.value","FDR","summary.AUC","AUC.cap50","AUC.cap50_r16h","AUC.cap50_r4h","AUC.cap50_r8h"
"Amd1",133,1,1,0.36546855045313,0.419124392895023,0.499380277586182,0.36546855045313,0.483399656040283
"Gnpda1",134,1,1,0.666927509738847,0.631370159895289,0.498733728758614,0.666927509738847,0.645065316845201
"Degs1",135,1,1,0.559541374372579,0.559541374372579,0.528072578620477,0.612573883619814,0.613671398717014
"Ugdh",135,1,1,0.380315518405531,0.405504724338112,0.445470314342132,0.380315518405531,0.40597553130876
"Bpnt1",136,1,1,0.402556879723887,0.402556879723887,0.445533885953873,0.38714342970818,0.418904052789491
"Suv39h1",136,1,1,0.35651540933882,0.39006782517074,0.510615706515808,0.35651540933882,0.390698662237208
"Smyd2",138,1,1,0.588546861576777,0.588546861576777,0.498392189266531,0.5805653523965,0.564386756425869
"Lpgat1",139,1,1,0.392787823082963,0.392787823082963,0.466070473365242,0.379764354457037,0.402912163518619
"Hsd11b1",140,1,1,0.477443733454526,0.477443733454526,0.520961213521588,0.481486554141288,0.484994419842361
"Olah",141,1,1,0.5,0.5,0.500100908173562,0.5,0.5
"Suv39h2",142,1,1,0.425321287454009,0.425321287454009,0.500615421585963,0.413771417958023,0.431189368599663
"Sephs1",143,1,1,0.394592827255335,0.394592827255335,0.479470374553722,0.374701794712988,0.398857173965165
"Nudt5",144,1,1,0.51198716059567,0.51198716059567,0.519797248222817,0.489973578205091,0.499378701198309
"Dhtkd1",145,1,1,0.503791866665733,0.503791866665733,0.50101819411464,0.501065774488863,0.503796982264749
"Atp5c1",146,1,1,0.39750059779591,0.39750059779591,0.460649656175693,0.404065772394112,0.37497665559052
"Pfkfb3",147,1,1,0.494892823202841,0.494892823202841,0.497155513096827,0.485496291941283,0.48897159469755
"Pip4k2a",149,1,1,0.498870685552562,0.498870685552562,0.490880739656375,0.499611423655746,0.511689705234173
"Gad2",150,1,1,0.499594458861563,0.499594458861563,0.506981614498521,0.498650666026138,0.499714554436163
"Pdss1",151,1,1,0.379194198695691,0.379194198695691,0.501265276674944,0.358237783585669,0.392142859285775
"Hnmt",152,1,1,0.498900814042083,0.498900814042083,0.499103922516285,0.499194463432976,0.499153288580402
"Ehmt1",153,1,1,0.49645719728241,0.49645719728241,0.509036093084968,0.483957697198131,0.507988444423555
"Pnpla7",154,1,1,0.510694632482288,0.510694632482288,0.497260372655982,0.507996468249507,0.508713527407149
"Man1b1",155,1,1,0.528608804266024,0.528608804266024,0.512581803089822,0.513308443034289,0.522532542794334
"Entpd2",157,1,1,0.497152088615102,0.497152088615102,0.492347832678443,0.501708199763852,0.497647152282052
"Fut7",158,1,1,0.499866808737347,0.499866808737347,0.499866808737347,0.499866808737347,0.499984124551519
"Ptgds",159,1,1,0.499966370664866,0.499966370664866,0.500169533258033,0.50012893193525,0.50010144036569
"Inpp5e",160,1,1,0.511877653084022,0.511877653084022,0.504039203121111,0.508253110181817,0.506913382803064
"Agpat2",161,1,1,0.580222699398088,0.580222699398088,0.521721599886458,0.564665422849965,0.580911223242057
"Dbh",162,1,1,0.5,0.5,0.500100908173562,0.5,0.5
"Sardh",163,1,1,0.514385080711465,0.514385080711465,0.503614711411763,0.509515965844384,0.51029819717407
"Cel",164,1,1,0.500298685782557,0.500298685782557,0.5,0.5,0.500117315814172
"Ak8",165,1,1,0.500065932592385,0.500065932592385,0.500169506377859,0.499997870336298,0.50010144036569
"Kyat1",166,1,1,0.506189813303086,0.506189813303086,0.50169191879822,0.503720766874443,0.506259676835871
"Dolk",167,1,1,0.489297198877947,0.489297198877947,0.482737122111793,0.476871782374903,0.489380231241533
"Dolpp1",168,1,1,0.471911203915346,0.471911203915346,0.493192138946846,0.45465017306136,0.471818422620439
"Ptges",169,1,1,0.487086176179101,0.487086176179101,0.505697226019793,0.47535769622058,0.485571498644837
"Ass1",170,1,1,0.527216130750855,0.527216130750855,0.491446889883216,0.57774546818038,0.560209232160809
"Pomt1",171,1,1,0.52421121174451,0.52421121174451,0.518621536287966,0.521535299001292,0.526040516894602
"Uck1",172,1,1,0.492750570903051,0.492750570903051,0.509294008355433,0.496028875446793,0.501251660359405
"Ptges2",173,1,1,0.520136519187711,0.520136519187711,0.493624210865289,0.520293949450861,0.51772587575599
"Dpm2",174,1,1,0.576628418337047,0.576628418337047,0.523994264846054,0.592638834871463,0.601364176037973
"Pip5kl1",175,1,1,0.500032356300366,0.500032356300366,0.49983455252843,0.500126802271548,0.500202911982264
"St6galnac4",176,1,1,0.383726547251762,0.383726547251762,0.436908925131726,0.470069706336832,0.428326662728222
"St6galnac6",177,1,1,0.443888128250615,0.443888128250615,0.498418074874187,0.444841779951974,0.455151608032927
"Ak1",178,1,1,0.443441399133106,0.443441399133106,0.470997125434182,0.439460748203227,0.441410563598422
"Fpgs",179,1,1,0.455575117856498,0.455575117856498,0.476442887425293,0.437658144986108,0.488664492271907
"Gm34653",180,1,1,0.499399976279119,0.499399976279119,0.499503576944767,0.49998722201779,0.500139472690104
"Ggta1",181,1,1,0.489996492789213,0.489996492789213,0.517675354159734,0.494951859126586,0.498986908880176
"Ndufa8",182,1,1,0.507168538346035,0.507168538346035,0.520161313300794,0.513465654110495,0.527015919449724
"Kynu",184,1,1,0.5,0.5,0.500100908173562,0.5,0.5
"Galnt13",185,1,1,0.5,0.5,0.500100908173562,0.500131061598951,0.5
"Galnt5",187,1,1,0.499866808737347,0.499866808737347,0.499967716910909,0.499866808737347,0.499984124551519
"Upp2",188,1,1,0.499214776241861,0.499214776241861,0.497001462819074,0.494103415072852,0.502864737178825
"Galnt3",189,1,1,0.507959835540882,0.507959835540882,0.498708515155311,0.508619167950866,0.503634821433706
"B3galt1",190,1,1,0.482596659938678,0.482596659938678,0.486667326126938,0.474295273333608,0.479737865094689
"Cers6",191,1,1,0.524566627138937,0.524566627138937,0.481347282710081,0.516865749491499,0.512279753153027
"Dhrs9",192,1,1,0.537714848486584,0.537714848486584,0.516345242504867,0.544933739528862,0.532912179769078
"Phospho2",193,1,1,0.519454994720088,0.519454994720088,0.501970263000999,0.516750119226255,0.530096631479839
"Gad1",194,1,1,0.499733617474694,0.499733617474694,0.499733617474694,0.499733617474694,0.499850933288865
"Atp5g3",195,1,1,0.373634908904815,0.373634908904815,0.499606178569297,0.342789866431682,0.371516589093642
"Agps",196,1,1,0.455806677576575,0.455806677576575,0.498405602473406,0.459393562550318,0.478020191570412
"Pde11a",197,1,1,0.500265056447422,0.500265056447422,0.500068651964645,0.500915301528959,0.500805366501604
"Pde1a",198,1,1,0.530515492090529,0.530515492090529,0.512835444412606,0.515110976426368,0.510717865279694
"Prdx6b",199,1,1,0.500197665169366,0.500197665169366,0.500104913319503,0.499862479584904,0.500304227344422
"Ndufs3",200,1,1,0.44056731097078,0.44056731097078,0.504212392082821,0.451650175156111,0.46141703503124
"Acp2",201,1,1,0.540985911324217,0.540985911324217,0.49677911001894,0.523949953601261,0.514965204017013
"Dgkz",202,1,1,0.483904490990839,0.483904490990839,0.520164915244123,0.474767919025298,0.485256708502015
"Large2",203,1,1,0.498368075513028,0.498368075513028,0.498873989507055,0.498531055733648,0.498855248910782
"Chst1",204,1,1,0.501141753057989,0.501141753057989,0.499071773828065,0.50074911793519,0.501132594495795
"Ext2",205,1,1,0.563841447126517,0.563841447126517,0.512653895716752,0.546424399382467,0.538887911083488
"Hsd17b12",206,1,1,0.472128415472719,0.472128415472719,0.432742713188005,0.509558908243614,0.494839197957342
"Pdhx",207,1,1,0.465492217832374,0.465492217832374,0.502000368795989,0.461080151464475,0.483366092592116
"Apip",208,1,1,0.528028751278074,0.528028751278074,0.497504740318702,0.552344654997972,0.538545370156707
"Bbox1",209,1,1,0.500131865184769,0.500131865184769,0.499834525648256,0.499733617474694,0.499733617474694
"Lpcat4",210,1,1,0.485020120314516,0.485020120314516,0.492783022697081,0.479856488596524,0.479360229426481
"Plcb2",211,1,1,0.499866808737347,0.499866808737347,0.499866808737347,0.499866808737347,0.499866808737347
"Ivd",212,1,1,0.541040625297704,0.541040625297704,0.547702040796578,0.527217451232447,0.54617474193646
"Chst14",213,1,1,0.502321697159032,0.502321697159032,0.503767390800637,0.484031607002334,0.501022935147918
"Itpka",215,1,1,0.499195282896969,0.499195282896969,0.502447628012797,0.499306008933416,0.500066220620732
"Pla2g4b",216,1,1,0.499799603110194,0.499799603110194,0.500104940199677,0.499993611008895,0.499952373654556
"Pla2g4d",217,1,1,0.5,0.5,0.500100908173562,0.5,0.5
"Pla2g4f",218,1,1,0.50026508296898,0.50026508296898,0.499866835617521,0.500129001760289,0.500336071994034
"Ganc",219,1,1,0.491191474613459,0.491191474613459,0.491833104224649,0.488585386596804,0.490679611699031
"Ckmt1",220,1,1,0.49989908547304,0.49989908547304,0.499802215678991,0.49960042621204,0.49960042621204
"Sord",221,1,1,0.595712535594582,0.595712535594582,0.575336526339614,0.615938298405685,0.611400022050623
"Gatm",222,1,1,0.405978346315105,0.405978346315105,0.50294687348631,0.393150442935137,0.399530442985014
"Sqor",223,1,1,0.703744016471373,0.703744016471373,0.642274584204027,0.694881091449156,0.704766347149307
"Hdc",225,1,1,0.499866808737347,0.499866808737347,0.500573165952281,0.500259993534201,0.500101409114807
"Blvra",226,1,1,0.443704996894856,0.443704996894856,0.516510851257481,0.448793388406669,0.467628648009306
"Gpat2",227,1,1,0.499167223088947,0.499167223088947,0.499168676855686,0.499067661161428,0.499536924418115
"Idh3b",228,1,1,0.530104248817192,0.530104248817192,0.496947944392446,0.568892735472726,0.5500132566245
"Itpa",229,1,1,0.423063215511844,0.423063215511844,0.507461425606161,0.430432684821642,0.441999517736376
"Pank2",230,1,1,0.488508553838868,0.488508553838868,0.523129879087601,0.478042189685306,0.501047310836531
"Smox",231,1,1,0.553653005094049,0.553653005094049,0.524952435531934,0.60935840564298,0.565514694540121
"Cds2",232,1,1,0.568329637289056,0.568329637289056,0.510817845425021,0.562668077597963,0.573552296602379
"Gpcpd1",233,1,1,0.479131194083274,0.479131194083274,0.477090565220173,0.475545665226642,0.480563107157777
"Crls1",234,1,1,0.600022660018879,0.600022660018879,0.458846749138625,0.598412248429111,0.562730209628422
"Hao1",235,1,1,0.501155040358385,0.501155040358385,0.501900051986257,0.50088957100194,0.501083561860623
"Plcb1",236,1,1,0.523098393705946,0.523098393705946,0.506541935490808,0.520843228123292,0.512074184845722
"Plcb4",237,1,1,0.511681552686559,0.511681552686559,0.501463786760654,0.506438636708001,0.508809342613929
"Acss1",238,1,1,0.500031109787155,0.500031109787155,0.500444302397658,0.500513912289975,0.500741989711209
"Entpd6",239,1,1,0.516632729681463,0.516632729681463,0.509219281471442,0.498785777477375,0.517069482212873
"Pygb",240,1,1,0.478574639195425,0.478574639195425,0.492706145399163,0.472211833808027,0.485007763969332
"Nanp",241,1,1,0.499897918524502,0.499897918524502,0.500109025986139,0.49998722201779,0.500374166820213
"Cox4i2",242,1,1,0.496826271279041,0.496826271279041,0.497367517029934,0.496104251576824,0.496720157344445
"Pofut1",243,1,1,0.492863499695639,0.492863499695639,0.495205867189361,0.47950031107055,0.482250686081882
"Dnmt3b",244,1,1,0.501420415064499,0.501420415064499,0.506351301296108,0.501733162215437,0.502399411533376
"Ahcy",245,1,1,0.438445957658439,0.438445957658439,0.475677098145429,0.441533260110142,0.437043127718358
"Pigu",246,1,1,0.46786181292457,0.46786181292457,0.488506171956774,0.473747216599367,0.478541612550555
"Ggt7",247,1,1,0.493820821841542,0.493820821841542,0.493739580572515,0.495646164405848,0.495456559147796
"Acss2",248,1,1,0.548737976982258,0.548737976982258,0.526620027772596,0.535761871478636,0.549566306498159
"Nfs1",250,1,1,0.562232649437838,0.562232649437838,0.542214533895093,0.563355435285804,0.569293145031347
"Rpn2",251,1,1,0.467300006768302,0.467300006768302,0.487909620253028,0.491120105352019,0.488748432143208
"Plcg1",252,1,1,0.485906444250519,0.485906444250519,0.48128475942513,0.490360688223518,0.479374542330821
"Lpin3",253,1,1,0.455358728467413,0.455358728467413,0.551965854652447,0.463578770674321,0.497203952261651
"Ada",254,1,1,0.486570570576305,0.486570570576305,0.520484520514142,0.494443532839763,0.500999840745501
"Pigt",255,1,1,0.497783699511176,0.497783699511176,0.505951754388323,0.484983741239576,0.492913174797188
"Acot8",256,1,1,0.496477539317148,0.496477539317148,0.493210041142794,0.496873060173124,0.499363450767484
"Ptgis",257,1,1,0.452914289539452,0.452914289539452,0.474651673263957,0.453070870320239,0.454494214461559
"B4galt5",258,1,1,0.484010258962854,0.484010258962854,0.518520090510922,0.487751256676147,0.484167333977185
"Tmem189",259,1,1,0.521635676756952,0.521635676756952,0.505698489387976,0.546774537042533,0.525538783970647
"Dpm1",260,1,1,0.50551107359902,0.50551107359902,0.498186340893293,0.485259515232682,0.497643370925229
"Cyp24a1",261,1,1,0.499966370664866,0.499966370664866,0.499866808737347,0.499997870336298,0.499866808737347
"Pck1",262,1,1,0.5,0.5,0.5,0.5,0.500117315814172
"Atp5e",263,1,1,0.436529748594729,0.436529748594729,0.391190318621456,0.434175865533732,0.347410501846677
"Uckl1",264,1,1,0.637087385562131,0.637087385562131,0.561823809060447,0.637102302759974,0.643869095551949
"Dgkk",265,1,1,0.502615396888745,0.502615396888745,0.500864600799847,0.502324615211664,0.502194124484017
"Ebp",267,1,1,0.387525654302741,0.387525654302741,0.513559623182967,0.403216595177464,0.422466684683842
"Maob",268,1,1,0.510435649471574,0.510435649471574,0.509013567499074,0.510686966667621,0.511060312453827
"Chst7",269,1,1,0.541073697680128,0.541073697680128,0.516166220545377,0.543854418982356,0.555277342834935
"Rgn",270,1,1,0.500364644896499,0.500364644896499,0.500472257778719,0.499997870336298,0.500453387808206
"Ndufb11",271,1,1,0.569628610140952,0.569628610140952,0.51012508957818,0.597797264394606,0.571915344108471
"Ndufa1",272,1,1,0.63503498829975,0.63503498829975,0.522102142511157,0.638547820725608,0.566010021033094
"C1galt1c1",273,1,1,0.490832664459649,0.490832664459649,0.497263893958788,0.492883327246917,0.504811042161941
"Ocrl",274,1,1,0.53220427879716,0.53220427879716,0.508721138085067,0.518862187017989,0.518145981373974
"Hs6st2",275,1,1,0.461948672511169,0.461948672511169,0.572903467381177,0.448626471649987,0.444687343667459
"Hprt",276,1,1,0.478870089347945,0.478870089347945,0.501276835149806,0.478877262243995,0.481918676702617
"Ids",277,1,1,0.48385585045406,0.48385585045406,0.485260605975893,0.477720156603598,0.48022259753838
"Mtm1",278,1,1,0.54895224464673,0.54895224464673,0.499867265700306,0.562063113456612,0.528541743804262
"Mtmr1",279,1,1,0.483210050524628,0.483210050524628,0.498003260027514,0.486039705310404,0.483301653271705
"Nsdhl",280,1,1,0.370259801996416,0.370259801996416,0.413557660930258,0.36774362479934,0.389645788743532
"Idh3g",281,1,1,0.524828262305419,0.524828262305419,0.518981865021743,0.555308029670056,0.540938656517047
"Renbp",282,1,1,0.63237476997853,0.63237476997853,0.558883736258183,0.655881712193756,0.657155470892053
"Tktl1",283,1,1,0.500165335390558,0.500165335390558,0.500169371976988,0.499997870336298,0.499866808737347
"Taz",284,1,1,0.54918741129865,0.54918741129865,0.503643983921355,0.529821157126588,0.5460608637194
"Gk",287,1,1,0.488237450476295,0.488237450476295,0.526454392139807,0.465241793637682,0.497105949493073
"Pcyt1b",288,1,1,0.497649606515562,0.497649606515562,0.498616477439201,0.496219986579627,0.49729292352509
"Heph",289,1,1,0.511779072454137,0.511779072454137,0.515505129543623,0.508223294889994,0.512471446068351
"Awat2",290,1,1,0.501092449482267,0.501092449482267,0.500815383201074,0.501690813329041,0.50189877239032
"Uprt",292,1,1,0.508455709104766,0.508455709104766,0.495033054550088,0.513208523402909,0.51256372992537
"Cox7b",293,1,1,0.505046734167214,0.505046734167214,0.510724651861425,0.504495824811769,0.458433200737921
"Pgk1",294,1,1,0.38746629905666,0.38746629905666,0.451851640792707,0.432588079050324,0.375259882341676
"Gla",295,1,1,0.601041750872612,0.601041750872612,0.524347094011258,0.625712477245765,0.613406516234084
"Gucy2f",297,1,1,0.5,0.5,0.500100908173562,0.5,0.5
"Acsl4",298,1,1,0.593740710824424,0.593740710824424,0.53805611720186,0.578230158691367,0.578415590240424
"Alg13",299,1,1,0.441074164459543,0.441074164459543,0.507038869269348,0.44642412008231,0.461754232057056
"Alas2",300,1,1,0.500099561927519,0.500099561927519,0.500201816347124,0.5,0.500117315814172
"Pfkfb1",301,1,1,0.498529989622645,0.498529989622645,0.500910754058772,0.497938695011909,0.49746364709803
"Pdha1",305,1,1,0.432607581516129,0.432607581516129,0.465050128836674,0.445712428368238,0.438391884570739
"Ctps2",306,1,1,0.547528116564156,0.547528116564156,0.544509751320757,0.53220404133363,0.551297074142345
"Car5b",307,1,1,0.521427747744766,0.521427747744766,0.538505849394685,0.525128286053635,0.525304589854663
"Piga",308,1,1,0.503801812249862,0.503801812249862,0.506810199628301,0.49985371654246,0.520097661508938
"Prps2",309,1,1,0.475635175393426,0.475635175393426,0.566990554844426,0.459360116356446,0.4798117734326
"Hccs",310,1,1,0.463915060362004,0.463915060362004,0.51770675020308,0.46454165796763,0.473919325720952
"Impa1",311,1,1,0.398306269675018,0.398306269675018,0.438488027839259,0.385927217171932,0.414602431268683
"Car13",312,1,1,0.578080314490509,0.578080314490509,0.535495511817331,0.570897761479062,0.567362277984353
"Car3",313,1,1,0.493935421492264,0.493935421492264,0.494646974609525,0.493471044603537,0.493807981325472
"Car2",314,1,1,0.492162375796893,0.492162375796893,0.494318041919094,0.491044380096792,0.49166235821162
"Cyp7b1",315,1,1,0.498099942564915,0.498099942564915,0.498006297487188,0.497995113643743,0.497954785972704
"Pde7a",316,1,1,0.489491548852603,0.489491548852603,0.474149148409204,0.483355211845678,0.499749336668761
"Cp",317,1,1,0.502117719858939,0.502117719858939,0.500052362579142,0.503771739153204,0.500364166537705
"Gyg",318,1,1,0.476312535976493,0.476312535976493,0.488472706140023,0.497713125222131,0.49487926158914
"Pld1",319,1,1,0.515103284493355,0.515103284493355,0.506381783413535,0.515489009189673,0.507751000215756
"Mecom",320,1,1,0.486140550040132,0.486140550040132,0.502114098812595,0.485041870584875,0.485797255022454
"Pik3ca",321,1,1,0.458098564504778,0.458098564504778,0.480256162683114,0.468822142357894,0.451559819064889
"Ndufb5",322,1,1,0.499190296844126,0.499190296844126,0.500060910474505,0.539797444543208,0.511605327850512
"Mccc1",323,1,1,0.56479842449217,0.56479842449217,0.517851849382858,0.565742369345132,0.57138876673266
"Ndufc1",324,1,1,0.532224223008533,0.532224223008533,0.494332422812236,0.512407350900848,0.449742048962883
"Setd7",325,1,1,0.447892750852032,0.447892750852032,0.472960157668349,0.43399487903161,0.460224126331569
"Mgst2",326,1,1,0.544904100169165,0.544904100169165,0.592141392941374,0.540842899945606,0.544277688344696
"Alg5",327,1,1,0.49961241395611,0.49961241395611,0.486114723507841,0.502683550826694,0.516143956066759
"Plch1",328,1,1,0.500994081024844,0.500994081024844,0.50171914841458,0.500779980602604,0.501125250538328
"Slc33a1",329,1,1,0.484146181945948,0.484146181945948,0.493035104969768,0.483957906673249,0.495345931022551
"B3galnt1",331,1,1,0.500633838706919,0.500633838706919,0.516894511982375,0.494989843948019,0.499559550057289
"Tdo2",332,1,1,0.500199123855038,0.500199123855038,0.5,0.5,0.500117284563289
"Gucy1b1",333,1,1,0.495569043358928,0.495569043358928,0.496487890212767,0.49532891433934,0.496202548972008
"Gucy1a1",334,1,1,0.498434352885662,0.498434352885662,0.498236042335199,0.498528891157427,0.498605179346317
"Glt28d2",335,1,1,0.501086535174905,0.501086535174905,0.505788564851377,0.498751842508227,0.502134747806626
"Ash1l",336,1,1,0.477805911846161,0.477805911846161,0.491558550126417,0.451416750049401,0.465635685458114
"Gba",337,1,1,0.55239800498478,0.55239800498478,0.509142834256309,0.550325594158717,0.552974059017167
"Dpm3",338,1,1,0.527135319564614,0.527135319564614,0.466221056100536,0.489428314472426,0.472785887451321
"Flad1",339,1,1,0.526511134704689,0.526511134704689,0.498953850504299,0.519740655838665,0.530563488418548
"Npr1",341,1,1,0.498765713227277,0.498765713227277,0.49958421746706,0.49878633607769,0.498572647177283
"Them4",342,1,1,0.571615446112756,0.571615446112756,0.481667882546542,0.5921118303866,0.54553528637184
"Them5",343,1,1,0.5,0.5,0.500100908173562,0.5,0.5
"Selenbp2",344,1,1,0.5,0.5,0.500100908173562,0.500131061598951,0.5
"Selenbp1",345,1,1,0.501855103394823,0.501855103394823,0.502498888504801,0.501688718577859,0.502586385565392
"Pi4kb",346,1,1,0.514538269228607,0.514538269228607,0.495207023036847,0.518689160570359,0.512220345224753
"Pip5k1a",347,1,1,0.516835778727037,0.516835778727037,0.50970616206487,0.510340320259526,0.506237394956408
"Prune1",348,1,1,0.520731875114441,0.520731875114441,0.495670840440899,0.519266055045872,0.531712520878715
"Setdb1",350,1,1,0.459804988047264,0.459804988047264,0.514405354100598,0.459215403962292,0.490612328548282
"Car14",351,1,1,0.500165521041461,0.500165521041461,0.500169533258033,0.499997870336298,0.50010144036569
"Fmo5",352,1,1,0.50277540144621,0.50277540144621,0.500736919972883,0.501388051958208,0.503251998118947
"Hmgcs2",353,1,1,0.499632570339945,0.499632570339945,0.499334043686734,0.49972705392099,0.499334043686734
"Gm4450",355,1,1,0.5,0.5,0.5,0.5,0.5
"Hsd3b2",356,1,1,0.49983320592377,0.49983320592377,0.499834525648256,0.499864679073645,0.499850933288865
"Hsd3b3",357,1,1,0.500099561927519,0.500099561927519,0.5,0.500131061598951,0.5
"Hsd3b6",358,1,1,0.499899005908367,0.499899005908367,0.499701334385603,0.49960042621204,0.499952248651024
"Hsd3b1",359,1,1,0.499733617474694,0.499733617474694,0.499733644354868,0.499733617474694,0.499733617474694
"Hao2",360,1,1,0.499866808737347,0.499866808737347,0.499866808737347,0.499866808737347,0.499866808737347
"Man1a2",361,1,1,0.594922325783601,0.594922325783601,0.523411771473361,0.565178567064506,0.588917324414415
"Ampd1",362,1,1,0.499398835852139,0.499398835852139,0.499709828520617,0.499325525031928,0.499388357721106
"Cept1",363,1,1,0.541220892325234,0.541220892325234,0.493850783852757,0.554198893831726,0.541221289501428
"Ahcyl1",364,1,1,0.538934707531931,0.538934707531931,0.524002732100895,0.487945544848274,0.475393836125871
"Gstm5",365,1,1,0.547137162282441,0.547137162282441,0.513454656103117,0.557000064937287,0.548004356123061
"Gstm7",366,1,1,0.503282520150549,0.503282520150549,0.501622326027481,0.502608244521702,0.503658103341419
"Gstm6",367,1,1,0.500728759361845,0.500728759361845,0.500641387834141,0.500650664629638,0.500671737726591
"Gstm3",368,1,1,0.500199123855038,0.500199123855038,0.5,0.500131061598951,0.500234631628343
"Gstm2",369,1,1,0.620453568496803,0.620453568496803,0.572726999038227,0.624006023107899,0.616712953390933
"Gstm4",370,1,1,0.522413235784922,0.522413235784922,0.510466682830611,0.515760384205297,0.52100918725954
"Ampd2",371,1,1,0.461189572487342,0.461189572487342,0.483165592086907,0.442005835976793,0.454740471418318
"Amy1",372,1,1,0.499899138516155,0.499899138516155,0.499903096972378,0.499731452898472,0.499717710775329
"Extl2",373,1,1,0.517598777419843,0.517598777419843,0.525078046585492,0.517994017390624,0.520240071782028
"Dbt",374,1,1,0.546690512729605,0.546690512729605,0.487917361743169,0.529147520058988,0.541483171899606
"Agl",375,1,1,0.5588194045295,0.5588194045295,0.532139629601953,0.538494404570468,0.557829133673026
"Dpyd",376,1,1,0.498991915592703,0.498991915592703,0.499224587617809,0.499031107753303,0.498796653505462
"Alg14",377,1,1,0.510445701141933,0.510445701141933,0.530770030971337,0.507955725339018,0.520563487168513
"Pde5a",378,1,1,0.595090711153291,0.595090711153291,0.579631144874999,0.597770870529714,0.577644255950231
"Ndst3",379,1,1,0.469423349197468,0.469423349197468,0.477310068721853,0.46427925546957,0.4554883362955
"Ndst4",380,1,1,0.485073985598158,0.485073985598158,0.488313709910236,0.484402133573904,0.485944477931502
"Ugt8a",381,1,1,0.496336312022519,0.496336312022519,0.495939910983615,0.49613022649148,0.496323833648301
"Pla2g12a",383,1,1,0.605974415820258,0.605974415820258,0.53944095689119,0.605170858380157,0.612637119498626
"Hadh",384,1,1,0.521871029059777,0.521871029059777,0.569510275484152,0.550107774948312,0.55609252211375
"Cyp2u1",385,1,1,0.496194129951814,0.496194129951814,0.499973523028514,0.489459700827636,0.497883533959834
"Sgms2",386,1,1,0.585568066304743,0.585568066304743,0.529983651478114,0.606498965542041,0.56933392743345
"Papss1",387,1,1,0.423603724857298,0.423603724857298,0.47436580261243,0.429459219034864,0.441255652972196
"Ppa2",388,1,1,0.424246342199808,0.424246342199808,0.478170046131755,0.419487959021081,0.42945588212867
"Bdh2",389,1,1,0.504383244358812,0.504383244358812,0.494291699348478,0.506495090252355,0.504037364055535
"Manba",390,1,1,0.519870375356423,0.519870375356423,0.512687415293851,0.518074944611288,0.521058719908837
"Adh1",392,1,1,0.500597371565114,0.500597371565114,0.500201816347124,0.500262123197903,0.500469263256687
"Adh5",393,1,1,0.601094767466408,0.601094767466408,0.552787769735827,0.6547477186414,0.642718313042344
"Kyat3",394,1,1,0.509618891581357,0.509618891581357,0.502217856284612,0.502369058849241,0.514177556765979
"Hs2st1",395,1,1,0.462312176980688,0.462312176980688,0.530607836000832,0.444508190826247,0.464828975168548
"Uox",396,1,1,0.500729342836113,0.500729342836113,0.499733671235042,0.500519987068403,0.500320196545552
"Ak5",397,1,1,0.512221478557745,0.512221478557745,0.50536657299822,0.5120086848384,0.506914976598089
"Pigk",398,1,1,0.526009585527462,0.526009585527462,0.5118810369511,0.531011883523455,0.526255022954399
"St6galnac5",399,1,1,0.500099561927519,0.500099561927519,0.5,0.5,0.5
"St6galnac3",400,1,1,0.499597721013157,0.499597721013157,0.499911214784956,0.499325455206888,0.499622145575612
"Acadm",401,1,1,0.43187853041715,0.43187853041715,0.511226477831652,0.428508655861009,0.465771376791394
"Fpgt",402,1,1,0.495092318359686,0.495092318359686,0.492444493784497,0.496381910845993,0.499624020628583
"Car8",404,1,1,0.460741702942853,0.460741702942853,0.465156009842445,0.463634944918518,0.475682406777991
"Atp6v0d2",405,1,1,0.5,0.5,0.5,0.500131061598951,0.500234631628343
"Ggh",406,1,1,0.549228068846569,0.549228068846569,0.510474585601796,0.551557726803947,0.544600853724118
"Coq3",407,1,1,0.514940070827411,0.514940070827411,0.515208426181935,0.514873291992255,0.532251692360309
"Fut9",408,1,1,0.5,0.5,0.5,0.500131061598951,0.5
"Aco1",409,1,1,0.470196929991787,0.470196929991787,0.463510351823847,0.458795825300544,0.469148159685511
"Ndufb6",410,1,1,0.484472025803566,0.484472025803566,0.514237809975448,0.492231161378933,0.477559991069748
"B4galt1",411,1,1,0.493739878047513,0.493739878047513,0.464463280875778,0.507703691859308,0.480435009789027
"Nudt2",412,1,1,0.544463126229672,0.544463126229672,0.50216326265102,0.565793620924051,0.567616628919767
"Galt",413,1,1,0.504538156777202,0.504538156777202,0.489564659452386,0.505394717456469,0.509098413280175
"Pigo",414,1,1,0.507337613276225,0.507337613276225,0.503074016709791,0.507442057436681,0.509857965987539
"Car9",415,1,1,0.500994266675748,0.500994266675748,0.501013167522083,0.500517822492181,0.501242753857796
"Gba2",416,1,1,0.488798010119353,0.488798010119353,0.493868739809054,0.487896876795813,0.488583833743303
"Npr2",417,1,1,0.54740510957965,0.54740510957965,0.5144976068581,0.537579382341666,0.543084935899439
"Gne",418,1,1,0.524739600738106,0.524739600738106,0.50013329878335,0.523088696652797,0.523956926783182
"Grhpr",419,1,1,0.555341234847969,0.555341234847969,0.508102652159258,0.546960131997254,0.547009171759102
"Aldh1b1",420,1,1,0.502252608501284,0.502252608501284,0.501589612855605,0.503522219374912,0.503758824936804
"Nans",421,1,1,0.450550025280349,0.450550025280349,0.482210942703834,0.448188773390515,0.481140029705839
