"","Top","p.value","FDR","summary.logFC","logFC.cap50","logFC.cap50_r16h","logFC.cap50_r4h","logFC.cap50_r8h"
"B230369F24Rik",1333,1,1,0.0119327008929856,0.0119327008929856,0.00490172140384286,0.0121186576179487,0.00751001862624502
"Hnrnpu",1335,1,1,0.405423774359339,0.405423774359339,-0.0247467395494052,0.457688704082485,0.338615948274473
"Efcab2",1336,1,1,0.0129769326119036,0.0129769326119036,0.00552729915480886,0.0155513516047966,0.0119835642498391
"Kif26b",1337,1,1,0.0226662884472495,0.0226662884472495,0.0258011361602946,0.0182074535523024,0.0238605482648698
"Gm16564",1338,1,1,-0.000226754101266625,-0.000226754101266625,0,0,0
"Smyd3",1339,1,1,-0.0766956531057806,-0.0766956531057806,-0.0187735727137328,-0.088610554779587,-0.0970858812791805
"Tfb2m",1340,1,1,0.183693110171471,0.183693110171471,0.0128334277251445,0.170769078034689,0.131554943617367
"Cnst",1341,1,1,0.034945236240749,0.034945236240749,0.0183040220599373,0.0322529334517973,0.0271334519680692
"Sccpdh",1342,1,1,-0.114528369211838,-0.114528369211838,-0.0478343555897999,-0.0975791137763502,-0.127778476099689
"Kif28",1343,1,1,0,0,-0.000115822876367522,0,-0.000170008821508969
"Ahctf1",1344,1,1,0.150362503859301,0.150362503859301,-0.0304951228910562,0.109944767055835,0.0647190793438113
"Gm10518",1345,1,1,0.000167982555843593,0.000167982555843593,0.000167144685484711,0.00060302899683448,0.000140914276510125
"Cdc42bpa",1346,1,1,-0.24474113099923,-0.24474113099923,0.0314744885458661,-0.272916927629611,-0.157329545984414
"Coq8a",1347,1,1,0.000562062271632822,0.000562062271632822,0.000913037003217945,-0.00408620071089418,0.000860918243018044
"Gm37336",1348,1,1,-0.00118478933343391,-0.00118478933343391,-0.000199620786880903,-0.000833348751447366,-0.000972979204774913
"Psen2",1349,1,1,-0.226305223188005,-0.226305223188005,-0.0432123711372778,-0.227551655305316,-0.246833204177812
"Gm31728",1350,1,1,-0.00019452319510209,-0.00019452319510209,0,0,0
"Itpkb",1351,1,1,0.0122352468356051,0.0122352468356051,0.0133373696166353,0.0141077985399048,0.00689278355868282
"Stum",1352,1,1,0.00125330747016372,0.00125330747016372,0.00125330747016372,0.00125330747016372,0.00125330747016372
"Parp1",1353,1,1,0.266589747856317,0.266589747856317,-0.0615729725321803,0.351367536969607,0.256428043539573
"Lin9",1354,1,1,0.186194992195118,0.186194992195118,0.0326197549206793,0.202765841016239,0.175087650932132
"Mixl1",1355,1,1,0.00245892058208485,0.00245892058208485,0.000988268892935761,0.00210192311995774,0.00236267683277171
"Acbd3",1356,1,1,0.113007262806343,0.113007262806343,0.120470064482248,-0.0694268294268372,0.0467778760696678
"Gm37768",1357,1,1,0.00199058836883243,0.00199058836883243,0.000960615145835985,0.00367318009700504,0.0038222733948694
"H3f3a",1358,1,1,0.0533953965566436,0.0533953965566436,-0.0484515624454751,-0.0324082130401564,0.0151826650843239
"Gm17275",1359,1,1,0.00106324715010168,0.00106324715010168,0.00164792852574703,0.00453349187183579,0.00622974456500308
"H3f3aos",1360,1,1,0.00306413536866001,0.00306413536866001,0.00141278943878826,0.00291484866122739,0.00323049776834443
"Sde2",1361,1,1,0.038552016266326,0.038552016266326,0.0936021029005205,-0.0411476908622896,0.0246422955405283
"Lefty2",1362,1,1,-0.000186407146236258,-0.000186407146236258,-0.00040245591857181,0,-0.000254618412721815
"Lefty1",1364,1,1,0.0112778307999448,0.0112778307999448,-0.061791323801586,0.0143201601835713,-0.00703534962882837
"Tmem63a",1365,1,1,-0.0181015134105703,-0.0181015134105703,-0.0885369746269149,-0.00634932384263312,-0.00704453966767826
"2210411M09Rik",1366,1,1,4.5747011429041e-05,4.5747011429041e-05,7.31105069910733e-05,0.000264896351258553,-4.26756092665115e-05
"Ephx1",1367,1,1,-0.150140231009314,-0.150140231009314,-0.10226207954011,-0.130135911471489,-0.132950620291305
"9130409I23Rik",1368,1,1,-0.000706830384647879,-0.000706830384647879,-0.00116171769465756,-0.00186230741883407,-0.00167550977625932
"Nvl",1369,1,1,0.164956764003572,0.164956764003572,0.0390153185176916,0.216166178774985,0.163360377675762
"Wdr26",1371,1,1,-0.0276719240310113,-0.0276719240310113,0.0299587049483601,-0.0700840735194352,-0.0339608372078548
"A430110L20Rik",1372,1,1,-0.00394467279376742,-0.00394467279376742,0.000422974169493684,0.000332937080769861,0.00219794531974653
"Cnih3",1373,1,1,-0.00145784873303956,-0.00145784873303956,0.000327540911115154,-0.00124283720444573,-0.00153936463034699
"Dnah14",1374,1,1,-0.000200049203423954,-0.000200049203423954,-0.000571848963857867,0.000229209598364074,-0.000122519680769521
"Gm5533",1376,1,1,0,0,-0.000163393609627705,0,0
"Srp9",1377,1,1,-0.060159250986819,-0.060159250986819,-0.0776927516369597,-0.0864296914634863,-0.179809391667063
"Vmn1r1",1378,1,1,0,0,0,-0.00054100364062306,0
"Degs1",1379,1,1,-0.184842287833366,-0.184842287833366,-0.0898927333192376,-0.360809117539268,-0.36682445555474
"1700047M11Rik",1380,1,1,0.00240623909440386,0.00240623909440386,0.00197618531185202,0.00240623909440386,0.00212015737684852
"Fbxo28",1381,1,1,0.0438608988361108,0.0438608988361108,0.0373391364949062,-0.0250608833227358,0.0156551867500673
"Trp53bp2",1382,1,1,0.0355496336358709,0.0355496336358709,0.0102463091731684,-0.0371107674299618,-0.0405125570697035
"Capn2",1383,1,1,0.211027481591692,0.211027481591692,-0.0558011632600768,-0.0373128234272517,0.135511021565323
"Gm37885",1384,1,1,-0.000316149758443887,-0.000316149758443887,0.000125944032906618,-4.53320365573847e-05,0.000303962032045436
"Capn8",1385,1,1,0,0,-0.000179815661103329,0,-0.0001535994100662
"Gm37218",1386,1,1,0.000272211183061908,0.000272211183061908,0.000272211183061908,0.000272211183061908,0.000272211183061908
"Susd4",1387,1,1,0.00834376946187535,0.00834376946187535,0.00579540421367257,0.00751211633617792,0.00755995615507271
"Tlr5",1388,1,1,-0.000401638720703075,-0.000401638720703075,-0.000735714549933876,-0.00107555872162916,-0.000921242642015819
"Gm38079",1389,1,1,0,0,-0.000186981748044523,-0.00015272460821955,-0.000543712070265583
"Disp1",1390,1,1,-0.0119392624190838,-0.0119392624190838,0.00740979220188284,0.0136818115244635,0.00529612109615343
"Brox",1391,1,1,-0.119211210283358,-0.119211210283358,0.0177529766466932,-0.166661302569916,-0.0815387548122421
"Aida",1392,1,1,0.0603362946963592,0.0603362946963592,0.0227292729230655,0.0968964424590137,0.0952538275279098
"Mia3",1393,1,1,-0.108754471997702,-0.108754471997702,0.00862383003702327,-0.0766245698307804,-0.117081542900061
"Taf1a",1394,1,1,0.0346698175444649,0.0346698175444649,0.0183317085624476,0.0392684830315405,0.0235512181232497
"Gm37986",1395,1,1,-0.00242072488629562,-0.00242072488629562,-0.000600561353595947,-0.00420625242868182,0.00176663307447589
"Hhipl2",1396,1,1,-0.0016330138508392,-0.0016330138508392,-0.00113729938432674,-0.00232102563447716,-0.00109242196747397
"Gm33973",1397,1,1,-0.000146356160696819,-0.000146356160696819,-0.000169577039494303,-0.000285096295336268,0
"Gm34068",1398,1,1,0,0,-0.000176612876331565,0,0
"Dusp10",1399,1,1,-0.219921260926502,-0.219921260926502,-0.118996051877499,-0.273245617399513,-0.229541449327707
"1700056E22Rik",1400,1,1,-0.00200885987913177,-0.00200885987913177,0.0080776323264603,0.0014579108432863,-0.00198943644049834
"Gm37223",1401,1,1,0.000437480012373918,0.000437480012373918,0.000686069920476532,2.24889800400634e-05,-0.000140603182467625
"Gm37712",1402,1,1,0.000846851133446276,0.000846851133446276,0.000604124461834922,0.000846851133446276,0.000846851133446276
"1700112H15Rik",1403,1,1,-0.000312640130597588,-0.000312640130597588,-0.000945069792938168,-0.000111102091919048,-9.12444759824019e-06
"Gm37800",1404,1,1,0.033970170209758,0.033970170209758,-0.000835119514515481,0.0372373655528329,0.0402126198804416
"4930488B22Rik",1405,1,1,0.000592744057580181,0.000592744057580181,0.000592744057580181,0.000592744057580181,0.000592744057580181
"Hlx",1406,1,1,0.0927779984723285,0.0927779984723285,0.074029461533664,0.140594847442771,0.145060835505837
"Gm34342",1407,1,1,0.0334199439034365,0.0334199439034365,0.0292437347271027,0.0343377748771184,0.0326902271596183
"Marc1",1408,1,1,0.00106484710523318,0.00106484710523318,0.00151288852605418,0.00102586988121808,0.000650438062733568
"Marc2",1409,1,1,-0.20944935797948,-0.20944935797948,-0.119448189723812,-0.210014794863899,-0.218250386169823
"C130074G19Rik",1410,1,1,-0.0003569169172591,-0.0003569169172591,0.00083931634226849,-0.0011509273920169,0.000406508074677201
"Mark1",1411,1,1,0.0118559436005767,0.0118559436005767,0.00249433927437297,0.0224408116905312,0.00687955293613168
"Gm38251",1412,1,1,0.000268902320206298,0.000268902320206298,3.65430374758386e-05,-0.000209238259150619,-7.69833408463228e-05
"4930433J02Rik",1413,1,1,-0.000122122370002008,-0.000122122370002008,0,0,0
"Gm37662",1414,1,1,0.000352836930015033,0.000352836930015033,0.000352836930015033,0.000352836930015033,0.000352836930015033
"Rab3gap2",1415,1,1,-0.130718370710338,-0.130718370710338,-0.00509692034354342,-0.17640259722706,-0.108092455827819
"Gm34882",1416,1,1,0,0,-0.000241074339047316,0,0
"Iars2",1417,1,1,-0.0110471281454028,-0.0110471281454028,-0.0146907977723917,0.0491694338798948,0.055126883533543
"2010103J01Rik",1418,1,1,0,0,0,0,-0.000234407169506702
"Bpnt1",1419,1,1,0.270000199557287,0.270000199557287,0.156253238027362,0.304419404766288,0.227551696136353
"4930532G15Rik",1420,1,1,0.0117420273521604,0.0117420273521604,0.00519043272640415,0.0130097049437794,0.00887665203950872
"9630028B13Rik",1422,1,1,-0.000283222676519273,-0.000283222676519273,-0.000566767810410634,-0.000610940876631599,-0.000954651852381882
"Gm2061",1423,1,1,0.000260156964073335,0.000260156964073335,0.000260156964073335,0.000260156964073335,0.000260156964073335
"Slc30a10",1424,1,1,-0.00024477294168679,-0.00024477294168679,0,0,0
"Lyplal1",1425,1,1,-0.00819655745724865,-0.00819655745724865,0.0165650502816137,-0.00813567863852382,-0.001688713993267
"Tgfb2",1426,1,1,0.0944904189525079,0.0944904189525079,0.0780947600988557,0.0737432681085912,0.103150550536576
"Rrp15",1427,1,1,0.36701936081911,0.36701936081911,0.125263262743864,0.379444680151098,0.318700509884797
"A430105J06Rik",1428,1,1,0.0090704363450841,0.0090704363450841,0.00601395060916503,0.0159312535007611,0.0081209151659267
"1700023G09Rik",1429,1,1,0.000281793588836122,0.000281793588836122,0.000159233455781462,0.000281793588836122,0.000281793588836122
"Spata17",1430,1,1,6.98197100603808e-05,6.98197100603808e-05,-0.000913003654481167,-0.00091136348635847,-0.00224943738716796
"1700007P06Rik",1431,1,1,0,0,-0.000166970569179706,0,0
"Gpatch2",1432,1,1,0.000208206820210999,0.000208206820210999,0.0437654005942395,0.00624982277990388,0.015960096103253
"Gm38155",1433,1,1,0.00115126199361854,0.00115126199361854,-0.00518479006684829,-5.50095674581768e-05,-0.000602066788994519
"Gm37896",1434,1,1,0.000684421415316915,0.000684421415316915,0.000684421415316915,0.000684421415316915,0.00054314060247442
"Esrrg",1435,1,1,-0.00910944332775453,-0.00910944332775453,0.0003218075495842,-0.0137240396878403,-0.00450695469736088
"Gm36388",1436,1,1,-0.000176121829178084,-0.000176121829178084,0,0,-0.000153123497641671
"Ush2a",1437,1,1,0,0,0,-0.000268611226900524,0
"Kctd3",1438,1,1,0.019749464736856,0.019749464736856,0.0154277691242761,0.0294579098775609,0.0252658121342252
"Kcnk2",1439,1,1,-0.0409718026236491,-0.0409718026236491,-0.072077825133993,-0.0348717763931011,-0.0392197253255079
"A430027H14Rik",1440,1,1,-0.000939731640425864,-0.000939731640425864,0,-0.00281240963891435,-0.00145457824265306
"Ptpn14",1441,1,1,0.262224437130991,0.262224437130991,0.241466033424209,0.263016588911812,0.264593247943384
"Gm26574",1442,1,1,-5.98838230512384e-05,-5.98838230512384e-05,0.000137304447463987,-0.000252437355185065,-1.11555202804456e-05
"Gm37422",1443,1,1,0.00341814328849745,0.00341814328849745,0.00605582271973538,0.00268889026660612,0.00388284896808695
"Smyd2",1444,1,1,-0.275408166114614,-0.275408166114614,0.00525518186847029,-0.250414180933145,-0.20017760358854
"Prox1",1445,1,1,0.00767784660705304,0.00767784660705304,-0.00256404950067786,0.00110350578855667,0.00191338628690533
"Gm28172",1446,1,1,0.000585125597202149,0.000585125597202149,0.000409597824467583,0.000585125597202149,0.000585125597202149
"Prox1os",1447,1,1,-0.00250921929541597,-0.00250921929541597,0.000321732799794458,-0.000855256208511673,-0.000237124056383937
"Rps6kc1",1448,1,1,0.00299905639095271,0.00299905639095271,0.0279063493844628,-0.0169343532659668,0.00367579254521019
"Angel2",1449,1,1,-0.118025802225805,-0.118025802225805,0.0292061828052462,-0.0870938096606112,-0.0428979678181481
"Vash2",1450,1,1,0.12391067516979,0.12391067516979,0.0900800967643538,0.136191796333154,0.15626755384729
"Flvcr1",1451,1,1,0.0250614788430732,0.0250614788430732,0.00443890829866381,0.00698731482411519,0.00725041686898323
"A230020J21Rik",1452,1,1,0.000585888870536431,0.000585888870536431,-0.000317521020122077,0.00235377706009175,0.000564217697932678
"Spata45",1453,1,1,-0.00154349782934543,-0.00154349782934543,-0.00252383273088158,-0.00158426250068921,-0.00239001614271882
"Tatdn3",1454,1,1,-0.0287718273845399,-0.0287718273845399,-0.0181344707217978,-0.0179844149070077,-0.0224714250066838
"Nsl1",1455,1,1,0.0824470768838921,0.0824470768838921,0.0301557124134067,0.0856774819157746,0.089789480099219
"Gm38188",1456,1,1,-4.75859481314145e-05,-4.75859481314145e-05,-3.16135057753409e-05,-8.87958199633782e-05,0.000331296453576131
"Batf3",1457,1,1,0.0160122519145324,0.0160122519145324,0.0076751178966958,0.0141274454259647,0.0173259334013901
"Fam71a",1458,1,1,-0.000440423130048919,-0.000440423130048919,0,-0.00107385057627922,-0.000232553581194187
"Atf3",1459,1,1,-0.258981824091164,-0.258981824091164,0.0310080682543669,-0.322495700512271,-0.0651025266801627
"D730003I15Rik",1460,1,1,-0.0430404806102935,-0.0430404806102935,0.0476627378073364,-0.0212216215630604,-0.0123311087622309
"Gm37168",1461,1,1,-0.00067069287202175,-0.00067069287202175,0,-0.00125622502788114,-0.0018559352063288
"Tmem206",1462,1,1,-0.005922245679407,-0.005922245679407,0.0238478972186432,-0.0328548333184487,-0.0251544456949975
"Ppp2r5a",1463,1,1,-0.297530361441701,-0.297530361441701,0.0257735762691662,-0.243971216487783,-0.228511853375221
"Gm32200",1464,1,1,0.000243493962627865,0.000243493962627865,8.42930259742603e-05,-0.000423919214563045,-6.99089079571463e-05
"Dtl",1465,1,1,0.274454654035159,0.274454654035159,-0.133560092587569,0.318996146245538,0.203393466140189
"Ints7",1466,1,1,0.082833889586403,0.082833889586403,0.0191947049135728,0.11467813917558,0.121440500320764
"Lpgat1",1467,1,1,0.340887617410468,0.340887617410468,0.105709215266001,0.381426972020968,0.306491698314789
"Gm38037",1468,1,1,0.0362744757862461,0.0362744757862461,0.00346825495593489,0.0385644655694185,0.0335647191070873
"Nek2",1469,1,1,0.293443953335681,0.293443953335681,-0.106174149268875,0.289362387249877,0.254482771649008
"1700034H15Rik",1470,1,1,-0.00181437569213984,-0.00181437569213984,0.000477899220571801,-0.00157033535832643,-0.00244153066487783
"Slc30a1",1471,1,1,-0.00118051779564565,-0.00118051779564565,0.0188245081046508,-0.0177176517070258,0.0217765821323845
"Rd3",1472,1,1,0,0,-0.000228766886572978,0,0
"Gm26670",1473,1,1,0.00521524913854881,0.00521524913854881,0.00225722977795763,0.00736343163646299,0.0106191612489755
"Traf5",1474,1,1,0.0832840117063454,0.0832840117063454,-0.0271103207170415,0.111735044974589,0.0677708014296239
"Gm26879",1475,1,1,-0.00130275994744487,-0.00130275994744487,0.00189050022495196,0.000587851742651508,-0.000583262932550949
"Rcor3",1476,1,1,-0.0627470569794774,-0.0627470569794774,-0.0422040348477313,-0.0169445042959305,-0.0600038416794614
"Gm10516",1477,1,1,-0.0237370352550983,-0.0237370352550983,-0.00541680080057029,-0.0108349365443764,-0.0130884173898308
"Kcnh1",1478,1,1,-0.00727004811030487,-0.00727004811030487,-0.0101680897475433,-0.00649603664932396,-0.0167758671105781
"Hhat",1479,1,1,-0.0133868665454535,-0.0133868665454535,-0.0083810411914105,-0.0019292284653492,-0.00580826275344031
"1700065J18Rik",1480,1,1,0,0,-0.000397414945501469,0,0
"Sertad4",1481,1,1,0.116789776504949,0.116789776504949,-0.0401033643182276,0.162851099451798,0.119237126272352
"Gm15867",1482,1,1,0.00502417945254863,0.00502417945254863,-0.00807091004362932,0.00590351460850562,0.0184323203236483
"Syt14",1483,1,1,0.0497177249042204,0.0497177249042204,0.0369822403584233,0.0401731389401612,0.047094101726081
"Gm31406",1484,1,1,-0.00017073443997996,-0.00017073443997996,-0.00029014427965146,0.000256405662192237,-0.000290959847037687
"Diexf",1485,1,1,0.134702351698742,0.134702351698742,0.0334643263157572,0.150173631869234,0.164526279180651
"Irf6",1486,1,1,0.00216260323071059,0.00216260323071059,0.00187054594798088,0.00102520691134185,0.00175566180379948
"A130010J15Rik",1487,1,1,0.0327365484636321,0.0327365484636321,0.0184294850312963,0.0659469599493275,0.0395753325164168
"Traf3ip3",1488,1,1,0.010209646078506,0.010209646078506,0.00742254994905238,0.00450776419842316,0.0101649798744378
"Gm15872",1489,1,1,0.000209694823997352,0.000209694823997352,3.65730610311219e-06,0.000209694823997352,0.000209694823997352
"4930570N18Rik",1490,1,1,0.000287291145049521,0.000287291145049521,0.000287291145049521,0.000287291145049521,0.000287291145049521
"Lamb3",1491,1,1,0.347792014127114,0.347792014127114,0.0722026088291875,0.373501875014571,0.370679420841289
"Hsd11b1",1492,1,1,0.0709568624235577,0.0709568624235577,-0.0378406232144951,0.0557872146190576,0.0528596533082934
"Gm37650",1494,1,1,0,0,-0.00019396928839353,0,0
"Camk1g",1495,1,1,0.0554005408772572,0.0554005408772572,0.0424639090265451,0.0618189804085712,0.0561107818671844
"4631405K08Rik",1496,1,1,0.00151011762354698,0.00151011762354698,0.00132725706168969,0.0017106723601207,0.00151083208281442
"Plxna2",1497,1,1,0.0505729302186219,0.0505729302186219,0.0471111981530573,0.0607577775161814,0.0685022623964107
"Gm16897",1499,1,1,-0.000776574252515252,-0.000776574252515252,-0.000599043976311565,0.000764911217619237,-0.000586328428414192
"Gm32250",1500,1,1,1.8064401049117e-05,1.8064401049117e-05,0.000102338278892599,-0.000598939546376576,-0.000880809864519522
"Gm37027",1501,1,1,-0.000196921492272854,-0.000196921492272854,0,-0.000353793007305923,0
"Cd46",1502,1,1,-0.0234488094708251,-0.0234488094708251,0.000177564041330775,-0.0215032831193643,-0.00984629978363558
"Cr2",1504,1,1,-0.0051688313384513,-0.0051688313384513,-0.00148465180401814,-0.00616706683054885,-0.00168312646012089
"Fam171a1",1505,1,1,-0.0277855473627728,-0.0277855473627728,-0.0660236770371077,0.0129874443031305,-0.0232920636293744
"Nmt2",1506,1,1,-0.250414621632025,-0.250414621632025,-0.18378305714802,-0.220086253289556,-0.231084507006327
"Rpp38",1507,1,1,-0.0331112231334212,-0.0331112231334212,0.0206532472732387,-0.0160939918468943,0.00869438112635706
"Acbd7",1508,1,1,-0.0041113971494116,-0.0041113971494116,-0.00187568382886209,-0.00591863676031429,-0.00437456082895086
"Olah",1509,1,1,0,0,-0.000275254406635463,0,0
"Meig1",1510,1,1,-0.00956914294505275,-0.00956914294505275,-0.00271517341638148,-0.00997293635230631,-0.0119641698183361
"Dclre1c",1511,1,1,-0.0142207426120456,-0.0142207426120456,0.00377201733988132,-0.0164919556365546,-0.0232769911131612
"Suv39h2",1512,1,1,0.180024480105328,0.180024480105328,-0.00786466172092687,0.204802419035241,0.167161411162906
"Gm13184",1513,1,1,-3.83997255603103e-05,-3.83997255603103e-05,0.000300248385415667,0.000300248385415667,6.67388154341033e-05
"Gm45902",1515,1,1,0.0356503932514412,0.0356503932514412,0.0217985254522721,0.0373036264535701,0.0329329110077813
"Cdnf",1516,1,1,-0.00417418836029799,-0.00417418836029799,-0.00145872821120484,-0.0024276071951659,0.000548179404350545
"Fam107b",1517,1,1,-0.0240970942564715,-0.0240970942564715,0.00147154874178332,-0.0141975823526485,0.00907731213694421
"Gm13180",1518,1,1,2.00887844422739e-05,2.00887844422739e-05,-1.52582769999605e-05,0.00022990850874362,3.90061023230742e-05
"Frmd4a",1519,1,1,-0.0581452218552432,-0.0581452218552432,-0.0199726017498647,-0.180806426913229,-0.0204776221047809
"Gm13179",1520,1,1,-0.000439315441393164,-0.000439315441393164,0.000230790041815369,0.000272978490155986,0.000677581208412742
"Prpf18",1521,1,1,0.0894559127335511,0.0894559127335511,-0.0203265768341909,0.0706502658819919,0.0885195709254097
"Bend7",1522,1,1,0.012958618903311,0.012958618903311,0.0143287659367171,0.00789956105827612,0.00861458769095594
"Sephs1",1523,1,1,0.283326500978271,0.283326500978271,0.0543286993750539,0.333115638412166,0.273137260686362
"Phyh",1524,1,1,-0.192183045884091,-0.192183045884091,-0.124603952074338,-0.203437340592932,-0.191708961774879
"Ucma",1525,1,1,0.00011429045688144,0.00011429045688144,0.00011429045688144,0.00011429045688144,-7.13925552104895e-05
"Mcm10",1526,1,1,0.327117629084229,0.327117629084229,-0.103115491572263,0.334676369394095,0.288671045168113
"Optn",1527,1,1,-0.034061154145256,-0.034061154145256,0.0971594896662395,-0.0869915469131894,-0.0293599585632873
"4930551O13Rik",1528,1,1,0.000209808180507065,0.000209808180507065,7.88143524883221e-05,0.000100809471004958,0.000270994991124428
"Ccdc3",1529,1,1,-0.00269927463961368,-0.00269927463961368,0.000917482922628761,-0.00184584084205539,-0.00283406058533634
"Camk1d",1530,1,1,-0.0757479852927334,-0.0757479852927334,-0.0080674874940225,-0.134614840925785,-0.0717152343408846
"Cdc123",1531,1,1,0.376693059985644,0.376693059985644,-0.0374068707938389,0.367624428151911,0.236024680054447
"Nudt5",1532,1,1,-0.0278035105471175,-0.0278035105471175,-0.0596496633229986,0.0417362385556759,0.00852376522353637
"Gm13199",1533,1,1,-0.00369445455908983,-0.00369445455908983,-0.00210277138229397,-0.0101100720373384,-0.000423971414751477
"Sec61a2",1534,1,1,-0.0245773755670218,-0.0245773755670218,0.0119660819851962,0.00584924070823745,0.0101398552409738
"Gm13267",1535,1,1,0.00169424977014059,0.00169424977014059,-0.00040270825262664,0.00187637705512097,0.00110844540000617
"Dhtkd1",1536,1,1,-0.00849007639001984,-0.00849007639001984,-0.00200322420999334,-0.00391732976329484,-0.007186962402324
"Upf2",1537,1,1,0.1545930204366,0.1545930204366,0.118552166051841,0.184426543048402,0.201583296978318
"Proser2",1538,1,1,-0.0268949467392569,-0.0268949467392569,-0.00382916947235699,-0.031848189413522,-0.0431327343186973
"Echdc3",1539,1,1,-0.100139041860201,-0.100139041860201,-0.0577472523490982,-0.0844356119684055,-0.0910157356346182
"A230108P19Rik",1540,1,1,-0.000177482530051507,-0.000177482530051507,0,0,0
"Gm13383",1541,1,1,0.000937323120969975,0.000937323120969975,0.000702162847791497,0.00130867771205667,0.000642447773929057
"Usp6nl",1542,1,1,0.108854583667011,0.108854583667011,9.48291155702385e-05,0.103755319070364,0.122289268319674
"Gm13391",1543,1,1,-0.000101134675575637,-0.000101134675575637,0.00022009567790639,-0.000961486338589977,-0.00031150624744111
"Celf2",1544,1,1,0.109951773173438,0.109951773173438,-0.0507453743594417,0.221910944129244,0.262189197070761
"Gm13389",1545,1,1,0,0,-0.000116361333844217,0,0
"Gm26565",1546,1,1,0.000212740835548358,0.000212740835548358,0.000484790623911713,-0.000433434506144765,-0.000121920181101504
"Gm28641",1547,1,1,-0.000395526419403686,-0.000395526419403686,0,-0.000269903617974269,-0.000603503065645238
"Gm13211",1548,1,1,0,0,-0.000164148268499333,0,0
"Gm13219",1549,1,1,0,0,-0.000188379894992947,0,0
"Gata3",1550,1,1,-0.0899513422755375,-0.0899513422755375,0.0424893479418709,-0.0266135780397133,-0.00756429363377678
"Gm13256",1551,1,1,4.51298161351493e-05,4.51298161351493e-05,-2.52215231909156e-06,0.000288338268179562,0.000288338268179562
"9230102O04Rik",1552,1,1,0.000419326129394016,0.000419326129394016,0.000419326129394016,0.000419326129394016,0.000419326129394016
"Gm13262",1553,1,1,0.000229556055334116,0.000229556055334116,0.000229556055334116,0.000229556055334116,0.000229556055334116
"Taf3",1554,1,1,0.0409334347678685,0.0409334347678685,-0.0115756100563676,0.089965687649139,0.0320147780873058
"Atp5c1",1555,1,1,0.262290601405924,0.262290601405924,0.0977364510611727,0.243269376175703,0.314682070537672
"Kin",1556,1,1,0.171973410781369,0.171973410781369,0.102850823011035,0.151809548419863,0.181534389016867
"Itih2",1557,1,1,-6.5393897241238e-05,-6.5393897241238e-05,0.000632527564328107,6.49142786921334e-05,0.000849425719750664
"Itih5",1558,1,1,0.00162304431439568,0.00162304431439568,-0.00176411263886205,0.000290356528988412,0.00321628619823314
"Sfmbt2",1559,1,1,-0.0236167800570539,-0.0236167800570539,-0.00359662662374034,-0.0233425884409333,-0.0204627175368579
"Gm13264",1560,1,1,0.00039957717858187,0.00039957717858187,-0.000168873137679284,0.00039957717858187,0.00039957717858187
"Prkcq",1561,1,1,0.00469415195897816,0.00469415195897816,0.00633552205490469,0.00267088106502098,0.00371546254625988
"8030442B05Rik",1562,1,1,0,0,0,-0.000345584049492095,-0.000197505878990526
"Gm13293",1563,1,1,0,0,-0.000158757809196961,0,0
"Pfkfb3",1564,1,1,0.0137204487022369,0.0137204487022369,0.00816273539193373,0.0308361711456527,0.0267568807097796
"Gm10851",1565,1,1,0,0,0,-0.000643926597194055,-0.000484193309013792
"Rbm17",1566,1,1,0.142908545858226,0.142908545858226,0.0015232125312945,0.160546334657961,0.175578692085683
"Il2ra",1567,1,1,0.000248438271237618,0.000248438271237618,6.00583762446709e-05,0.000248438271237618,0.000248438271237618
"Il15ra",1568,1,1,-0.0131179435339661,-0.0131179435339661,-0.019751548629821,-0.00719391928191972,-0.00987094464055862
"Fbxo18",1569,1,1,0.0264234899668118,0.0264234899668118,0.063113979445199,0.0396249382327963,0.0111435097930225
"Ankrd16",1570,1,1,-0.0297232028602957,-0.0297232028602957,0.0383929251652359,-0.0194884393292656,-0.0385936666305717
"Itga8",1571,1,1,-0.00767761301698769,-0.00767761301698769,-0.00392974477568007,-0.00549886664793572,-0.00561437389301702
"E030013I19Rik",1572,1,1,-0.000486866690758827,-0.000486866690758827,-0.000195236639643071,0,-0.000420840331442965
"Mindy3",1573,1,1,0.0020897647503707,0.0020897647503707,-0.0711597238161165,0.0103158608249549,-0.0233308714952465
"Gm37565",1574,1,1,-7.91193142288607e-06,-7.91193142288607e-06,-0.00181464364871151,0.000978941972580074,-0.000180806555400047
"Pter",1575,1,1,-0.0505594995761075,-0.0505594995761075,-0.0813603094297483,-0.0557621418315781,-0.0450511907407373
"C1ql3",1576,1,1,-0.0122406447898958,-0.0122406447898958,-0.0101171280260684,-0.0185344259442577,-0.0218589032786871
"Rsu1",1577,1,1,-0.169311103157205,-0.169311103157205,-0.17397786700424,-0.271480384625572,-0.329669430330399
"Cubn",1578,1,1,-0.00490681064489466,-0.00490681064489466,-0.0168545199655452,-0.011479079340958,-0.00247983006409139
"Trdmt1",1579,1,1,0.0250029611805884,0.0250029611805884,-0.00556386397541683,0.0263672250112368,0.0213801400454129
"St8sia6",1581,1,1,0.000866055537475091,0.000866055537475091,0.00211552447918252,0.000666875902098747,-0.000373375642996772
"Stam",1583,1,1,-0.175735949983123,-0.175735949983123,0.132928134180743,-0.315544082490483,-0.057737210774838
