"","Top","p.value","FDR","summary.AUC","AUC.cap50","AUC.cap50_r16h","AUC.cap50_r4h","AUC.cap50_r8h"
"Dach1",13167,1,1,0.502072553646216,0.502072553646216,0.498346573611088,0.501989036072314,0.502282345726267
"Rpl36a-ps1",13168,1,1,0.543439022801538,0.543439022801538,0.490237712131614,0.526636786204807,0.47224355963056
"Mzt1",13169,1,1,0.547173682467362,0.547173682467362,0.506423044480774,0.555940435051891,0.530929561260106
"Bora",13170,1,1,0.413901422977047,0.413901422977047,0.50754158228532,0.399387355104315,0.44083717240012
"Pibf1",13172,1,1,0.495356366987917,0.495356366987917,0.504012107905621,0.501402505741364,0.507975975321303
"Klf5",13173,1,1,0.592503267986337,0.592503267986337,0.561906626876841,0.567203981982347,0.588392059575683
"Gm41230",13174,1,1,0.500099561927519,0.500099561927519,0.5,0.5,0.5
"Klf12",13175,1,1,0.499727146214621,0.499727146214621,0.491632013642226,0.502524035524187,0.496311020786337
"4930517O19Rik",13176,1,1,0.500099561927519,0.500099561927519,0.500100908173562,0.5,0.500117315814172
"Gm41231",13177,1,1,0.499566770355349,0.499566770355349,0.499467234949387,0.499467234949387,0.499467234949387
"Tbc1d4",13178,1,1,0.515693415673222,0.515693415673222,0.544870133814883,0.509201299304333,0.534031211381722
"Commd6",13179,1,1,0.566456499235012,0.566456499235012,0.487189849831219,0.576596148031877,0.555635571704901
"Uchl3",13180,1,1,0.411330847520775,0.411330847520775,0.437683799910435,0.399160214251151,0.40222392532589
"Gm9922",13181,1,1,0.5,0.5,0.5,0.5,0.500117315814172
"Lmo7",13182,1,1,0.498526303126128,0.498526303126128,0.566615226973502,0.494465737202292,0.499082911592252
"Kctd12",13183,1,1,0.460012890537893,0.460012890537893,0.505514628997149,0.439302629401509,0.460539697746461
"Gm26778",13184,1,1,0.495590791036223,0.495590791036223,0.499272004244917,0.496720457549518,0.496930475785941
"4933432I03Rik",13185,1,1,0.500099561927519,0.500099561927519,0.5,0.500131061598951,0.5
"AC102815.1",13186,1,1,0.499966370664866,0.499966370664866,0.499866808737347,0.499997870336298,0.499866808737347
"Cln5",13187,1,1,0.597933238661981,0.597933238661981,0.490157931774893,0.604711060495716,0.608255933230114
"Fbxl3",13188,1,1,0.490802774664147,0.490802774664147,0.482685727218918,0.51829531243563,0.476537180925361
"Mycbp2",13189,1,1,0.595752185323309,0.595752185323309,0.484528631955043,0.616470400118423,0.585039371112234
"AC114585.1",13190,1,1,0.50046418030246,0.50046418030246,0.500169533258033,0.500259993534201,0.499984124551519
"Gm34907",13191,1,1,0.5,0.5,0.500100908173562,0.5,0.5
"Scel",13192,1,1,0.500099561927519,0.500099561927519,0.5,0.5,0.5
"Slain1",13193,1,1,0.498899487964199,0.498899487964199,0.49910854590623,0.499057571443235,0.499222884296481
"Ednrb",13194,1,1,0.501650144797096,0.501650144797096,0.498768753625463,0.50246447476558,0.500893493991205
"4930432J09Rik",13195,1,1,0.5,0.5,0.5,0.500262123197903,0.5
"D130079A08Rik",13196,1,1,0.500231374069173,0.500231374069173,0.49993538006147,0.499864713986165,0.500320071542021
"Pou4f1",13197,1,1,0.498769267116006,0.498769267116006,0.496953266666918,0.498157526685384,0.499345356506321
"Rnf219",13198,1,1,0.365514220116623,0.365514220116623,0.485699021615423,0.35694741685758,0.397846489163319
"Rbm26",13199,1,1,0.451461146872779,0.451461146872779,0.505668759915424,0.460141493459838,0.464136830615465
"Ndfip2",13200,1,1,0.508189485708806,0.508189485708806,0.474950365758529,0.539574423367368,0.528864440420442
"5430440P10Rik",13201,1,1,0.496359040997448,0.496359040997448,0.503463644833335,0.496095872572096,0.49781134442048
"Gm35909",13202,1,1,0.500099561927519,0.500099561927519,0.5,0.5,0.5
"Gm48970",13203,1,1,0.49960042621204,0.49960042621204,0.499701334385603,0.499731487810992,0.499717742026212
"Spry2",13204,1,1,0.488478743608039,0.488478743608039,0.51706667949747,0.487762568332529,0.45093733272965
"Trim52",13205,1,1,0.500099535405961,0.500099535405961,0.500100908173562,0.500131061598951,0.5
"Gm36107",13206,1,1,0.499866808737347,0.499866808737347,0.499866808737347,0.499866808737347,0.499866808737347
"Slitrk1",13207,1,1,0.499733617474694,0.499733617474694,0.499834471887908,0.499733617474694,0.499733617474694
"Slitrk6",13208,1,1,0.495868153486407,0.495868153486407,0.496275456196875,0.496388160187019,0.495938322757618
"Slitrk5",13209,1,1,0.479985533020718,0.479985533020718,0.496863244963865,0.475010770512327,0.475323709144783
"Tpm3-rs7",13210,1,1,0.492712963334265,0.492712963334265,0.506220448608601,0.496081593351539,0.491480009310263
"Mir17hg",13211,1,1,0.493043581072264,0.493043581072264,0.511185378045456,0.475493156797014,0.489880464123111
"Gpc5",13212,1,1,0.500928360604921,0.500928360604921,0.500137250168942,0.501306391574631,0.500554828173896
"Gpc6",13213,1,1,0.478504012287332,0.478504012287332,0.463329582653041,0.488634333949423,0.458359136145596
"Dct",13214,1,1,0.499660099716813,0.499660099716813,0.500794792987715,0.499179835087222,0.499511079938008
"Gm26773",13215,1,1,0.499733617474694,0.499733617474694,0.499733617474694,0.499995740672597,0.499850933288865
"Tgds",13216,1,1,0.456942701978105,0.456942701978105,0.479111846791609,0.465801022378227,0.462681695757905
"Gpr180",13217,1,1,0.436736590223051,0.436736590223051,0.469591265448708,0.419538721824724,0.462959359851916
"Sox21",13218,1,1,0.49949951168508,0.49949951168508,0.499806086424061,0.499725308295005,0.499669959426354
"Gm4675",13219,1,1,0.500099561927519,0.500099561927519,0.5,0.500393184796855,0.500117315814172
"Gm27198",13221,1,1,0.500199123855038,0.500199123855038,0.500100908173562,0.500262123197903,0.500117315814172
"Cldn10",13222,1,1,0.499997215236444,0.499997215236444,0.501016769465412,0.50077345196142,0.501429540384516
"Dzip1",13223,1,1,0.538122590914308,0.538122590914308,0.513116718554363,0.531450454595919,0.540969782396353
"Gm49179",13224,1,1,0.503807355255416,0.503807355255416,0.500968627073604,0.501662219975408,0.501325131184956
"Dnajc3",13225,1,1,0.43273257761746,0.43273257761746,0.56701931663071,0.4447110325657,0.520803243941641
"AC154760.1",13226,1,1,0.499369582574021,0.499369582574021,0.498527934145724,0.497703105328977,0.495965448523921
"Uggt2",13227,1,1,0.482436841032117,0.482436841032117,0.503186779040131,0.480553202839645,0.483627099965574
"Hs6st3",13228,1,1,0.499965044586982,0.499965044586982,0.49987089452381,0.49972939305981,0.500405761462761
"Gm48997",13229,1,1,0.500099561927519,0.500099561927519,0.5,0.500131061598951,0.5
"Mbnl2",13230,1,1,0.471362419843896,0.471362419843896,0.411608015022792,0.494490001403483,0.40468065097839
"Gm26679",13231,1,1,0.5,0.5,0.5,0.5,0.500117315814172
"Rap2a",13232,1,1,0.439820039561677,0.439820039561677,0.428397613685664,0.446543276512044,0.467453268054823
"Ipo5",13233,1,1,0.448280018637229,0.448280018637229,0.473038002652536,0.454330164905796,0.43566015114927
"Farp1",13234,1,1,0.460914119589311,0.460914119589311,0.491587930156706,0.464481852821385,0.459712580630403
"Stk24",13235,1,1,0.475496891991699,0.475496891991699,0.496236560584956,0.490589749265266,0.488803902460245
"Slc15a1",13236,1,1,0.499733617474694,0.499733617474694,0.499733617474694,0.499733617474694,0.499733617474694
"Gm49035",13237,1,1,0.5,0.5,0.5,0.5,0.500117315814172
"Dock9",13238,1,1,0.532813478976998,0.532813478976998,0.518529471691682,0.526272264586625,0.536785164180888
"1810041H14Rik",13239,1,1,0.498428703793877,0.498428703793877,0.499256359983592,0.498246867823295,0.498343453202553
"Ubac2",13240,1,1,0.476771146751841,0.476771146751841,0.466227829904409,0.468735803696677,0.472358500377636
"Gpr18",13241,1,1,0.499533114498657,0.499533114498657,0.499535860033858,0.499596166884637,0.499686053631015
"Gpr183",13242,1,1,0.500065932592385,0.500065932592385,0.500270441431595,0.499997870336298,0.499984124551519
"Timm8a2",13243,1,1,0.500298659260999,0.500298659260999,0.500504460227288,0.500262088285383,0.50035188494075
"A330035P11Rik",13244,1,1,0.501284942947886,0.501284942947886,0.498812729590287,0.500617078785687,0.499362200732171
"Tm9sf2",13245,1,1,0.580896797829561,0.580896797829561,0.501600660607159,0.56630700952623,0.559174421677412
"Clybl",13246,1,1,0.594010965497151,0.594010965497151,0.55212915171009,0.58969263715907,0.593249821807466
"Zic5",13247,1,1,0.499362766533698,0.499362766533698,0.499579325275374,0.499840170484816,0.499440546695444
"Zic2",13248,1,1,0.500099561927519,0.500099561927519,0.500100908173562,0.500262123197903,0.5
"Pcca",13249,1,1,0.579824266037108,0.579824266037108,0.524193581336988,0.590115986372945,0.576005584657767
"Ggact",13250,1,1,0.508383040036731,0.508383040036731,0.494747183898561,0.513189705554791,0.51301771150035
"Tmtc4",13251,1,1,0.596389471832727,0.596389471832727,0.548695370750177,0.558311867952471,0.583769741495197
"4930594M22Rik",13252,1,1,0.500330856432019,0.500330856432019,0.500036288235032,0.500650839192236,0.499850902037983
"Nalcn",13253,1,1,0.499866808737347,0.499866808737347,0.499866808737347,0.499866808737347,0.499866808737347
"Itgbl1",13254,1,1,0.498664878264989,0.498664878264989,0.498675533181693,0.49865394780299,0.498925063383041
"Gm26870",13255,1,1,0.496800067980057,0.496800067980057,0.497717765698425,0.497576093582311,0.498467112945941
"Gm10719",13256,1,1,0.499866808737347,0.499866808737347,0.499967716910909,0.499866808737347,0.499866808737347
"Gm10718",13257,1,1,0.5,0.5,0.500100908173562,0.5,0.5
"Gm10717",13258,1,1,0.5,0.5,0.5,0.500131061598951,0.5
"Gm31138",13259,1,1,0.5,0.5,0.5,0.500131061598951,0.5
"Alkbh8",13260,1,1,0.451620674042206,0.451620674042206,0.479073085580561,0.449676046729709,0.462516534842109
"Cwf19l2",13261,1,1,0.502042398635137,0.502042398635137,0.534240019525758,0.49331509037804,0.500915182103894
"Gucy1a2",13262,1,1,0.492656870239778,0.492656870239778,0.492027152201459,0.492060055119886,0.493399907297381
"Aasdhppt",13263,1,1,0.488620342204476,0.488620342204476,0.468472620123466,0.511297062949368,0.50957073912338
"Kbtbd3",13264,1,1,0.489101337174504,0.489101337174504,0.503873191165884,0.491024479960563,0.501310568273554
"Msantd4",13265,1,1,0.485693767879508,0.485693767879508,0.496559257074996,0.482016945140561,0.484906979872181
"Gria4",13266,1,1,0.5,0.5,0.5,0.5,0.5
"Casp1",13267,1,1,0.498600775660084,0.498600775660084,0.498603359914242,0.498532661709554,0.498988252668138
"Casp4",13268,1,1,0.50102163692327,0.50102163692327,0.499038899375143,0.501154766501577,0.500996090639561
"Casp12",13269,1,1,0.502391316247934,0.502391316247934,0.503613098601317,0.500008483742287,0.500040063631798
"Pdgfd",13270,1,1,0.496963785555596,0.496963785555596,0.495974855209942,0.4965182093229,0.496413711187341
"Ddi1",13271,1,1,0.500099561927519,0.500099561927519,0.5,0.5,0.5
"Dync2h1",13272,1,1,0.525807146477714,0.525807146477714,0.504157690928533,0.517285607453404,0.523611042011937
"Dcun1d5",13273,1,1,0.380507705361195,0.380507705361195,0.457186790867407,0.366441841677309,0.419678918429446
"Mmp13",13274,1,1,0.499699988139559,0.499699988139559,0.49960042621204,0.49960042621204,0.49960042621204
"Mmp12",13275,1,1,0.5,0.5,0.5,0.5,0.500117315814172
"Mmp3",13276,1,1,0.498101029948779,0.498101029948779,0.498106641177094,0.498125930855057,0.497719591828469
"Mmp10",13277,1,1,0.499661982747408,0.499661982747408,0.49917676778809,0.499447718850875,0.500145754117554
"Tmem123",13278,1,1,0.500274736815975,0.500274736815975,0.515605473233529,0.486464590675145,0.509464579874381
"Birc2",13279,1,1,0.505177140666311,0.505177140666311,0.488758146708765,0.507341474467427,0.50396836210623
"Birc3",13280,1,1,0.50202592874782,0.50202592874782,0.502153639548693,0.501199210139154,0.506280177415012
"Yap1",13281,1,1,0.477490676611614,0.477490676611614,0.512442536907823,0.458560829130448,0.493768292704269
"9230110C19Rik",13282,1,1,0.503014944155147,0.503014944155147,0.50197158012953,0.503239602527946,0.502892144203074
"Cep126",13283,1,1,0.487607828697047,0.487607828697047,0.490127100215203,0.490946345741476,0.483896170066804
"Trpc6",13284,1,1,0.498934602506563,0.498934602506563,0.498934469898775,0.499065810797884,0.49928641734129
"Pgr",13285,1,1,0.49960042621204,0.49960042621204,0.49960042621204,0.499731522723512,0.49960042621204
"Arhgap42",13286,1,1,0.524239589811224,0.524239589811224,0.516553967056734,0.540273860787026,0.522977336609759
"Gm16833",13287,1,1,0.500099561927519,0.500099561927519,0.5,0.5,0.5
"Jrkl",13288,1,1,0.500573740857224,0.500573740857224,0.463528764743103,0.502215792887761,0.483876669515914
"Ccdc82",13289,1,1,0.519179197041807,0.519179197041807,0.503018240348539,0.516051170581873,0.520644145697116
"Maml2",13290,1,1,0.494381964958869,0.494381964958869,0.498951511929152,0.49330227748331,0.493062147755674
"Mtmr2",13291,1,1,0.4681272406738,0.4681272406738,0.477851327907481,0.456521449204728,0.46477447362888
"Cep57",13292,1,1,0.451153868105535,0.451153868105535,0.482986623887766,0.441143880777935,0.445105386727175
"Fam76b",13293,1,1,0.494255536693424,0.494255536693424,0.504050573434754,0.503382255083437,0.490093095129937
"Gm47557",13294,1,1,0.5,0.5,0.5,0.5,0.500117315814172
"1700019J19Rik",13295,1,1,0.500099561927519,0.500099561927519,0.500100908173562,0.5,0.5
"Gm47565",13296,1,1,0.500099561927519,0.500099561927519,0.5,0.5,0.5
"Gm34069",13297,1,1,0.500099561927519,0.500099561927519,0.500100908173562,0.5,0.5
"Sesn3",13298,1,1,0.474842817336272,0.474842817336272,0.484790821173191,0.468666397607515,0.47478278761375
"Endod1",13299,1,1,0.467667144691222,0.467667144691222,0.492481964747189,0.47007808534156,0.479637956022258
"Kdm4d",13300,1,1,0.499799550067078,0.499799550067078,0.499802242559165,0.49960042621204,0.499717742026212
"Cwc15",13301,1,1,0.421967424313309,0.421967424313309,0.450410083936032,0.436312057876579,0.434900192180429
"Gm7607",13303,1,1,0.5,0.5,0.500201816347124,0.5,0.5
"Piwil4",13304,1,1,0.496558774848313,0.496558774848313,0.501858817799191,0.497516672473782,0.498023100402586
"Gm10706",13305,1,1,0.500199123855038,0.500199123855038,0.5,0.500131061598951,0.5
"Fut4",13306,1,1,0.470003773487226,0.470003773487226,0.484399956561639,0.474244720005083,0.480496292770271
"Ankrd49",13307,1,1,0.472589598839162,0.472589598839162,0.514506880518164,0.451349683099059,0.463084582139445
"Mre11a",13308,1,1,0.42554595156909,0.42554595156909,0.514962526349291,0.418839703355303,0.435300703494874
"Gm16302",13309,1,1,0.501523424794516,0.501523424794516,0.501154637878359,0.500114024289338,0.501045717041506
"Gpr83",13310,1,1,0.500098315414308,0.500098315414308,0.500104967079851,0.499731522723512,0.50030441484972
"Hephl1",13312,1,1,0.500099561927519,0.500099561927519,0.500100908173562,0.5,0.500117315814172
"Vstm5",13313,1,1,0.500130618671559,0.500130618671559,0.500040535302539,0.499727228483589,0.499685991129249
"Med17",13314,1,1,0.475025153045301,0.475025153045301,0.490308057547227,0.465089225926596,0.479636643485178
"4931406C07Rik",13315,1,1,0.526318057764801,0.526318057764801,0.514309123077328,0.512006834474856,0.530996063138784
"Taf1d",13316,1,1,0.443385809948215,0.443385809948215,0.501556066398331,0.413187610803609,0.401196646305258
"Cep295",13317,1,1,0.438429063426199,0.438429063426199,0.495147295290002,0.427329485508162,0.436693930353532
"Gm16568",13318,1,1,0.500197744734039,0.500197744734039,0.500306675906279,0.499731452898472,0.499717742026212
"4930540M03Rik",13320,1,1,0.5,0.5,0.500302724520686,0.5,0.5
"Slc36a4",13321,1,1,0.466996997971843,0.466996997971843,0.483343054996299,0.463070060349782,0.465740625922682
"Fat3",13322,1,1,0.499966397186423,0.499966397186423,0.499866808737347,0.499997870336298,0.499984124551519
"Chordc1",13323,1,1,0.4105565506444,0.4105565506444,0.469930224444078,0.368587879350711,0.438833303290818
"Naalad2",13324,1,1,0.492932057922233,0.492932057922233,0.492856862535327,0.493173031335383,0.492466630932324
"Zfp558",13325,1,1,0.498725798282973,0.498725798282973,0.499264343395299,0.498233635978329,0.49918685202857
"Olfr847",13326,1,1,0.500099561927519,0.500099561927519,0.5,0.5,0.5
"Zfp317",13327,1,1,0.511646782924445,0.511646782924445,0.49681171567012,0.507799177600686,0.507189171844105
"Olfr857",13328,1,1,0.499866808737347,0.499866808737347,0.499866808737347,0.499866808737347,0.499866808737347
"Olfr859",13329,1,1,0.5,0.5,0.500100908173562,0.5,0.500117315814172
"Olfr77",13330,1,1,0.500600235893343,0.500600235893343,0.499910327739211,0.502363263370971,0.500109753100525
"Olfr39",13331,1,1,0.5,0.5,0.5,0.500131061598951,0.500117315814172
"Olfr873",13332,1,1,0.500199123855038,0.500199123855038,0.5,0.500131061598951,0.5
"Olfr18",13333,1,1,0.500065906070827,0.500065906070827,0.499967716910909,0.499997870336298,0.499984124551519
"Zfp560",13334,1,1,0.455698204405676,0.455698204405676,0.477869472024996,0.465866623002742,0.47746826972862
"Zfp26",13335,1,1,0.47780867008816,0.47780867008816,0.484645318790801,0.476570452417378,0.483784135651832
"Gm26733",13336,1,1,0.49578911924453,0.49578911924453,0.499755202254494,0.493871770504646,0.496239550017288
"Zfp426",13337,1,1,0.520590727384484,0.520590727384484,0.502640869584384,0.51766706164364,0.507994944607185
"Zfp266",13338,1,1,0.447488854050171,0.447488854050171,0.489445983483746,0.431399203017,0.446107946299483
"Zfp846",13339,1,1,0.488430606980856,0.488430606980856,0.492967985175046,0.485969985008564,0.492260000095003
"Fbxl12os",13340,1,1,0.501812509773194,0.501812509773194,0.49603224438164,0.499431065578979,0.497797000265258
"Gm26521",13341,1,1,0.497227038537096,0.497227038537096,0.499512796844483,0.499615089470314,0.496482619383998
"Fbxl12",13342,1,1,0.519776754257824,0.519776754257824,0.486495293012714,0.517453815973316,0.509328919791984
"Ubl5",13343,1,1,0.617054804358956,0.617054804358956,0.511325988236161,0.626580018447775,0.556265964513498
"Olfm2",13345,1,1,0.495812405172171,0.495812405172171,0.49335925298921,0.498279720504332,0.496441461971301
"Col5a3",13346,1,1,0.481036900610144,0.481036900610144,0.477737329089133,0.480676723334341,0.477609211210217
"A230050P20Rik",13347,1,1,0.50244443892796,0.50244443892796,0.498065675791769,0.501165833770322,0.503205184296456
"Angptl6",13348,1,1,0.677596518843991,0.677596518843991,0.510804889181106,0.690643305070485,0.675168323505139
"Ppan",13349,1,1,0.401933437467577,0.401933437467577,0.50030275140086,0.393470171790544,0.425372235515653
"Eif3g",13350,1,1,0.477620923981365,0.477620923981365,0.445148746819403,0.52383858266342,0.504261839146956
"S1pr2",13352,1,1,0.504822096573691,0.504822096573691,0.484598305366304,0.507843341938106,0.511314913396304
"Mrpl4",13353,1,1,0.485921216758145,0.485921216758145,0.468753732984178,0.484495315088982,0.473450437474859
"Icam1",13354,1,1,0.498167572536991,0.498167572536991,0.49857494757022,0.498130853520334,0.49798613060819
"Gm47079",13355,1,1,0.499533273628003,0.499533273628003,0.499636741327246,0.499465140198205,0.49980318193989
"Icam4",13356,1,1,0.497431174966535,0.497431174966535,0.499565643266758,0.497709040457326,0.497428364851307
"Icam5",13357,1,1,0.500196657350174,0.500196657350174,0.49950379198616,0.500249415040732,0.500491138874673
"Gm26592",13358,1,1,0.5,0.5,0.5,0.5,0.500117315814172
"Zglp1",13359,1,1,0.499732238353695,0.499732238353695,0.500040078339579,0.499989107293854,0.500506701814326
"Gm49373",13360,1,1,0.500229915383501,0.500229915383501,0.50044392607522,0.499727333221148,0.499803213190773
"Gm38431",13361,1,1,0.499732344439925,0.499732344439925,0.49963676820742,0.499727228483589,0.499803306943421
"Fdx1l",13362,1,1,0.500229915383501,0.500229915383501,0.500141201554534,0.499727333221148,0.500155129382405
"Raver1",13363,1,1,0.499665191855887,0.499665191855887,0.499572309549934,0.50037859136362,0.500240788052262
"1700084C06Rik",13364,1,1,0.501159920324997,0.501159920324997,0.500173538403974,0.501695212306523,0.501696141666002
"Tyk2",13365,1,1,0.528700117989106,0.528700117989106,0.502220409901151,0.526839907244418,0.534683573560953
"Cdc37",13366,1,1,0.454795092323664,0.454795092323664,0.494632351794816,0.477574082621176,0.454466651182896
"Pde4a",13367,1,1,0.484490272635248,0.484490272635248,0.49408316295783,0.471207679916433,0.493251621858318
"Gm16754",13368,1,1,0.501289372048018,0.501289372048018,0.500622007228616,0.499581608363923,0.501335381474527
"Keap1",13369,1,1,0.542060511798168,0.542060511798168,0.516544908438063,0.522193853860382,0.561197322574363
"S1pr5",13370,1,1,0.5,0.5,0.500100908173562,0.5,0.500117315814172
"Atg4d",13371,1,1,0.495904249326406,0.495904249326406,0.49625607559135,0.4697180325259,0.501107750043939
"Kri1",13372,1,1,0.526616213116205,0.526616213116205,0.474620089059393,0.496794716478919,0.49487738653617
"Cdkn2d",13373,1,1,0.433524113506326,0.433524113506326,0.540625109200707,0.407641512661724,0.44559599433684
"Ap1m2",13374,1,1,0.5,0.5,0.5,0.500131061598951,0.5
"Gm39302",13375,1,1,0.499763295097734,0.499763295097734,0.500484649538978,0.499978703362983,0.500545077898451
"Slc44a2",13376,1,1,0.490740342917376,0.490740342917376,0.603759622430323,0.45292549458821,0.43655667647611
"Gm36198",13377,1,1,0.500131759098539,0.500131759098539,0.500137196408594,0.500126732446509,0.499968186601272
"Ilf3",13378,1,1,0.437517835747538,0.437517835747538,0.474407413121933,0.422085241011597,0.420076273404724
"Gm16853",13379,1,1,0.498529565277722,0.498529565277722,0.499458902095417,0.499820095785989,0.499634520925216
"Qtrt1",13380,1,1,0.509536462580098,0.509536462580098,0.4702445343198,0.525091174045195,0.497255078705973
"Dnm2",13381,1,1,0.590036657036159,0.590036657036159,0.565572007416778,0.593907206712141,0.593454796347997
"Tmed1",13382,1,1,0.394181451374209,0.394181451374209,0.486581847173308,0.403334774056646,0.405961187153537
"AB124611",13383,1,1,0.500862162796959,0.500862162796959,0.500068571324123,0.500783995542369,0.500570547367963
"Carm1",13384,1,1,0.427910666694673,0.427910666694673,0.452329193965723,0.410655999262648,0.413229454982103
"Yipf2",13385,1,1,0.509495354165699,0.509495354165699,0.501772182998075,0.507266866412829,0.506346835548104
"Timm29",13386,1,1,0.476037613509615,0.476037613509615,0.490476461837948,0.481914546720283,0.497419302095284
"Smarca4",13387,1,1,0.368686781889044,0.368686781889044,0.47840073178586,0.34788168286724,0.369490531857525
"Gm26511",13388,1,1,0.499161892255854,0.499161892255854,0.499189347709567,0.500478371344921,0.500824023278658
"Kank2",13391,1,1,0.446550839598256,0.446550839598256,0.528178889709033,0.416924018486877,0.453638065275344
"Dock6",13392,1,1,0.504688693138576,0.504688693138576,0.505887537652404,0.497783613599404,0.49725151610533
"Angptl8",13393,1,1,0.499866808737347,0.499866808737347,0.500068625084471,0.50012893193525,0.499984155802401
"Rab3d",13394,1,1,0.510069174587595,0.510069174587595,0.509018298409715,0.507402466639342,0.512563354914776
"Ccdc159",13396,1,1,0.506252430700761,0.506252430700761,0.503577132928374,0.505544806378657,0.503249560550086
"Plppr2",13397,1,1,0.516152662965955,0.516152662965955,0.508203452812123,0.511088844681881,0.514746416586269
"Swsap1",13398,1,1,0.503603510563112,0.503603510563112,0.502251510262582,0.495523446899105,0.502825767327927
"Epor",13399,1,1,0.488323672060303,0.488323672060303,0.492832186535506,0.487808303733335,0.490639891826944
"Rgl3",13400,1,1,0.518682846089884,0.518682846089884,0.502257155099142,0.520331585147097,0.523782859365777
"Ccdc151",13401,1,1,0.499663414911523,0.499663414911523,0.500180769170806,0.499846943513638,0.500426637052497
"Prkcsh",13402,1,1,0.476421406970757,0.476421406970757,0.446150140825232,0.49947739449262,0.490553764393844
"Elavl3",13403,1,1,0.499530382778216,0.499530382778216,0.49944317719357,0.499190448493211,0.498886749800682
"Zfp653",13404,1,1,0.490380922767739,0.490380922767739,0.498336197863886,0.488658772713212,0.487957409796827
"Gm16845",13405,1,1,0.512301441054141,0.512301441054141,0.504439206991856,0.510823404794606,0.511098001018529
"Ecsit",13406,1,1,0.451717981637322,0.451717981637322,0.458999724209414,0.435346447406733,0.469330258579805
"Cnn1",13407,1,1,0.488800317494871,0.488800317494871,0.488211081405532,0.489318968460728,0.489129224150582
"Acp5",13409,1,1,0.497734581586358,0.497734581586358,0.499959841019898,0.498122299953008,0.497805469254506
"Pigyl",13410,1,1,0.509232578572236,0.509232578572236,0.491926754751205,0.490586851526131,0.549916847650946
"Zfp872",13411,1,1,0.499833179402213,0.499833179402213,0.499733617474694,0.499733617474694,0.499733617474694
"1810064F22Rik",13412,1,1,0.500199123855038,0.500199123855038,0.5,0.5,0.5
"Zfp809",13413,1,1,0.521142428827278,0.521142428827278,0.509032356740768,0.512621155171487,0.515096551477579
"Zfp599",13414,1,1,0.467509712724852,0.467509712724852,0.479910644925265,0.467651700134972,0.471416630019798
"Zfp810",13415,1,1,0.505901523971139,0.505901523971139,0.499632144817476,0.497850052124392,0.502549228265698
"Rp9",13416,1,1,0.506142419279517,0.506142419279517,0.519844664849925,0.474135792943621,0.505402496370522
"9530077C05Rik",13417,1,1,0.505491049822974,0.505491049822974,0.50328255310044,0.503494673396869,0.505110488121289
"Bbs9",13418,1,1,0.487105828653339,0.487105828653339,0.509572621359954,0.483277461664308,0.487981441725729
"Bmper",13419,1,1,0.515999898793736,0.515999898793736,0.52172168052698,0.513114259599721,0.519005474404652
"Npsr1",13420,1,1,0.499866808737347,0.499866808737347,0.499866808737347,0.499866808737347,0.499866808737347
"Gm15600",13421,1,1,0.500099561927519,0.500099561927519,0.5,0.5,0.500234631628343
"Gm10701",13422,1,1,0.501360290693246,0.501360290693246,0.500169533258033,0.502226092081072,0.501392008074228
"Dpy19l1",13423,1,1,0.476968679313418,0.476968679313418,0.549730660655543,0.456161850251824,0.465255143457803
"Tbx20",13424,1,1,0.499733617474694,0.499733617474694,0.49983455252843,0.499733617474694,0.499733617474694
"Herpud2",13425,1,1,0.582086024475791,0.582086024475791,0.492401539266289,0.60108825815155,0.566876920523005
"Gm29642",13426,1,1,0.499966370664866,0.499966370664866,0.499866808737347,0.499866808737347,0.499866808737347
"Sept7",13427,1,1,0.384872570280537,0.384872570280537,0.488626406975513,0.438239717739261,0.433296896887337
"Eepd1",13428,1,1,0.498124209790189,0.498124209790189,0.500058222457095,0.496556403619451,0.499131287958885
"Gm48362",13429,1,1,0.499699988139559,0.499699988139559,0.500004058906289,0.49960042621204,0.499717804527978
"Gm30313",13430,1,1,0.5,0.5,0.5,0.5,0.500117315814172
"B3gat1",13431,1,1,0.500065932592385,0.500065932592385,0.499866808737347,0.499866808737347,0.499866808737347
"Glb1l2",13432,1,1,0.49973229139681,0.49973229139681,0.499939734649673,0.499727228483589,0.499920622757593
"Gm1110",13433,1,1,0.5,0.5,0.500100908173562,0.5,0.5
"Acad8",13434,1,1,0.452121162357126,0.452121162357126,0.469434446513023,0.452103130186691,0.450720639108055
"Thyn1",13435,1,1,0.555068991058416,0.555068991058416,0.484451217053643,0.567256664974573,0.54814532885554
"Vps26b",13436,1,1,0.487714896225388,0.487714896225388,0.480406584137364,0.468717369886276,0.48228459328976
"Ncapd3",13437,1,1,0.393013044150755,0.393013044150755,0.496345129608135,0.384346203717345,0.406216069353959
"Jam3",13438,1,1,0.375210342473935,0.375210342473935,0.448725261503774,0.362190963103751,0.389066303623077
"Gm48796",13439,1,1,0.499981355344953,0.499981355344953,0.500558247455657,0.500307858598709,0.501254629193275
"Igsf9b",13440,1,1,0.483516347994238,0.483516347994238,0.487265329360085,0.485591184169826,0.496013137371131
"Gm48902",13441,1,1,0.499866808737347,0.499866808737347,0.499866808737347,0.499866808737347,0.499866808737347
"Opcml",13442,1,1,0.501127564024632,0.501127564024632,0.499733617474694,0.500520056893442,0.500085564917209
"Ntm",13443,1,1,0.497299866734477,0.497299866734477,0.497004742200314,0.497460533142106,0.497744123771497
