"","Top","p.value","FDR","summary.logFC","logFC.1","logFC.2","logFC.4","logFC.5"
"Gm5546",4535,1,1,-0.000263736564681894,-0.000263736564681894,0,0,-0.00718590799794461
"Lrig2",4536,1,1,0.0474955974431141,0.0474955974431141,0.0271830008234387,-0.000672463180245442,0.0156255751706191
"Gm29561",4538,1,1,-0.000323772418693113,-0.000323772418693113,0.00015581408946426,0.000100340820996417,0.000532553763767737
"Fam19a3",4539,1,1,0,0,0,0,-0.00151425459002439
"Ppm1j",4540,1,1,0.00133275510685017,0.00133275510685017,0.0092476990538736,-0.0041993348013109,-0.000578953454397704
"Mov10",4542,1,1,-0.0242050801967159,-0.0242050801967159,-0.00145861501938674,0.0076101023549586,-0.0240956058334576
"St7l",4544,1,1,0.0666818281095536,0.0666818281095536,0.0202251372838115,0.0105967417167693,-0.0980871161951382
"Wnt2b",4545,1,1,-0.000231943573591158,-0.000231943573591158,-0.000287885195626521,0.000323010503236683,-0.000952060375713259
"Gm40117",4546,1,1,0.000488736960949249,0.000488736960949249,0.000811212697097955,0.000193985464448528,0.000811212697097955
"Cttnbp2nl",4547,1,1,0.131980909787881,0.131980909787881,0.153825717578604,-0.00878285174530224,-0.250718451348948
"Kcnd3",4548,1,1,0.000296558018729392,0.000296558018729392,3.68738272107897e-05,0.000296558018729392,-0.0053583231675329
"Ddx20",4549,1,1,-0.176427168635097,-0.176427168635097,-0.208178505578739,-0.239861857386756,-0.0383890142245145
"Fam212b",4550,1,1,-0.044697484416194,-0.044697484416194,-0.111366085263597,-0.0125892589803762,-0.0152106919764648
"Gm43848",4551,1,1,-0.00416082933700578,-0.00416082933700578,-0.00434432110176337,-0.00188679706858881,-0.00108538085726216
"Rap1a",4552,1,1,0.0216837495594344,0.0216837495594344,0.00559339858481289,-0.0007992664948826,-0.254631450764256
"Gm5547",4553,1,1,-0.000189795081913163,-0.000189795081913163,0.00021498898201356,-0.000131046648451085,0.00056895329949495
"Adora3",4554,1,1,0.000184716402536955,0.000184716402536955,0.000184716402536955,-0.000100216631126533,0.000184716402536955
"Tmigd3",4555,1,1,0.000250346468124081,0.000250346468124081,0.000250346468124081,0.000250346468124081,0.000250346468124081
"I830077J02Rik",4556,1,1,-0.00180802306166136,-0.00180802306166136,-0.000751643520773466,0.000663289605974701,0.000848139722642183
"Wdr77",4558,1,1,-0.263360672885922,-0.263360672885922,-0.343463076591198,-0.0721680945192014,0.0977302485118812
"Ovgp1",4559,1,1,0.00205909586393319,0.00205909586393319,-0.00667968185005887,0.0113891536170195,0.00867265058068717
"Gm42722",4560,1,1,0.000276221720280242,0.000276221720280242,0.000276221720280242,0.000276221720280242,0.000276221720280242
"Dennd2d",4561,1,1,0.00822336694545195,0.00822336694545195,0.0108653959483546,-0.0006181664724801,0.00844508247007616
"Cept1",4562,1,1,0.151643741670689,0.151643741670689,0.159683262091949,0.0174560461072427,0.0854539615525448
"Dram2",4563,1,1,0.180570772924527,0.180570772924527,0.216900399200093,0.053081613326426,0.108048196536095
"Lrif1",4564,1,1,0.260130118784636,0.260130118784636,0.29630562852844,-0.0120784256043859,0.173438787676313
"Cd53",4565,1,1,0.00603112131391096,0.00603112131391096,0.0252012161276845,0.00354660813831689,0.0270200217431859
"Olfr266",4566,1,1,0.000459202082015343,0.000459202082015343,0.00092852938953997,-0.000485899575741915,0.00092852938953997
"Gm35507",4567,1,1,0.00490620239128729,0.00490620239128729,0.00948460100596416,-0.000693998630971807,0.00972030711886765
"Gm27008",4568,1,1,-0.000189088953031304,-0.000189088953031304,0,0,0
"Kcna3",4569,1,1,-0.000456262973024773,-0.000456262973024773,0.000494617803378302,-0.000902782415749735,0.000868673711584919
"AI504432",4570,1,1,0.0048384677994677,0.0048384677994677,0.023938991469725,-0.04905262915307,0.0431781178160256
"Kcna2",4571,1,1,0.00278625189423497,0.00278625189423497,0.00262120008656472,0.00130049888831558,-0.114146515267738
"Cym",4572,1,1,0.000329854746453692,0.000329854746453692,0.000509396660302212,-0.000162160315677865,0.000509396660302212
"A630076J17Rik",4573,1,1,-0.00025055815908082,-0.00025055815908082,0,0,0
"Prok1",4574,1,1,-0.00170996075204507,-0.00170996075204507,-0.000874722821596011,0.000542153026711907,-0.000959521198406056
"Lamtor5",4575,1,1,0.0824579776233088,0.0824579776233088,0.336244499780268,0.0104307163683131,0.0307204239281373
"Slc16a4",4576,1,1,0.00207111205969718,0.00207111205969718,0.00241076303330109,0.00164778455010351,-0.00291200009385513
"Rbm15",4577,1,1,-0.0950267211102137,-0.0950267211102137,-0.103710806729178,-0.242434736568619,0.00280885147847598
"Kcnc4",4578,1,1,0.000155604539646803,0.000155604539646803,0.000279025150831118,9.84959862670468e-05,0.000279025150831118
"Slc6a17",4579,1,1,0.00634343714784109,0.00634343714784109,0.0431133484650855,-0.0295655223872906,0.0312748141391958
"Strip1",4580,1,1,-0.0176468623886047,-0.0176468623886047,0.0292923824965491,-0.00168102750530641,-0.0466961970694152
"Gm36211",4583,1,1,-0.0145756414863584,-0.0145756414863584,0.0364515283048634,0.0123994594444845,0.0558214643740266
"Eps8l3",4584,1,1,-0.00132513771140801,-0.00132513771140801,0.000162335632686358,0.000265038562574745,0.000346066682167214
"4933431E20Rik",4585,1,1,0.0324440671169865,0.0324440671169865,0.051622720406203,0.0169903765975092,0.019901550567259
"Gstm5",4586,1,1,0.153379933549471,0.153379933549471,0.223145362580622,0.0912420966955489,0.175688206313084
"Gstm7",4587,1,1,0.00493380443331014,0.00493380443331014,0.00959899891831848,0.00395186767109104,0.00684898937739008
"Gstm6",4588,1,1,3.92771121421158e-05,3.92771121421158e-05,0.00183052008415304,0.000111212577805506,-0.010562409283197
"Gstm3",4589,1,1,0.000558000061704011,0.000558000061704011,0.000558000061704011,0.000239864031283512,0.000558000061704011
"Gstm2",4590,1,1,0.134813850579216,0.134813850579216,0.340655966907909,0.048159538100558,0.107014171677822
"Gm12498",4592,1,1,-0.000740500437311655,-0.000740500437311655,-0.000835438464342822,0.000171962667064193,0.000314339100173217
"Gstm4",4593,1,1,0.0269700524554768,0.0269700524554768,0.0588984175827949,0.00889892413929327,0.00553027332414664
"Ampd2",4594,1,1,-0.0712999835044431,-0.0712999835044431,-0.117666960682515,-0.0265397090016407,-0.0135589273208204
"Gm12500",4595,1,1,-0.00159515868689588,-0.00159515868689588,-0.00372441536956843,-0.00018172122261117,-0.0054766686549637
"Gnat2",4596,1,1,-0.00405143391913559,-0.00405143391913559,-0.00579010809357756,-0.00299716798353847,0.0203712159633218
"Gnai3",4597,1,1,0.0398379320589179,0.0398379320589179,0.0516477329915961,0.132539119750531,-0.104756576831259
"Gpr61",4598,1,1,0.000340984948937782,0.000340984948937782,0.000340984948937782,0.000208292521790205,0.000340984948937782
"Gm12524",4599,1,1,-4.63392418330194e-05,-4.63392418330194e-05,0.00162884324597513,0.000401484758721278,0.0019516978279603
"Amigo1",4600,1,1,0.00058054739491975,0.00058054739491975,0.0312812630380674,-0.0284985294199526,0.0476774683487901
"Cyb561d1",4601,1,1,0.0151553218683353,0.0151553218683353,0.0171218184016242,0.00948822290082437,-0.00210909339958758
"Atxn7l2",4602,1,1,-0.0275574246563614,-0.0275574246563614,-0.058533544467805,-0.0198758310429396,0.0232650925596293
"Sypl2",4603,1,1,-0.000698956087758895,-0.000698956087758895,-0.000489751654214898,-0.000492283885350036,-0.00115724417984455
"Gm40123",4604,1,1,0.000131422265567253,0.000131422265567253,0.000131422265567253,-7.33252420341327e-05,0.000131422265567253
"1700010K24Rik",4605,1,1,-0.000111059901174148,-0.000111059901174148,-0.0016506001680444,-0.000503077745082287,0.00010055924519091
"Sort1",4607,1,1,0.0165692785314866,0.0165692785314866,0.0305434706743333,0.00428219643278851,-0.0866186528687828
"Gm12525",4608,1,1,0,0,0,-0.000120608874196,-0.00210253103432604
"Mybphl",4609,1,1,-5.91902023306464e-05,-5.91902023306464e-05,0.000163288526617488,8.24348184119784e-06,0.000163288526617488
"Psrc1",4610,1,1,-0.171618824129641,-0.171618824129641,-0.0966454764383465,-0.0420614345288972,0.0993148719543699
"Celsr2",4611,1,1,-0.0112895990328415,-0.0112895990328415,0.00123906591729252,-0.00335834896205899,-0.0769496052880231
"5330417C22Rik",4613,1,1,0.000482919783114727,0.000482919783114727,-7.67096344023801e-05,0.000201934488105296,0.000482919783114727
"1700013F07Rik",4614,1,1,0.00528312101043003,0.00528312101043003,0.00638189403975359,0.00022199328442518,0.00685569591917465
"Tmem167b",4615,1,1,0.101769019611049,0.101769019611049,0.0876775859179326,0.0199027254221427,-0.0546919712221664
"Taf13",4616,1,1,0.0911847788238058,0.0911847788238058,-0.034855949806278,0.0559480372010365,-0.220103181983499
"Wdr47",4617,1,1,0.00489449517787868,0.00489449517787868,-0.0381591372615283,0.000433591544086426,-0.044543452234572
"Clcc1",4618,1,1,-0.127249477525087,-0.127249477525087,-0.0918665978012729,-0.122176449852989,-0.149309559133656
"Gpsm2",4619,1,1,-0.205605251500918,-0.205605251500918,-0.134355450346242,-0.163096199968241,-0.0767128874083291
"Aknad1",4620,1,1,0.00214849733648859,0.00214849733648859,0.0027034524725488,0.00145355460435739,0.00313783756549107
"Stxbp3",4621,1,1,0.057376360298504,0.057376360298504,0.0543589098017449,0.0463505329402835,-0.143623677441058
"Fndc7",4622,1,1,-0.00187307578467695,-0.00187307578467695,-0.00258170730543264,0.000576020821259618,0.000730892640911083
"Prpf38b",4623,1,1,-0.209781626896632,-0.209781626896632,-0.329263549001864,-0.196644324611431,0.217890194892673
"Henmt1",4624,1,1,0.000482462440284301,0.000482462440284301,-0.00236824720238013,0.000606937133873032,0.001337538029189
"Gm9857",4625,1,1,-3.29844124692576e-05,-3.29844124692576e-05,0.000167083385401583,4.4629210838124e-05,0.000167083385401583
"Fam102b",4626,1,1,-0.0851918342946166,-0.0851918342946166,-0.154103422690544,-0.0269297028578702,-0.074583379052256
"Gm43221",4627,1,1,-0.000539429527751887,-0.000539429527751887,-0.00098458711208346,5.96731943368041e-06,-0.00145170238569597
"Slc25a54",4628,1,1,0,0,0,-0.000137230495778575,0
"Vav3",4630,1,1,0.0210533312719132,0.0210533312719132,0.0412629547636927,0.101495568736748,0.405949342054301
"Ntng1",4631,1,1,0.000433491011117618,0.000433491011117618,0.000639258455703588,-0.000188484440253419,-0.00793793161846112
"Prmt6",4632,1,1,-0.125005338451753,-0.125005338451753,-0.145776284072027,0.0281292042708686,0.035924224649147
"C130013H08Rik",4633,1,1,-0.0103841228980404,-0.0103841228980404,-0.0230868570625888,0.0119265105914231,-0.021773504284465
"Amy1",4634,1,1,0.000337332337982966,0.000337332337982966,0.000165323191731041,-7.29964331149294e-06,-0.00595084968637934
"Rnpc3",4635,1,1,-0.0610601383009318,-0.0610601383009318,-0.10136465005296,0.00301906059293428,-0.0601353745750267
"S1pr1",4637,1,1,0.00099099659380214,0.00099099659380214,-0.00311330451140476,-0.00301219130992023,-0.159210841830297
"Gm9889",4638,1,1,-0.00171289908573181,-0.00171289908573181,-0.00196988213800108,-0.00042070819297457,-0.00868302934552194
"Dph5",4639,1,1,-0.0244025199332497,-0.0244025199332497,-0.00846821021106625,-0.0584862131830768,-0.132558366962297
"Slc30a7",4640,1,1,0.0327703601289094,0.0327703601289094,0.0537799645789572,0.0136353626798898,-0.0865244001368353
"Extl2",4641,1,1,-0.0118479605122401,-0.0118479605122401,0.0567259363198572,-0.00241400580423717,0.00149714174068227
"Gm43109",4643,1,1,8.38500978394894e-05,8.38500978394894e-05,1.32520629443358e-05,0.000552622353952871,0.00148633788931812
"Gm26544",4644,1,1,-0.000110521144713664,-0.000110521144713664,0.000150397251559483,-0.000143753706375233,0.000150397251559483
"Gpr88",4645,1,1,0.000212605956530399,0.000212605956530399,0.000326757597373739,0.000312386505809184,0.000652342078065519
"Cdc14a",4646,1,1,-0.0388942724971561,-0.0388942724971561,-0.0358982629349026,-0.0242822147425514,-0.0195165383760871
"Gm29151",4647,1,1,-0.000282860000110562,-0.000282860000110562,0.00017675808851243,0.00017675808851243,0.00017675808851243
"Rtca",4648,1,1,-0.0921694956128392,-0.0921694956128392,-0.101022108893096,-0.00732161980036961,-0.135926007154345
"Gm26530",4649,1,1,-0.000156724345323823,-0.000156724345323823,-0.00222383758786145,-0.000303916309896257,0.0015049739122608
"Dbt",4650,1,1,0.132853645958877,0.132853645958877,0.127938384064579,0.00750939057999073,0.0224043944088003
"Lrrc39",4651,1,1,0.000601913481197684,0.000601913481197684,0.00128576202679371,0.00133339188051163,0.000600005097606861
"Trmt13",4652,1,1,-0.00693739023925555,-0.00693739023925555,0.00871439892920706,-0.0184360618742262,0.0323914187342191
"Gm42893",4654,1,1,-0.00150299227605037,-0.00150299227605037,-0.00249600402860909,-0.00365325092850388,-0.00466914470351169
"Mfsd14a",4655,1,1,-0.0563242340191604,-0.0563242340191604,-0.043108235291723,-0.0511671201337174,-0.114207633653935
"Gm42457",4656,1,1,-0.000516685884916685,-0.000516685884916685,-0.000334475337975817,-0.000281269612402397,0
"Slc35a3",4657,1,1,-0.0531321921077263,-0.0531321921077263,-0.0751354438827533,-0.0754923670068854,-0.111564939835951
"Agl",4658,1,1,0.0447998450805796,0.0447998450805796,0.163942619379914,0.0287457317423357,0.037994847681297
"Palmd",4660,1,1,0.0208798626412059,0.0208798626412059,0.0241409573066002,0.0187392221829433,0.0239051133590801
"1700061I17Rik",4661,1,1,0.00139296051425113,0.00139296051425113,0.00139296051425113,0.000917478592937824,0.00139296051425113
"Plppr4",4662,1,1,-0.000163252783669926,-0.000163252783669926,0,-0.00162937188218238,-0.00343648328905994
"Plppr5",4663,1,1,-0.000341980334164754,-0.000341980334164754,-0.000396400424823563,-0.000113670658815168,0.000198925017713084
"Dpyd",4665,1,1,-0.0010455113937474,-0.0010455113937474,-0.00124403991882886,0.000880708603528667,0.00104450647082959
"Ptbp2",4666,1,1,-0.0699616211780434,-0.0699616211780434,-0.370886431511555,0.0136784552997611,-0.0929185006186757
"Rwdd3",4667,1,1,0.00666530181266481,0.00666530181266481,0.0186152529202308,0.00251938961659583,0.0310951836907151
"Tmem56",4668,1,1,0.00148566391756458,0.00148566391756458,-0.0137607020702077,0.00130223237292339,0.00448959890636996
"Alg14",4669,1,1,-0.0496673527332225,-0.0496673527332225,0.0556478450875526,-0.0478300228678054,-0.207555650274551
"Slc44a3",4671,1,1,-0.00050835811045051,-0.00050835811045051,5.64016835251098e-05,-0.000536634372430405,-0.00537766192395547
"A530020G20Rik",4672,1,1,0,0,0,-0.000146849568619543,0
"Gm43608",4673,1,1,0.000339082968806335,0.000339082968806335,0.000339082968806335,0.000339082968806335,0.000339082968806335
"Gm43607",4674,1,1,0,0,0,0,-0.00194894738718067
"Abcd3",4676,1,1,0.0600579990033751,0.0600579990033751,0.0663355387261733,0.0019581738419534,-0.198432066809977
"Arhgap29",4677,1,1,-0.0076525765452099,-0.0076525765452099,0.248119185038211,0.0379087763067208,0.178754149373294
"Abca4",4678,1,1,0.0176188922771676,0.0176188922771676,0.0270447841410032,-0.0103691206349924,0.0264383656348688
"Gm40190",4681,1,1,0,0,0,-0.000112045482295688,0
"Bcar3",4682,1,1,-0.0772395388409326,-0.0772395388409326,-0.094500081795882,0.0334180136073185,-0.00940273646306006
"Gm4610",4683,1,1,-0.000391027312978093,-0.000391027312978093,0.00308087285847017,0.00102846002665725,0.00333825850395712
"Gm42836",4684,1,1,0.000139410793163681,0.000139410793163681,-0.000333195520773055,0.000321353349330875,0.000321353349330875
"Fnbp1l",4685,1,1,-0.12716822219993,-0.12716822219993,-0.409476579856447,-0.158726912155439,-0.0798968499950279
"Gm43569",4686,1,1,4.96681905094259e-06,4.96681905094259e-06,-0.000115342192737162,1.8545886220965e-05,0.000173081050498777
"Gm43568",4687,1,1,-0.000203344452802647,-0.000203344452802647,0,0,0
"Pde5a",4688,1,1,0.00391167600002706,0.00391167600002706,0.187501386216031,-0.0816698972068314,0.296894473232108
"4933405D12Rik",4689,1,1,0.000429573209068996,0.000429573209068996,0.00201617588808855,-0.000979953563003527,0.000715984698623196
"Fabp2",4690,1,1,-0.000101308375351663,-0.000101308375351663,8.38392455880517e-05,8.38392455880517e-05,8.38392455880517e-05
"Usp53",4691,1,1,0.0301483569081473,0.0301483569081473,0.0367203375238,0.00686951744663625,0.0265172263135456
"Myoz2",4692,1,1,0.000142503776968825,0.000142503776968825,0.000142503776968825,0.000142503776968825,-0.0039447031177529
"Synpo2",4693,1,1,-0.00118770453202394,-0.00118770453202394,-0.0123720109894732,0.0289050841477458,0.146417699128968
"Sec24d",4694,1,1,0.00489876953144219,0.00489876953144219,0.0940785535207391,0.0410226104947348,-0.18547368891674
"Mettl14",4695,1,1,-0.117846947494054,-0.117846947494054,-0.175811874188198,-0.0743051555224348,-0.0191296053114321
"Gm35065",4696,1,1,0.00288555088418268,0.00288555088418268,0.00313819330453408,0.000716778194514785,0.00102438031047334
"Prss12",4697,1,1,0.0497167632189739,0.0497167632189739,0.0602650029693289,-0.0104260625936318,0.0116030160311963
"Ndst3",4698,1,1,-0.026576032493817,-0.026576032493817,-0.0856504490545855,-0.0108164669247225,0.00516523682455508
"Tram1l1",4699,1,1,0.00103279955052519,0.00103279955052519,-0.0182668107848793,-0.000759312411732983,-0.00348982084315451
"Gm42825",4700,1,1,0,0,0,0,0
"Ndst4",4701,1,1,-0.00407991251494134,-0.00407991251494134,-0.0255531808710475,0.00403641364171339,0.00558079090229504
"Ugt8a",4702,1,1,0.00059464140706859,0.00059464140706859,-0.00130635230258274,4.77591739018705e-05,-0.0743679802289087
"Arsj",4703,1,1,-0.0520991307661747,-0.0520991307661747,-0.0805898054843384,-0.0175001871675388,-0.21230775005481
"Gm17225",4704,1,1,0.000451274259372634,0.000451274259372634,-0.00291261628984044,0.000308578717510805,0.000451274259372634
"Gm15551",4706,1,1,1.46485891114606e-05,1.46485891114606e-05,0.000172447560363231,0.000172447560363231,-0.00228817192984441
"Ank2",4707,1,1,0.40319662325749,0.40319662325749,0.433045225127537,-0.101570202441182,0.242266622231646
"Gm16958",4708,1,1,0.000448161164203549,0.000448161164203549,-4.22458833786056e-05,-0.000105761881256132,-0.000911612256379522
"Zgrf1",4710,1,1,-0.122831623878244,-0.122831623878244,-0.101114135668255,-0.141435661308976,-0.119313211051897
"Neurog2",4711,1,1,0.000196804142790267,0.000196804142790267,0.000196804142790267,1.5207068139529e-05,0.000196804142790267
"Alpk1",4712,1,1,-0.00107524660112384,-0.00107524660112384,-0.00104910416036454,-0.00124088710849029,-0.0253749657192611
"Tifa",4713,1,1,0.0209019535178568,0.0209019535178568,0.0320535702116308,0.0159234766644189,0.0212395862338656
"Ap1ar",4714,1,1,-0.0975425287079795,-0.0975425287079795,-0.187443746069418,-0.0926651785015524,-0.0728690872958285
"Gm43653",4715,1,1,0.000463629044737394,0.000463629044737394,-0.00187563850301027,0.00186677386541617,0.00173092147534306
"Gm35585",4716,1,1,0,0,-0.000668434091923772,-0.000160634386900034,-0.00172223970872044
"Fam241a",4717,1,1,0.0690439306372306,0.0690439306372306,0.0930578459134354,0.0389478611275179,-0.105545337465727
"Gm43824",4718,1,1,0.000211038886396216,0.000211038886396216,0.000388515092236822,-6.96585779875544e-05,0.000388515092236822
"Pitx2",4719,1,1,-0.0308231986133981,-0.0308231986133981,-0.00899053802124322,-0.103090900152857,0.407242176337715
"Enpep",4720,1,1,1.52857483293997e-05,1.52857483293997e-05,-0.000208587888158852,0.000162297781758228,-0.000781227625540894
"Gm35986",4721,1,1,-0.00565811522409271,-0.00565811522409271,-0.0114309278364165,0.000320463937725061,0.00670283058159854
"Egf",4723,1,1,0.00109118586459295,0.00109118586459295,2.34723135379665e-05,-0.00116411843326014,-0.00673137640321275
"Gm42697",4724,1,1,0.000166805257921314,0.000166805257921314,-0.000212075355271382,0.000166805257921314,0.000166805257921314
"Lrit3",4725,1,1,0,0,-0.000580888500688918,0,-0.00145850623874793
"Rrh",4726,1,1,-0.00629895057459259,-0.00629895057459259,-0.00273340354001267,-0.00168233558395999,0.00233639993614895
"Pla2g12a",4728,1,1,0.138365517597337,0.138365517597337,0.275279865643633,-0.117991373933965,0.15579758153088
"Casp6",4729,1,1,-0.0373914881513725,-0.0373914881513725,0.0260721802924015,0.0591102466740804,0.0455524387543887
"Col25a1",4732,1,1,-0.00244250878315347,-0.00244250878315347,-0.000357662854598523,-0.000115237293424451,-0.000837403453304801
"Gm42997",4735,1,1,-0.00803546923598059,-0.00803546923598059,-0.00978079597685177,-0.000849423676371803,-0.00124057283551251
"Gm43522",4736,1,1,-2.67265636364438e-05,-2.67265636364438e-05,0.000146853852113281,-8.1547079054447e-06,0.000146853852113281
"Gm43352",4737,1,1,0.000644134234993562,0.000644134234993562,0.00427553584937955,0.00287435799734906,-0.0267688646609895
"Lef1",4738,1,1,-0.013936686484801,-0.013936686484801,0.00836392392074083,-0.00569834309754642,-0.171494724482032
"Hadh",4739,1,1,-0.0435236446899374,-0.0435236446899374,0.194244014965093,0.136255845818458,0.00920308671681824
"Cyp2u1",4740,1,1,0.000744621807658857,0.000744621807658857,0.00503940709971147,0.0123615142763161,-0.00913189738480139
"4930534D22Rik",4741,1,1,-0.000723655639062773,-0.000723655639062773,-0.000299379287264892,0.000509361076108199,8.15284065683662e-05
"Sgms2",4742,1,1,0.17942656908975,0.17942656908975,0.268795532698576,0.0465138847059368,0.0424875281154647
"Gm29865",4744,1,1,0.000682112970631896,0.000682112970631896,0.000897930342906913,-0.000215618758094336,-0.00481556804313518
"Dkk2",4745,1,1,-0.000572540727582699,-0.000572540727582699,0.00358210923830363,0.000503396262261501,-0.0908921053422594
"Gm42880",4746,1,1,-3.81291663117625e-06,-3.81291663117625e-06,0.000253069759474214,9.06737495843988e-05,0.000253069759474214
"Gimd1",4747,1,1,0,0,0,-0.000206606341285104,0
"Tbck",4749,1,1,-0.00767477758689522,-0.00767477758689522,0.0126394860210338,-0.0378884652619292,-0.0453191145041181
"Gm29811",4750,1,1,-0.0303118215823387,-0.0303118215823387,-0.0043730313489229,0.00216230428045219,-0.00602911059756142
"Gstcd",4752,1,1,-0.267551457957354,-0.267551457957354,-0.231759177985677,-0.12247074014145,-0.112650065096051
"Ints12",4753,1,1,-0.0743867164419493,-0.0743867164419493,-0.0183272663716388,-0.0461129464874538,0.0609093964864552
"Arhgef38",4754,1,1,-0.000119363283123637,-0.000119363283123637,0,0,0
"Gm43254",4755,1,1,0.00267896080247974,0.00267896080247974,0.00189708966983618,0.000979898615738938,0.00227460397496604
"Ppa2",4756,1,1,-0.140932914862472,-0.140932914862472,-0.256817573621148,0.00435757379341306,0.0897651833280093
"Tet2",4757,1,1,0.0472966942755961,0.0472966942755961,0.0500240966674666,0.0111454611360294,0.0285179454789678
"Gm42567",4758,1,1,0.000883720495630538,0.000883720495630538,0.00103148995031153,0.000854551288685341,-0.000110645087939794
"Gm26691",4759,1,1,-0.000267023879141553,-0.000267023879141553,-0.000350057647831276,-0.000175209615854594,0.000254503172432952
"Gm30648",4760,1,1,0.000230756394148379,0.000230756394148379,0.000466136176169199,-0.000234373332171901,0.000466136176169199
"Cxxc4",4761,1,1,0.00326780207674623,0.00326780207674623,0.00123151953333295,8.06483007373803e-05,0.010905650793717
"Bdh2",4762,1,1,0.0277201078738466,0.0277201078738466,0.0301435182770674,0.0149356512132325,-0.112968498196351
"Slc9b2",4763,1,1,0.00843471482829927,0.00843471482829927,0.00645576095244858,0.00119150194887741,0.00988090934040173
"Slc9b1",4764,1,1,-0.00133317040505585,-0.00133317040505585,-0.000562392741169552,-0.0006459033716071,-0.00803725834228737
"Cisd2",4765,1,1,0.196282884576043,0.196282884576043,0.227950628162802,-0.12120698538138,0.122604465260938
"4930539J05Rik",4766,1,1,0.00450363615649546,0.00450363615649546,0.00190790711951642,0.00143509664669291,0.00263418871115841
"Ube2d3",4767,1,1,-0.00727680694367328,-0.00727680694367328,-0.0926591434714781,0.0311044330222345,-0.0531824555472493
"Manba",4768,1,1,0.0183219138614932,0.0183219138614932,0.0501762614037042,0.0073158412501328,0.00382061415100654
"Nfkb1",4769,1,1,-0.106047320244621,-0.106047320244621,-0.120875372994357,0.0215733496420814,-0.0284479319246095
"Slc39a8",4770,1,1,-0.0185292985742884,-0.0185292985742884,0.0269695969825195,-0.0251080662710404,0.00286103184142991
"Gm31243",4771,1,1,0,0,0,-8.10281195924692e-05,0
"Bank1",4772,1,1,0.000316610827697599,0.000316610827697599,0.000316610827697599,0.000172995155582197,0.000316610827697599
"1700030L20Rik",4773,1,1,-0.000234382570180634,-0.000234382570180634,0,0,0
"Gm567",4775,1,1,0.00147931392597138,0.00147931392597138,-0.00828937570622561,0.00150455592391113,0.00246754542081251
"Emcn",4776,1,1,0,0,-0.000924935246806237,-0.000318270780984569,-0.022329858873518
"Gm21962",4778,1,1,0,0,0,0,-0.00303480162305779
"Gm43403",4779,1,1,-0.000474355643854402,-0.000474355643854402,-0.00209397343423201,-0.00215299086506758,0.00418415569386565
"Dnajb14",4780,1,1,0.0967018501343765,0.0967018501343765,0.117154596672727,-0.0444493400954724,-0.0753310237332807
"Gm40155",4781,1,1,0.000121083611256407,0.000121083611256407,-0.000112279438988199,0.000763745296715539,0.00103781406631825
"Gm43689",4782,1,1,0.00314058304276618,0.00314058304276618,0.00170430158740883,0.00146431679110368,0.001107419684497
"Lamtor3",4783,1,1,0.19017327588255,0.19017327588255,0.207107413058317,0.0482543249647984,-0.215301879919144
"Dapp1",4784,1,1,0.00718661604671764,0.00718661604671764,0.0196248354246411,0.00750007065010284,-0.0296826607739898
"Gm5105",4785,1,1,0.00360118630802881,0.00360118630802881,0.00278383896978621,0.00138315476608739,0.00794845375927784
"1110002E22Rik",4786,1,1,-0.131240024286811,-0.131240024286811,-0.153755101479211,0.00190747778178529,0.321359148293627
"Mttp",4787,1,1,-0.0511121578529057,-0.0511121578529057,-0.0434509627951892,0.00243701760173864,0.0206041415046178
"Trmt10a",4788,1,1,-0.241253668361448,-0.241253668361448,-0.326597308274846,-0.0328696654482677,-0.197911760972063
"0610031O16Rik",4789,1,1,0.00123558311931703,0.00123558311931703,0.00140036543726346,0.000660258434144286,0.00140036543726346
"Adh1",4791,1,1,0.000326769266098274,0.000326769266098274,0.000915176926680202,0.000299312522659548,-0.000203003697439413
"Adh6b",4792,1,1,0.00025217620018382,0.00025217620018382,0.000502864136762456,0.000502864136762456,0.000502864136762456
"Metap1",4794,1,1,0.0083015265376748,0.0083015265376748,0.0284250555207031,-0.0594082222796116,0.075589731919513
"Eif4e",4795,1,1,-0.247608078278406,-0.247608078278406,-0.273690071786052,-0.0569407944903819,0.204895528104654
"Rap1gds1",4797,1,1,0.00913637302838632,0.00913637302838632,0.0100912562221772,-0.109762774745931,-0.277218663179301
"Stpg2",4798,1,1,-0.000404855067550611,-0.000404855067550611,-0.000140427323055976,0.000152790300912147,0.000152790300912147
"Gm15688",4799,1,1,-0.000233751205912956,-0.000233751205912956,0,0,0
"Unc5c",4800,1,1,-0.0023427136338113,-0.0023427136338113,-0.00784303779814175,0.00262307993194541,-0.0825279430956271
"Bmpr1b",4801,1,1,-0.0427064822499775,-0.0427064822499775,-0.0408233022113534,-0.00293025275162376,-0.0954013990377584
"Gbp5",4803,1,1,0.00018490545566375,0.00018490545566375,8.29083985381726e-06,-9.56354461520992e-05,-0.00300058037389751
"Gbp7",4804,1,1,-0.000281919464023281,-0.000281919464023281,0.00352981165022305,0.000964261175219837,-0.078197378856047
"Gbp3",4805,1,1,-0.00305580781520676,-0.00305580781520676,0.0012989669814299,0.00119140625800406,-0.0220525039529415
"Gbp2",4806,1,1,0.00202485180993669,0.00202485180993669,0.00524309060427791,0.00340875517369063,-0.0115294683929387
