"","Top","p.value","FDR","summary.AUC","AUC.1","AUC.2","AUC.3","AUC.4"
"Rps23",412,1.48922774661163e-08,4.42675004624709e-07,0.216044569659128,0.390981311100696,0.388249084302767,0.216044569659128,0.279842802151031
"Tnnt3",413,1.95364603650284e-11,6.34154092783976e-10,0.208892024667036,0.351009430782007,0.208892024667036,0.478416964897586,0.484546961226921
"Myl12b",413,4.61230890241746e-07,1.27749678106726e-05,0.730577760358744,0.640446297164188,0.696452517212177,0.707608695652174,0.730577760358744
"Tmem176b",414,2.04722999511465e-11,6.63530673567204e-10,0.261353180157084,0.356225220558611,0.261353180157084,0.391945734663316,0.408489388573375
"Slc48a1",414,1.78436298660461e-08,5.28215623586216e-07,0.279280438589812,0.352685758450293,0.627553824364089,0.279280438589812,0.303850571479616
"Stmn1",416,5.83257756353356e-07,1.61340490674557e-05,0.321038232786839,0.332045912368549,0.343057240629217,0.554350491129217,0.321038232786839
"Racgap1",416,2.16279240201983e-08,6.36736734389451e-07,0.733044493515064,0.420306356527959,0.460417750551407,0.733044493515064,0.50165024050424
"Wdfy1",417,2.85292692938608e-11,9.23275796200269e-10,0.743339931727038,0.691106123019495,0.743339931727038,0.531857407548415,0.566564285197661
"Acot2",417,6.02495502491432e-07,1.66448083557357e-05,0.233452931209173,0.487587051791191,0.516750795314059,0.293639686286454,0.233452931209173
"Akirin2",419,6.49222215469291e-07,1.78668942443921e-05,0.271071398324599,0.37453919077806,0.350165343673027,0.335799639584761,0.271071398324599
"Rps2",419,6.26582933427783e-08,1.80612601648219e-06,0.219694916114622,0.415530286212312,0.404278103975471,0.219694916114622,0.247688612382337
"Anp32e",420,3.95195098053323e-11,1.27511150003082e-09,0.255556992011791,0.349476661486725,0.255556992011791,0.575225894058225,0.506575152861293
"Aco2",420,6.26911451285813e-08,1.80612601648219e-06,0.263668367217442,0.269803080009538,0.287263564828433,0.263668367217442,0.270696624656986
"Uap1l1",421,6.45560338703359e-08,1.85736685150201e-06,0.288409731211452,0.44689195300231,0.62637747138806,0.288409731211452,0.332605834538276
"Id1",421,4.24163611505598e-11,1.36653070107964e-09,0.251751051782561,0.322047310130485,0.251751051782561,0.430564481332014,0.484792998207886
"Psmb10",423,9.07744140870916e-11,2.90275804690684e-09,0.266954138197791,0.368990733660574,0.266954138197791,0.430964745298104,0.433863343148025
"Mapk6",423,1.51728264571214e-06,4.11770993926493e-05,0.277578705561116,0.301941902436217,0.384815285103995,0.303341074646565,0.277578705561116
"Pcdh7",424,2.1404262432019e-07,6.01359179894884e-06,0.716150606678859,0.658693668138428,0.716150606678859,0.695304956978604,0.706814482552702
"Fbl",424,9.56040452722806e-11,3.04814023452556e-09,0.238033127355977,0.361318500612549,0.238033127355977,0.385027792583568,0.397770707133774
"Hacd1",426,9.80758168295023e-11,3.12232197335461e-09,0.253786312537751,0.323348544272054,0.253786312537751,0.416015634914592,0.465652341091329
"Chac1",426,1.90333180904399e-06,5.15889217411028e-05,0.24972629931326,0.546143081489521,0.50054381790527,0.306575039975634,0.24972629931326
"mt-Nd5",426,1.20883943090333e-07,3.4503227310969e-06,0.242335465367141,0.280726342879225,0.331884373531194,0.242335465367141,0.276721748865479
"Actl6a",427,9.88843694722528e-11,3.14341287357807e-09,0.255545477099456,0.295997303141675,0.255545477099456,0.44856163862027,0.378563286213336
"Atp5b",427,1.45065493640584e-07,4.1186734678615e-06,0.227064519404046,0.29400162798155,0.232733127251296,0.227064519404046,0.284764932682922
"Nop58",428,1.14033963359293e-10,3.60900724331668e-09,0.234710290039706,0.318956282939904,0.234710290039706,0.537744739714206,0.435140509988916
"Gng2",429,1.00827475388142e-06,2.75020037747553e-05,0.726507815133651,0.726507815133651,0.65343882388779,0.709324602147263,0.724727272952067
"Spp1",430,1.73863654312568e-07,4.91039331294066e-06,0.358328637782685,0.373666822887118,0.451561997858226,0.358328637782685,0.435124437221315
"Dynlt3",431,1.32074037510925e-10,4.17381110319032e-09,0.739790459999812,0.675998454239741,0.739790459999812,0.604499987309323,0.669219351859465
"Tead1",431,3.13893793622944e-06,8.39168736963896e-05,0.708114522178256,0.670427139603529,0.670431170658328,0.693439173583086,0.708114522178256
"Adarb1",431,1.02018288597368e-06,2.77915897329615e-05,0.258028169014084,0.258028169014084,0.27783651546191,0.433200461940658,0.430358088898478
"Rps24",431,1.76996347898231e-07,4.99231769740213e-06,0.218736389248458,0.416980998659793,0.434234671819764,0.218736389248458,0.270399742093898
"Snrpe",432,1.81695099593116e-10,5.70840910707073e-09,0.213444602280162,0.347984838394054,0.213444602280162,0.477663646285439,0.41302391813274
"Slc25a33",432,3.29519174763735e-06,8.79848903237014e-05,0.279086763890426,0.50647953100976,0.545874625634498,0.321999035508515,0.279086763890426
"Cdca3",432,2.06023351093244e-07,5.80344049591323e-06,0.720225386431128,0.399176471555545,0.422864480996731,0.720225386431128,0.549852934176453
"Atic",433,1.18633570601332e-06,3.2236276173122e-05,0.269401675669898,0.269401675669898,0.285975726564798,0.348937409578923,0.342130803891835
"Igfbp2",433,1.99553327256731e-10,6.25121856752855e-09,0.218178801465116,0.446215929552798,0.218178801465116,0.466546359044646,0.47057648071917
"Oat",433,1.11044195983903e-09,3.40615321120974e-08,0.729413953770767,0.664594690149067,0.729413953770767,0.718651996243559,0.681323227683735
"Dcn",433,8.82896338076547e-07,2.41740611854267e-05,0.779920409790911,0.779920409790911,0.780826467130683,0.775125130079444,0.775545964097146
"Nradd",434,2.37448301460023e-07,6.65380845797027e-06,0.285436432396761,0.448736176545555,0.597312000736954,0.285436432396761,0.356653322148336
"Degs1",435,2.35965543542246e-10,7.38112567234399e-09,0.736050468813954,0.691751066821243,0.736050468813954,0.636503591461712,0.64395388846612
"Bicc1",435,2.69754496689121e-07,7.519930729594e-06,0.774646183913297,0.752802512682634,0.767857273708419,0.774646183913297,0.757081599586559
"Samd4b",436,2.57608319514991e-10,8.04642764046752e-09,0.732247145610254,0.694874160315072,0.732247145610254,0.674351633290185,0.655381008046893
"Hgsnat",436,3.13544699157322e-07,8.72936024652615e-06,0.29285832127719,0.504783799116943,0.605842457156675,0.29285832127719,0.315969592796433
"Manf",436,4.58418649212344e-06,0.000121647691118358,0.721033472774895,0.569079532654185,0.631594250080866,0.678761136069443,0.721033472774895
"Tmem59",437,2.64412186259054e-10,8.2350429239958e-09,0.748588899833871,0.663920640010524,0.748588899833871,0.598587781415772,0.673384207764012
"Klf3",438,2.99710447544263e-10,9.32090829710996e-09,0.756308078339089,0.733000830435033,0.756308078339089,0.654440848752506,0.655728272554575
"Fads3",438,2.22622212975913e-06,5.99631119581304e-05,0.712094258487293,0.712094258487293,0.611165748788579,0.516770349501256,0.4735572063799
"Nsmce3",439,2.27708677235234e-06,6.12564805347433e-05,0.281221808375061,0.281221808375061,0.37014528678936,0.362669230183507,0.345640694516652
"Hnrnpm",439,3.65765511613382e-10,1.1358787266135e-08,0.236808359407631,0.341010006331039,0.236808359407631,0.417232543973197,0.433993316201412
"Socs5",440,5.61526076700624e-06,0.000147914353692462,0.727646489367555,0.670765397992156,0.699251426017212,0.709253280540115,0.727646489367555
"Bhlhe40",441,2.60942883941959e-06,6.99346426564744e-05,0.774837982947304,0.774837982947304,0.770984880920104,0.749783750856621,0.754428974749064
"Ak2",443,8.58699149777522e-10,2.64378603753391e-08,0.246322555724325,0.282554615492136,0.246322555724325,0.526693190182492,0.438929201313269
"Asah1",443,4.3283539409792e-06,0.000115000623659029,0.715273098016,0.715273098016,0.705732489743877,0.600926292545496,0.645744456595182
"Vegfb",444,8.48937050700299e-06,0.000221992396939503,0.281976152958347,0.335389030035437,0.352865852318109,0.339226122490419,0.281976152958347
"Plk4",445,1.2107229856699e-09,3.70639678159345e-08,0.283095951670866,0.306631147069222,0.283095951670866,0.506611335313079,0.319085236977504
"Cdc20",446,8.59848113902433e-07,2.36030500756304e-05,0.708858346658545,0.345947559260995,0.344845454174313,0.708858346658545,0.531091841648621
"Smarcc1",446,4.75135368952394e-06,0.000125928427034784,0.259214622234281,0.259214622234281,0.269026560715516,0.396304855453184,0.343739780656177
"Cenpe",447,8.7337810854523e-07,2.39439111770725e-05,0.73126208787025,0.368760842932669,0.398055340668681,0.73126208787025,0.474929728005499
"Gna11",448,9.20817183687851e-07,2.51803133546966e-05,0.728952511485063,0.663853218552412,0.673152353805103,0.728952511485063,0.711262775532055
"Hnrnpc",448,3.26111084604368e-09,9.88484035460651e-08,0.231092775648682,0.335658386982725,0.231092775648682,0.32301149775375,0.361629543725037
"Myl9",449,1.43913566822318e-05,0.000372255273026816,0.760899190983425,0.646335972636755,0.574911309004766,0.752577349678926,0.760899190983425
"Otud4",449,5.57779933745334e-06,0.000147107621986928,0.283687131545842,0.283687131545842,0.293574260193053,0.427240285286429,0.371683214405156
"Orc6",449,9.98341072056746e-07,2.72656068676817e-05,0.705879083225463,0.404870131471843,0.393678365468662,0.705879083225463,0.520673751872323
"Tmem47",450,1.98740946043102e-05,0.000511004050154551,0.281804297981693,0.37110086085691,0.384394467398666,0.303468362141171,0.281804297981693
"Pgk1",450,5.15766806889253e-09,1.55896312514939e-07,0.226530776743646,0.296816062751289,0.226530776743646,0.335863981319323,0.36888964375947
"Uhrf1",450,5.65386766225404e-06,0.000148749249339082,0.297874579643653,0.297874579643653,0.333387331293449,0.654521053833854,0.397882443777768
"Aars",451,2.31364748559153e-05,0.000591354008757903,0.283067555696776,0.577777887406165,0.484804241256256,0.31854742506155,0.283067555696776
"Sept11",453,1.08495573936756e-05,0.000281996768924267,0.707425442270108,0.602462527646909,0.479266876935945,0.707425442270108,0.708094431218755
"Nme4",454,8.02853678231855e-09,2.40979274884627e-07,0.260149610115536,0.277063055507593,0.260149610115536,0.329916622249296,0.29592005158122
"Tcof1",454,7.67715478121734e-06,0.000200997625360801,0.274606582551977,0.384924561966075,0.274606582551977,0.4760629711414,0.279481783063383
"Incenp",454,1.03026855304117e-05,0.000268106523941947,0.302307787178412,0.302307787178412,0.371834315066844,0.696435823244245,0.349012112066754
"Lrrfip1",455,2.15006891170799e-06,5.79845025675033e-05,0.278311759181705,0.394173963806188,0.411418658135861,0.278311759181705,0.317617515113038
"Fgfr1",456,9.27873647134527e-09,2.77344010555308e-07,0.714034479834772,0.600806426416056,0.714034479834772,0.517527729130181,0.554038499223871
"Twist1",456,7.42243777657861e-06,0.000194565509609925,0.77251884923082,0.77251884923082,0.774203298917703,0.764898220767025,0.762902877829039
"Ndufb9",456,2.33064492874743e-06,6.26189881542739e-05,0.238056549658621,0.298212673589699,0.338681835644516,0.238056549658621,0.29906768675165
"Khdrbs3",456,2.90215700592672e-05,0.000740015650764797,0.301746429836497,0.359077148236764,0.405043322240634,0.3565678062895,0.301746429836497
"Tram1",457,3.14971055803206e-05,0.000801240199993003,0.717303663416465,0.675608889765916,0.684076865180266,0.707258306048377,0.717303663416465
"Tubb2b",457,1.03776064221017e-08,3.0975931735097e-07,0.709211301781776,0.602841074467823,0.709211301781776,0.494114444529049,0.451720960681683
"Ltbp2",458,2.25808278372259e-05,0.000578526185577309,0.77551150037431,0.772826685742006,0.753800706178169,0.77334094773979,0.77551150037431
"Gars",459,3.46246626125078e-05,0.000877688296918469,0.260384553328516,0.582492620639188,0.546009402449326,0.310552932815554,0.260384553328516
"Chst2",459,1.62587584642552e-08,4.82627228840326e-07,0.287032743176629,0.451719329403156,0.287032743176629,0.555861443183837,0.55805329111553
"Ctsd",460,1.87049949875011e-08,5.52953567480786e-07,0.734428698092607,0.468528978893795,0.734428698092607,0.370707378359857,0.511300855627601
"Agpat5",460,4.13273700010184e-06,0.000110075040815831,0.275552375578755,0.278199682625819,0.275552375578755,0.379706718444631,0.327613849285658
"Ddit3",461,4.09298508851176e-05,0.00102903191693764,0.28722483885505,0.615394292198022,0.594311057560953,0.331193304398589,0.28722483885505
"Mgl2",461,1.70477278605296e-05,0.00043990905430031,0.224966330381589,0.224966330381589,0.283641863196561,0.254998604025483,0.239754074292041
"2010107E04Rik",461,2.04394303045857e-08,6.03397777208489e-07,0.231702280894771,0.349139060868421,0.231702280894771,0.362414401380746,0.421079774709253
"Gpd2",462,3.12666559048557e-08,9.16743462845231e-07,0.278376669531437,0.354920697565428,0.278376669531437,0.401484809259118,0.385376748763479
"Mrps5",463,3.93522255195189e-08,1.15067832256191e-06,0.25863880127669,0.343476645042467,0.25863880127669,0.422712505393538,0.375598324228523
"Sh3pxd2a",463,8.55789724737428e-06,0.000223512750801871,0.721785959034493,0.698051684303133,0.712950507859974,0.721785959034493,0.716341151910527
"Tomm40",464,4.11230697287294e-08,1.20082711483309e-06,0.237994657080677,0.278074870707021,0.237994657080677,0.386597629381456,0.315431618719334
"Lamb1",464,4.24819900989042e-05,0.00106556516190969,0.699728401136716,0.65557090352976,0.555299319678043,0.684267494098835,0.699728401136716
"Ddah1",465,4.9547481664285e-06,0.00013115760798242,0.730503439173583,0.667641317842842,0.67605306490328,0.730503439173583,0.708302140830826
"Ero1l",465,4.27554378725778e-05,0.00107117552788795,0.289382916997137,0.540873190103845,0.586256376382705,0.321576562856925,0.289382916997137
"Rps7",466,5.13961998467541e-06,0.000135884228120638,0.226244447828625,0.406383003214852,0.387017773790594,0.226244447828625,0.287143702287835
"Cacybp",467,5.74250350806314e-08,1.66108088705681e-06,0.23047620443366,0.263888738149857,0.23047620443366,0.412878626361075,0.408947771541681
"Pepd",467,1.77540826009705e-05,0.000457587558868846,0.284947255042221,0.284947255042221,0.286002420225211,0.347979390339856,0.369151444416351
"Tmem158",468,6.84656331765415e-08,1.96722148410193e-06,0.279373756258617,0.334898333374444,0.279373756258617,0.363153887154496,0.378158376106471
"Lbx1",469,3.13774251356963e-05,0.000799140315201561,0.225378587931559,0.225378587931559,0.242568432600601,0.286627579380187,0.268257118536043
"Dstn",471,3.64822499309028e-05,0.000921883047635439,0.727851639903637,0.727851639903637,0.663844902505331,0.67846062082794,0.711436948696344
"Mex3b",471,5.55564235215702e-05,0.00138383077616633,0.271677372572317,0.383130986737706,0.423151306994891,0.320750780476662,0.271677372572317
"Wwtr1",472,1.31170187354911e-07,3.73401270114424e-06,0.715053287873855,0.604313986663707,0.715053287873855,0.503054392243458,0.561007589437224
"Ninj1",473,1.28444128190018e-05,0.000333041696720166,0.300577298916216,0.345095088922326,0.499878570015378,0.300577298916216,0.348101682509676
"Mcm5",474,1.29486986653768e-05,0.0003353416895037,0.732965176781137,0.358348503161409,0.355829110326469,0.732965176781137,0.483192212373187
"Ppp1r18",474,1.65922486125372e-07,4.69844450513702e-06,0.721296202277231,0.644761270483379,0.721296202277231,0.654529429680956,0.680716789798491
"Hax1",475,9.32750255419311e-05,0.00229676410147357,0.287307675426531,0.474974963617079,0.462577320019303,0.330936698900987,0.287307675426531
"Auts2",475,1.71098392546603e-07,4.83864455452753e-06,0.272015203871523,0.284583508053575,0.272015203871523,0.398514429300236,0.309660413329764
"Rai14",475,5.17991585384877e-05,0.00129473831696492,0.698756978532021,0.698756978532021,0.644470800799344,0.661056245082362,0.670908074278441
"Hspa5",476,0.000108653915161419,0.0026662952202838,0.711563058103673,0.675769879052482,0.686110555720137,0.594921571613493,0.711563058103673
"mt-Nd6",476,6.51288850260466e-05,0.00161479116894649,0.293696751436817,0.293696751436817,0.356490956083171,0.332039391862738,0.307611599098194
"Jmjd1c",477,2.05524974871191e-05,0.000527816585227077,0.29310096702962,0.297064864375982,0.294895334680927,0.29310096702962,0.296086961090921
"Clic1",478,2.5716778958108e-07,7.17835019400056e-06,0.736254073400239,0.545616865231083,0.736254073400239,0.507059189319526,0.581403776976749
"Mfge8",479,0.00013492566978137,0.00329390532531559,0.690282250162737,0.643425667842431,0.687503336707552,0.677478108581436,0.690282250162737
"mt-Atp8",479,3.35556367032033e-05,0.000851592992322687,0.283455544556968,0.319867130394744,0.391504402360348,0.283455544556968,0.310366533283302
"Akap13",480,0.000142819932764691,0.00347695449437661,0.709661680605671,0.700502700969389,0.62464526218932,0.698755171451052,0.709661680605671
"Atp5l",480,3.64966477666184e-05,0.000921883047635439,0.236859564963578,0.283308420282348,0.309342100717798,0.236859564963578,0.309851122899181
"Rbms1",481,3.20834413444093e-07,8.92077184978078e-06,0.73726843249592,0.676895159632635,0.73726843249592,0.624695550648494,0.626579535781381
"Hjurp",482,3.70589045362724e-05,0.000934987906828979,0.727935988223051,0.470285061213751,0.434679827862529,0.727935988223051,0.464746084271993
"Gmnn",483,3.88569954588983e-05,0.000979205385563173,0.722411609431711,0.31891221232826,0.352721392508817,0.722411609431711,0.389849459985918
"Ass1",484,4.40315268416113e-05,0.00110186335948642,0.322791949034239,0.37032798072733,0.368169694216269,0.322791949034239,0.353206486227184
"Sat1",484,6.11734644298073e-07,1.68783862563318e-05,0.713839511432738,0.678458515247938,0.713839511432738,0.324755958273053,0.342794578284578
"Idh3a",485,6.39906049023156e-07,1.76330577221861e-05,0.252305599492506,0.276760645601572,0.252305599492506,0.464227264651387,0.461009320350658
"Exosc2",486,8.38468009129506e-07,2.30455555868149e-05,0.302029346277491,0.314695575672365,0.302029346277491,0.537706413868372,0.419466007023799
"Ezh2",486,5.35849629152356e-05,0.00133782133050903,0.698783471661717,0.34828412389104,0.344561506904237,0.698783471661717,0.414438939864976
"Sorbs1",486,0.000115932703818569,0.00283843881556249,0.766070204827534,0.75985529052893,0.764502508680674,0.766070204827534,0.764795446214029
"Btg1",487,0.00024107833147978,0.00579045398635752,0.302855141709265,0.441922169326525,0.445587590274296,0.312416051168811,0.302855141709265
"mt-Cytb",487,5.70816135399179e-05,0.00142017734681222,0.237265920454834,0.360209170962729,0.53040277069727,0.237265920454834,0.281222896522904
"Phlda3",488,0.00031403740695908,0.00747610512739641,0.701035240779331,0.619021402201886,0.596784670092528,0.676551435315617,0.701035240779331
"Lsm8",488,5.91822163492302e-05,0.00147073958204594,0.708207187999695,0.484117642222277,0.434740804557393,0.708207187999695,0.542904398560127
"Rps15a",489,6.3224872679621e-05,0.00156939156278907,0.227933450087566,0.422734186790327,0.398604916030119,0.227933450087566,0.296824453850448
"Vmp1",489,0.00014135899884311,0.00344528540668467,0.712726375767741,0.712726375767741,0.693849100214282,0.579616487728115,0.642738849053839
"Rhobtb3",489,1.04755995514057e-06,2.8501312003262e-05,0.281161446398606,0.359460628335101,0.281161446398606,0.433308586512348,0.402655901209352
"Mcm6",490,6.56379247639926e-05,0.00162553944631287,0.704918652757684,0.330166826998183,0.381090210963662,0.704918652757684,0.492154325769036
"Ptcd3",490,0.000144924463697151,0.00352420269291118,0.290436183945471,0.290436183945471,0.2978127947425,0.419367623543745,0.393431214427411
"Hnrnpu",491,1.96889562966319e-06,5.32988715043791e-05,0.238566215456572,0.27236986425265,0.238566215456572,0.437919871062717,0.388793293699537
"Colgalt1",491,2.56078818783239e-06,6.87166117086545e-05,0.719415869433456,0.695133321822353,0.719415869433456,0.710009898728394,0.649116337782811
"Bri3",492,7.08040969859099e-05,0.00174945461680111,0.264625498109089,0.451965499946556,0.526418872731955,0.264625498109089,0.282910691666826
"Lsm3",492,2.01699470729653e-06,5.45323405725235e-05,0.254659352254777,0.296360392359998,0.254659352254777,0.639468895149623,0.396926268651365
"Cstb",493,2.0245634712542e-06,5.46682941842682e-05,0.725344217368047,0.520044563939386,0.725344217368047,0.301669077895378,0.399351865646499
"Tmem97",493,9.31360336907721e-05,0.00229596859227847,0.698727378867484,0.485436307277406,0.415201568540422,0.698727378867484,0.599344231081889
"Gpr137b",493,0.000477615563913033,0.0112953456604092,0.282350462988434,0.427117074895373,0.550136451711168,0.320508896164877,0.282350462988434
"Dusp18",494,0.000482542922258354,0.0113993482216488,0.260515762748641,0.403673811696801,0.487535369100047,0.273749333739435,0.260515762748641
"Eps8",495,1.2011198328649e-05,0.000311813026816472,0.274666250734076,0.280457314817099,0.274666250734076,0.284131196223254,0.292424688265581
"Thyn1",495,0.0001349948653375,0.00329390532531559,0.287039011142415,0.34796033644952,0.335488017686905,0.287039011142415,0.280016357131951
"Serp1",496,2.77829526305771e-06,7.43677765625185e-05,0.718549372280256,0.692715522557411,0.718549372280256,0.597108682961496,0.661297641074081
"Dnajc9",496,0.00022437564368556,0.00540737763466621,0.287330685807783,0.287330685807783,0.29728258536999,0.628502880783776,0.362265808957848
"Wars",496,0.000514009841334564,0.0121161071143058,0.292915525860774,0.461324256102875,0.483568743503234,0.348024949871824,0.292915525860774
"Tln2",497,0.000102301534016859,0.00251615007265922,0.705111043427498,0.637785122879718,0.553448035817658,0.705111043427498,0.697068358098789
"Hnrnpa3",498,3.75617731764653e-06,0.000100169382965392,0.258198879284987,0.406714190572507,0.258198879284987,0.528918754283104,0.48802501540822
"Smad7",498,0.000534564774157264,0.0125730803329382,0.702982054754974,0.693812847898835,0.641087510193314,0.684832356151171,0.702982054754974
"Cks1b",499,0.00010766286834437,0.00264499154068401,0.683056422751847,0.424424163192817,0.369371694042498,0.683056422751847,0.468582684807464
"Tex264",499,0.000629906881005272,0.0147350282457766,0.294789703290528,0.507117732665696,0.617538205955722,0.317990304322445,0.294789703290528
"Dnaja1",500,4.155753474547e-06,0.000110551261465669,0.233989037803457,0.296304481882539,0.233989037803457,0.349958374578035,0.415805897840253
"Denr",501,5.36117304563062e-06,0.00014156785903683,0.260016403516026,0.427306841633573,0.260016403516026,0.471168176857281,0.480904161177714
"Atp5f1",502,5.78599439719801e-06,0.000152039542639925,0.227564240125701,0.249711485492053,0.227564240125701,0.251258026853473,0.313660987003931
"Srsf7",502,0.000313263606410431,0.007474219593746,0.2582947304375,0.2582947304375,0.282998336618573,0.611144191476941,0.463655145171092
"Lims1",503,6.72492694117979e-06,0.000176496527684305,0.721040257180333,0.704772945906613,0.721040257180333,0.574001243686388,0.581309349467095
"Heatr5a",503,0.000335319535931975,0.00797393561634478,0.704687271322036,0.704687271322036,0.700108240175948,0.70377496890784,0.683805079365472
"Panx1",504,0.000835140213392051,0.0193884061838299,0.286561682645676,0.376428800473595,0.496247185389042,0.334383359983756,0.286561682645676
"Hspa4",505,0.000470289877505721,0.0111343327324539,0.255273591343743,0.255273591343743,0.281690347258352,0.45027551460697,0.476061776300457
"Aldh2",506,0.000167194708036839,0.00405202399961803,0.294320287316937,0.421278541065424,0.625989104799311,0.294320287316937,0.367133075715717
"Slf2",506,8.94854725319574e-06,0.000233432345983061,0.275945452813459,0.289526816473858,0.275945452813459,0.432151069824107,0.346532269480967
"Got2",507,0.000550008469180777,0.0129081049784509,0.274224941006224,0.274224941006224,0.28942575132186,0.361048503769131,0.324198231624654
"Sdhb",508,1.01529178508164e-05,0.000264528989185739,0.261643669990987,0.321522080527532,0.261643669990987,0.304064823980304,0.325366289100871
"Slc38a2",508,0.00107104548349102,0.0246523741713478,0.287566076074882,0.414824991983424,0.359849123244107,0.340219548719511,0.287566076074882
"Sec23a",509,0.000587586098478584,0.0137600004628483,0.721263247905413,0.721263247905413,0.68244148592616,0.688010990126653,0.698841153455985
"Krtcap2",510,0.00123062641584457,0.0282348732360244,0.246679428032019,0.462078883105991,0.528219124594492,0.277557425315363,0.246679428032019
"Cenpa",510,0.000659387337997174,0.0154078989153498,0.31553423283425,0.31553423283425,0.316100045745606,0.667346252442955,0.574982088136876
"Gchfr",511,0.000735404954221473,0.0171469664353199,0.245681162280161,0.245681162280161,0.365806520162088,0.27181844716871,0.274531679734033
"Rpl26",511,0.000240455812584383,0.00578195479623297,0.229981598517729,0.391479407677824,0.358911442996473,0.229981598517729,0.298659994819623
"Aamdc",512,0.000752534760708537,0.0175273815857234,0.292741833370333,0.292741833370333,0.35740089586018,0.415481991928729,0.430998063231504
"Grn",512,1.55672830524015e-05,0.000402189073914446,0.724378011542129,0.589148105210363,0.724378011542129,0.446095078555293,0.450888576774974
"Crim1",512,0.00130780599902711,0.0299099818332226,0.739321500479401,0.734723037583352,0.680962604798787,0.737204497576081,0.739321500479401
"Gclc",513,0.00131246267161766,0.0299846169383054,0.297917556593142,0.402896491617539,0.460114175589851,0.372772532297774,0.297917556593142
"Mtss1",513,0.000784848129637543,0.0182602341599239,0.272583310722478,0.272583310722478,0.346829159526549,0.289494403411254,0.297406164400922
"Tln1",514,1.84925483532169e-05,0.000476050398456436,0.743199135753489,0.641037961569769,0.743199135753489,0.645514353156171,0.711765358611263
"Srm",515,0.000291411451116262,0.00698381496600565,0.701338866468692,0.606828642608717,0.512401560584664,0.701338866468692,0.623387082316679
"Txndc5",515,0.000733990565160557,0.0171325498403691,0.707176302729139,0.678036884470865,0.707176302729139,0.694490469301251,0.705637306871788
"Ly6e",516,0.000960604710906435,0.0222053426245085,0.302566126472789,0.302566126472789,0.423148951671913,0.445729079418259,0.414876922782097
"Ndufs8",516,0.000300439393028122,0.00719216482464762,0.276245716896368,0.325479720118728,0.384939070411595,0.276245716896368,0.299713688372527
"Ndufs7",517,0.000304125085806163,0.00727230663514936,0.265247848930176,0.269463012752522,0.290794455674392,0.265247848930176,0.269067402387301
"Npm3",517,2.25239326085996e-05,0.000577756321417964,0.257981142760836,0.331823092671616,0.257981142760836,0.369400873118607,0.373052954205594
"1810037I17Rik",518,0.000312418026661746,0.00746231781552435,0.721593187644356,0.696637478108581,0.666676524129499,0.721593187644356,0.564743426083505
"Arpc3",519,2.27056995394028e-05,0.00058103372150712,0.739533206390148,0.671079976649154,0.739533206390148,0.537219345668672,0.633273843487098
"Rab1a",519,0.00205307197546922,0.046363233981189,0.719253722854795,0.710814237438642,0.687870243686949,0.670201274144014,0.719253722854795
"Nav1",520,2.36873052493688e-05,0.000604714704948595,0.712520268862735,0.650910600790969,0.712520268862735,0.65054214573974,0.647709197888533
"Use1",520,0.000541327347511596,0.0127182378229226,0.296477829386533,0.386299795268987,0.459517232066309,0.296477829386533,0.338497276593167
"Dhx9",521,0.00126156295573432,0.0289138406500087,0.287831084581041,0.287831084581041,0.307459935956151,0.505771720094419,0.480320132439605
"Phldb2",521,0.00246035836837244,0.0549977546084419,0.682675040166464,0.663759650723958,0.638051498875202,0.64793713038402,0.682675040166464
"Ufm1",522,0.00246098404757816,0.0549977546084419,0.711404957706985,0.700141585062036,0.67707239634747,0.671557907561106,0.711404957706985
"Ptgs1",523,0.00255909211999783,0.0570717321393506,0.334024101733201,0.51018343569884,0.644851316311501,0.356006243813295,0.334024101733201
"Pde4dip",523,3.22071711733841e-05,0.000818335927771428,0.282357427066115,0.306769936607385,0.282357427066115,0.344235259778167,0.325235234226588
"Gorasp2",524,0.00165317798601778,0.037490035234024,0.709074434934182,0.709074434934182,0.668041302943735,0.699465214853169,0.707401293115972
"Ifitm3",524,0.000845898366351227,0.0196170029550051,0.328331937358816,0.451518051684303,0.569556613066494,0.328331937358816,0.419970135561431
"Cct8",524,3.5206704623487e-05,0.000891392341414194,0.236899693598651,0.320301587693117,0.236899693598651,0.40209129673342,0.502152823583448
"Cthrc1",525,0.00290401155487216,0.0644301367756739,0.758708658214452,0.727873839652039,0.483551994539838,0.750466255488718,0.758708658214452
"Suclg2",526,0.00304009308335338,0.0673798591625623,0.293079344453628,0.31805957754701,0.315069984496741,0.340461813751618,0.293079344453628
"Tipin",527,0.000983183514844148,0.0227028888658379,0.688738673570395,0.288745549772658,0.323254731843862,0.688738673570395,0.387815636701052
"BC003965",527,0.00310121080119562,0.0686637424408754,0.288011477192434,0.354644269587167,0.364592743720971,0.323920277164395,0.288011477192434
"Arhgdig",527,3.9092335899581e-05,0.000983983813912144,0.277751462132164,0.344255116219794,0.277751462132164,0.413721541155867,0.375961661503805
"Mlec",528,0.00330355062218403,0.0729186799384847,0.72038221659538,0.609156162896821,0.596013694371197,0.700876418183203,0.72038221659538
"Chchd2",528,0.000987798495694134,0.0227850068872813,0.232877991827204,0.280837834948982,0.287274556335662,0.232877991827204,0.304447427522636
